,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,The,O,DT
1,1,1,procreation,O,NN
2,2,1,of,O,IN
3,3,1,offspring,O,NN
4,4,1,",",O,","
5,5,1,however,O,RB
6,6,1,",",O,","
7,7,1,becomes,O,VBZ
8,8,1,impossible,O,JJ
9,9,1,in,O,IN
10,10,1,any,O,DT
11,11,1,other,O,JJ
12,12,1,mode,O,NN
13,13,1,of,O,IN
14,14,1,life,O,NN
15,15,1,(,O,","
16,16,1,than,O,IN
17,17,1,domesticity,O,NN
18,18,1,),O,-RRB-
19,19,1,.,O,.
20,20,2,Every,O,DT
21,21,2,kind,O,NN
22,22,2,of,O,IN
23,23,2,grass,O,NN
24,24,2,and,O,CC
25,25,2,straw,O,NN
26,26,2,",",O,","
27,27,2,all,O,DT
28,28,2,plants,O,NNS
29,29,2,and,O,CC
30,30,2,herbs,O,NNS
31,31,2,(,O,","
32,32,2,that,O,WDT
33,33,2,yield,O,VBP
34,34,2,corn,O,NN
35,35,2,or,O,CC
36,36,2,grain,O,NN
37,37,2,),O,-RRB-
38,38,2,",",O,","
39,39,2,and,O,CC
40,40,2,others,O,NNS
41,41,2,of,O,IN
42,42,2,the,O,DT
43,43,2,same,O,JJ
44,44,2,class,O,NN
45,45,2,that,O,WDT
46,46,2,grow,O,VBP
47,47,2,on,O,IN
48,48,2,hills,O,NNS
49,49,2,and,O,CC
50,50,2,mountains,O,NNS
51,51,2,",",O,","
52,52,2,have,O,VBP
53,53,2,the,O,DT
54,54,2,domestic,O,JJ
55,55,2,mode,O,NN
56,56,2,of,O,IN
57,57,2,life,O,NN
58,58,2,for,O,IN
59,59,2,their,O,PRP$
60,60,2,root,O,NN
61,61,2,.,O,.
62,62,3,Upon,O,IN
63,63,3,those,O,DT
64,64,3,depend,O,VBP
65,65,3,the,O,DT
66,66,3,life,O,NN
67,67,3,of,O,IN
68,68,3,living,O,VBG
69,69,3,creatures,O,NNS
70,70,3,.,O,.
71,71,4,And,O,CC
72,72,4,since,O,IN
73,73,4,nothing,O,NN
74,74,4,else,O,RB
75,75,4,is,O,VBZ
76,76,4,seen,O,VBN
77,77,4,(,O,","
78,78,4,in,O,IN
79,79,4,the,O,DT
80,80,4,universe,O,NN
81,81,4,),O,","
82,82,4,than,O,IN
83,83,4,life,O,NN
84,84,4,",",O,","
85,85,4,domesticity,O,NN
86,86,4,may,O,MD
87,87,4,be,O,VB
88,88,4,looked,O,VBN
89,89,4,upon,O,IN
90,90,4,as,O,IN
91,91,4,the,O,DT
92,92,4,refuge,O,NN
93,93,4,of,O,IN
94,94,4,the,O,DT
95,95,4,entire,O,JJ
96,96,4,universe,O,NN
97,97,4,.,O,.
98,98,5,[,O,-LRB-
99,99,5,1241,O,CD
100,100,5,],O,-RRB-
101,101,5,Who,O,WP
102,102,5,then,O,RB
103,103,5,speaks,O,VBZ
104,104,5,the,O,DT
105,105,5,truth,O,NN
106,106,5,that,O,WDT
107,107,5,says,O,VBZ
108,108,5,that,O,IN
109,109,5,domesticity,O,NN
110,110,5,can,O,MD
111,111,5,not,O,RB
112,112,5,lead,O,VB
113,113,5,to,O,IN
114,114,5,the,O,DT
115,115,5,acquisition,O,NN
116,116,5,of,O,IN
117,117,5,Emancipation,O,NNP
118,118,5,?,O,.
119,119,6,Only,O,RB
120,120,6,those,O,DT
121,121,6,that,O,WDT
122,122,6,are,O,VBP
123,123,6,destitute,O,JJ
124,124,6,of,O,IN
125,125,6,faith,O,NN
126,126,6,and,O,CC
127,127,6,wisdom,O,NN
128,128,6,and,O,CC
129,129,6,penetration,O,NN
130,130,6,",",O,","
131,131,6,only,O,RB
132,132,6,those,O,DT
133,133,6,that,O,WDT
134,134,6,are,O,VBP
135,135,6,destitute,O,JJ
136,136,6,of,O,IN
137,137,6,reputation,O,NN
138,138,6,that,O,WDT
139,139,6,are,O,VBP
140,140,6,idle,O,JJ
141,141,6,and,O,CC
142,142,6,toil-worn,O,JJ
143,143,6,",",O,","
144,144,6,that,O,WDT
145,145,6,have,O,VBP
146,146,6,misery,O,NN
147,147,6,for,O,IN
148,148,6,their,O,PRP$
