,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,The,O,DT
1,1,1,incorporeal,O,JJ
2,2,1,denizens,O,NNS
3,3,1,of,O,IN
4,4,1,Heaven,O,NNP
5,5,1,itself,O,PRP
6,6,1,bow,O,VBP
7,7,1,to,O,IN
8,8,1,that,O,DT
9,9,1,Supreme,O,NNP
10,10,1,deity,O,NN
11,11,1,and,O,CC
12,12,1,through,O,IN
13,13,1,His,O,PRP$
14,14,1,grace,O,NN
15,15,1,they,O,PRP
16,16,1,attain,O,VBP
17,17,1,to,O,IN
18,18,1,those,O,DT
19,19,1,fruits,O,NNS
20,20,1,and,O,CC
21,21,1,that,O,DT
22,22,1,end,O,NN
23,23,1,which,O,WDT
24,24,1,He,O,PRP
25,25,1,ordains,O,VBZ
26,26,1,for,O,IN
27,27,1,them,O,PRP
28,28,1,.,O,.
29,29,2,This,O,DT
30,30,2,is,O,VBZ
31,31,2,the,O,DT
32,32,2,settled,O,VBN
33,33,2,conclusion,O,NN
34,34,2,of,O,IN
35,35,2,the,O,DT
36,36,2,scriptures,O,NNS
37,37,2,that,O,WDT
38,38,2,these,O,DT
39,39,2,persons,O,NNS
40,40,2,freed,O,VBD
41,41,2,from,O,IN
42,42,2,these,O,DT
43,43,2,seven,O,CD
44,44,2,and,O,CC
45,45,2,ten,O,CD
46,46,2,attributes,O,NNS
47,47,2,",",O,","
48,48,2,(,O,","
49,49,2,viz,O,NN
50,50,2,.,O,","
51,51,2,",",O,","
52,52,2,the,O,DT
53,53,2,five,O,CD
54,54,2,senses,O,NNS
55,55,2,of,O,IN
56,56,2,knowledge,O,NN
57,57,2,",",O,","
58,58,2,the,O,DT
59,59,2,five,O,CD
60,60,2,senses,O,NNS
61,61,2,of,O,IN
62,62,2,action,O,NN
63,63,2,",",O,","
64,64,2,the,O,DT
65,65,2,five,O,CD
66,66,2,vital,O,JJ
67,67,2,breaths,O,NNS
68,68,2,",",O,","
69,69,2,and,O,CC
70,70,2,mind,O,NN
71,71,2,and,O,CC
72,72,2,understanding,O,NN
73,73,2,),O,-RRB-
74,74,2,",",O,","
75,75,2,who,O,WP
76,76,2,have,O,VBP
77,77,2,cast,O,VBN
78,78,2,off,O,RP
79,79,2,all,O,DT
80,80,2,acts,O,NNS
81,81,2,",",O,","
82,82,2,and,O,CC
83,83,2,are,O,VBP
84,84,2,divested,O,VBN
85,85,2,of,O,IN
86,86,2,the,O,DT
87,87,2,five,O,CD
88,88,2,and,O,CC
89,89,2,ten,O,CD
90,90,2,elements,O,NNS
91,91,2,which,O,WDT
92,92,2,constitute,O,VBP
93,93,2,the,O,DT
94,94,2,gross,O,JJ
95,95,2,body,O,NN
96,96,2,",",O,","
97,97,2,are,O,VBP
98,98,2,said,O,VBN
99,99,2,to,O,TO
100,100,2,be,O,VB
101,101,2,Emancipate,O,NN
102,102,2,.,O,.
103,103,3,That,O,DT
104,104,3,which,O,WDT
105,105,3,the,O,DT
106,106,3,Emancipate,O,NN
107,107,3,attain,O,VBP
108,108,3,to,O,IN
109,109,3,as,O,IN
110,110,3,their,O,PRP$
111,111,3,ultimate,O,JJ
112,112,3,end,O,NN
113,113,3,is,O,VBZ
114,114,3,called,O,VBN
115,115,3,by,O,IN
116,116,3,the,O,DT
117,117,3,name,O,NN
118,118,3,of,O,IN
119,119,3,Kshetrajna,B-PER,NNP
120,120,3,.,O,.
121,121,4,He,O,PRP
