,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,Nilakantha,B-PER,NNP
1,1,1,explains,O,VBZ
2,2,1,this,O,DT
3,3,1,verse,O,NN
4,4,1,erroneously,O,RB
5,5,1,.,O,.
6,6,2,He,O,PRP
7,7,2,thinks,O,VBZ
8,8,2,that,O,IN
9,9,2,the,O,DT
10,10,2,meaning,O,NN
11,11,2,is,O,VBZ
12,12,2,--,O,:
13,13,2,'',O,''
14,14,2,The,O,DT
15,15,2,king,O,NN
16,16,2,becomes,O,VBZ
17,17,2,obedient,O,JJ
18,18,2,to,O,IN
19,19,2,that,O,DT
20,20,2,person,O,NN
21,21,2,who,O,WP
22,22,2,beholds,O,VBZ
23,23,2,his,O,PRP$
24,24,2,face,O,NN
25,25,2,to,O,TO
26,26,2,be,O,VB
27,27,2,amiable,O,JJ
28,28,2,",",O,","
29,29,2,etc,O,FW
30,30,2,.,O,.
31,31,2,",",O,","
32,32,2,etc,O,FW
33,33,2,.,O,.
34,34,2,'',O,''
35,35,3,It,O,PRP
36,36,3,should,O,MD
37,37,3,be,O,VB
38,38,3,borne,O,VBN
39,39,3,in,O,IN
40,40,3,mind,O,NN
41,41,3,that,O,IN
42,42,3,Bhishma,B-PER,NNP
43,43,3,is,O,VBZ
44,44,3,answering,O,VBG
45,45,3,Yudhishthira,B-PER,NNP
46,46,3,',O,POS
47,47,3,s,O,POS
48,48,3,query,O,NN
49,49,3,as,O,IN
50,50,3,to,O,IN
51,51,3,why,O,WRB
52,52,3,the,O,DT
53,53,3,whole,O,JJ
54,54,3,world,O,NN
55,55,3,adores,O,VBZ
56,56,3,one,O,CD
57,57,3,man,O,NN
58,58,3,.,O,.
59,59,4,One,O,CD
60,60,4,of,O,IN
61,61,4,the,O,DT
62,62,4,reasons,O,NNS
63,63,4,is,O,VBZ
64,64,4,a,O,DT
65,65,4,mysterious,O,JJ
66,66,4,influence,O,NN
67,67,4,which,O,WDT
68,68,4,induces,O,VBZ
69,69,4,every,O,DT
70,70,4,man,O,NN
71,71,4,who,O,WP
72,72,4,beholds,O,VBZ
73,73,4,the,O,DT
74,74,4,amiable,O,JJ
