,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,Viswarupa,O,NNP
1,1,1,and,O,CC
2,2,1,viz,O,NN
3,3,1,.,O,.
4,4,1,",",O,","
5,5,1,--,O,:
6,6,1,Yugandharah,B-PER,NNP
7,7,1,",",O,","
8,8,1,Surupah,O,NNP
9,9,1,",",O,","
10,10,1,Vahurupah,O,NNP
11,11,1,",",O,","
12,12,1,and,O,CC
13,13,1,Matara,B-PER,NNP
14,14,1,.,O,.
15,15,2,[,O,-LRB-
16,16,2,379,O,CD
17,17,2,],O,-RRB-
18,18,2,--,O,:
19,19,2,He,O,PRP
20,20,2,who,O,WP
21,21,2,serves,O,VBZ
22,22,2,kine,O,NN
23,23,2,with,O,IN
24,24,2,reverence,O,NN
25,25,2,and,O,CC
26,26,2,who,O,WP
27,27,2,follows,O,VBZ
28,28,2,them,O,PRP
29,29,2,with,O,IN
30,30,2,humility,O,NN
31,31,2,",",O,","
32,32,2,succeeds,O,VBZ
33,33,2,in,O,IN
34,34,2,obtaining,O,VBG
35,35,2,many,O,JJ
36,36,2,invaluable,O,JJ
37,37,2,boons,O,NNS
38,38,2,from,O,IN
39,39,2,kine,O,NN
40,40,2,who,O,WP
41,41,2,become,O,VBP
42,42,2,gratified,O,JJ
43,43,2,with,O,IN
44,44,2,him,O,PRP
45,45,2,.,O,.
46,46,3,One,O,PRP
47,47,3,should,O,MD
48,48,3,never,O,RB
49,49,3,",",O,","
50,50,3,in,O,IN
51,51,3,even,O,RB
52,52,3,one,O,CD
53,53,3,',O,''
54,54,3,s,O,POS
55,55,3,heart,O,NN
56,56,3,",",O,","
57,57,3,do,O,VB
58,58,3,an,O,DT
59,59,3,injury,O,NN
60,60,3,to,O,IN
61,61,3,kine,O,NN
62,62,3,.,O,.
63,63,4,One,O,PRP
64,64,4,should,O,MD
65,65,4,",",O,","
66,66,4,indeed,O,RB
67,67,4,",",O,","
68,68,4,always,O,RB
69,69,4,confer,O,VB
70,70,4,happiness,O,NN
71,71,4,on,O,IN
72,72,4,them,O,PRP
73,73,4,.,O,.
74,74,5,One,O,PRP
75,75,5,should,O,MD
76,76,5,always,O,RB
77,77,5,reverence,O,VB
78,78,5,kine,O,NN
79,79,5,and,O,CC
80,80,5,worship,O,VB
81,81,5,them,O,PRP
82,82,5,",",O,","
83,83,5,with,O,IN
84,84,5,bends,O,NNS
85,85,5,of,O,IN
86,86,5,one,O,CD
87,87,5,',O,''
88,88,5,s,O,POS
89,89,5,head,O,NN
90,90,5,.,O,.
91,91,6,He,O,PRP
92,92,6,who,O,WP
93,93,6,does,O,VBZ
94,94,6,this,O,DT
95,95,6,",",O,","
96,96,6,restraining,O,VBG
97,97,6,his,O,PRP$
98,98,6,senses,O,NNS
99,99,6,the,O,DT
100,100,6,while,O,NN
101,101,6,and,O,CC
102,102,6,filled,O,VBN
103,103,6,with,O,IN
104,104,6,cheerfulness,O,NN
105,105,6,",",O,","
106,106,6,succeeds,O,VBZ
107,107,6,in,O,IN
108,108,6,attaining,O,VBG
109,109,6,to,O,IN
110,110,6,that,O,DT
111,111,6,felicity,O,NN
112,112,6,which,O,WDT
113,113,6,is,O,VBZ
114,114,6,enjoyed,O,VBN
115,115,6,by,O,IN
116,116,6,kine,O,NN
117,117,6,(,O,","
118,118,6,and,O,CC
119,119,6,which,O,WDT
120,120,6,kine,O,NN
121,121,6,alone,O,RB
122,122,6,can,O,MD
123,123,6,confer,O,VB
124,124,6,),O,-RRB-
125,125,6,.,O,.
126,126,7,One,O,PRP
127,127,7,should,O,MD
128,128,7,for,O,IN
129,129,7,three,O,CD
130,130,7,days,O,NNS
131,131,7,drink,O,VB
132,132,7,the,O,DT
133,133,7,hot,O,JJ
134,134,7,urine,O,NN
135,135,7,of,O,IN
136,136,7,the,O,DT
137,137,7,cow,O,NN
138,138,7,.,O,.
139,139,8,For,O,IN
140,140,8,the,O,DT
141,141,8,next,O,JJ
142,142,8,three,O,CD
143,143,8,days,O,NNS
144,144,8,one,O,PRP
145,145,8,should,O,MD
146,146,8,drink,O,VB
147,147,8,the,O,DT
148,148,8,hot,O,JJ
149,149,8,milk,O,NN
150,150,8,of,O,IN
151,151,8,the,O,DT
152,152,8,cow,O,NN
153,153,8,.,O,.
154,154,9,Having,O,VBG
155,155,9,thus,O,RB
156,156,9,drunk,O,VBN
157,157,9,for,O,IN
158,158,9,three,O,CD
159,159,9,days,O,NNS
160,160,9,hot,O,JJ
161,161,9,milk,O,NN
162,162,9,",",O,","
163,163,9,one,O,PRP
164,164,9,should,O,MD
165,165,9,next,O,RB
166,166,9,drink,O,VB
167,167,9,hot,O,JJ
