,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,Nidhi,B-PER,NNP
1,1,1,implies,O,VBZ
2,2,1,the,O,DT
3,3,1,largest,O,JJS
4,4,1,number,O,NN
5,5,1,that,O,WDT
6,6,1,can,O,MD
7,7,1,be,O,VB
8,8,1,named,O,VBN
9,9,1,in,O,IN
10,10,1,Arithmetical,O,JJ
11,11,1,notation,O,NN
12,12,1,.,O,.
13,13,2,Hence,O,RB
14,14,2,",",O,","
15,15,2,it,O,PRP
16,16,2,implies,O,VBZ
17,17,2,",",O,","
18,18,2,as,O,IN
19,19,2,the,O,DT
20,20,2,commentator,O,NN
21,21,2,correctly,O,RB
22,22,2,explains,O,VBZ
23,23,2,",",O,","
24,24,2,the,O,DT
25,25,2,possessor,O,NN
26,26,2,of,O,IN
27,27,2,inexhaustible,O,JJ
28,28,2,felicity,O,NN
29,29,2,and,O,CC
30,30,2,gladness,O,NN
31,31,2,.,O,.
32,32,3,98,O,CD
33,33,3,.,O,.
34,34,4,Sahasraksha,B-PER,NNP
35,35,4,is,O,VBZ
36,36,4,either,O,CC
37,37,4,Indra,B-PER,NNP
38,38,4,or,O,CC
39,39,4,possessor,O,NN
40,40,4,of,O,IN
41,41,4,innumerable,O,JJ
42,42,4,eyes,O,NNS
43,43,4,in,O,IN
44,44,4,consequence,O,NN
45,45,4,of,O,IN
46,46,4,Mahadeva,B-PER,NNP
47,47,4,',O,POS
48,48,4,s,O,POS
49,49,4,being,O,VBG
50,50,4,identical,O,JJ
51,51,4,with,O,IN
52,52,4,the,O,DT
53,53,4,universe,O,NN
54,54,4,.,O,.
55,55,5,Visalaksha,B-PER,NNP
56,56,5,is,O,VBZ
57,57,5,one,O,CD
58,58,5,whose,O,WP$
59,59,5,eyes,O,NNS
60,60,5,are,O,VBP
61,61,5,of,O,IN
62,62,5,vast,O,JJ
63,63,5,power,O,NN
64,64,5,",",O,","
65,65,5,because,O,IN
66,66,5,the,O,DT
67,67,5,Past,O,NNP
68,68,5,and,O,CC
69,69,5,the,O,DT
70,70,5,Future,O,NN
71,71,5,are,O,VBP
72,72,5,seen,O,VBN
73,73,5,by,O,IN
74,74,5,them,O,PRP
75,75,5,even,O,RB
76,76,5,as,O,IN
77,77,5,the,O,DT
78,78,5,Present,O,NNP
79,79,5,.,O,.
80,80,6,Soma,B-PER,NNP
81,81,6,implies,O,VBZ
82,82,6,either,O,CC
83,83,6,the,O,DT
84,84,6,Moon,O,NNP
85,85,6,or,O,CC
86,86,6,the,O,DT
87,87,6,juice,O,NN
88,88,6,of,O,IN
89,89,6,the,O,DT
90,90,6,Soma,B-PER,NNP
91,91,6,i.e,O,.
92,92,6,.,O,.
93,93,7,the,O,DT
94,94,7,libations,O,NNS
95,95,7,poured,O,VBD
96,96,7,in,O,RP
97,97,7,the,O,DT
98,98,7,sacrificial,O,JJ
99,99,7,fire,O,NN
100,100,7,.,O,.
101,101,8,All,O,DT
102,102,8,righteous,O,JJ
103,103,8,persons,O,NNS
104,104,8,",",O,","
105,105,8,again,O,RB
106,106,8,",",O,","
107,107,8,become,O,VBP
108,108,8,luminaries,O,NNS
109,109,8,in,O,IN
110,110,8,the,O,DT
111,111,8,firmament,O,NN
112,112,8,.,O,.
113,113,9,It,O,PRP
114,114,9,is,O,VBZ
115,115,9,Mahadeva,B-PER,NNP
116,116,9,that,O,WDT
117,117,9,makes,O,VBZ
118,118,9,them,O,PRP
119,119,9,so,O,RB
120,120,9,i.e.,O,RB
121,121,9,",",O,","
122,122,9,he,O,PRP
123,123,9,is,O,VBZ
124,124,9,the,O,DT
125,125,9,giver,O,NN
126,126,9,of,O,IN
127,127,9,glorious,O,JJ
128,128,9,forms,O,NNS
129,129,9,to,O,IN
130,130,9,those,O,DT
131,131,9,that,O,WDT
132,132,9,deserve,O,VBP
