,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,A,O,DT
1,1,1,pure,O,JJ
2,2,1,and,O,CC
3,3,1,auspicious,O,JJ
4,4,1,breeze,O,NN
5,5,1,",",O,","
6,6,1,bearing,O,VBG
7,7,1,diverse,O,JJ
8,8,1,kinds,O,NNS
9,9,1,of,O,IN
10,10,1,perfumes,O,NNS
11,11,1,",",O,","
12,12,1,blew,O,VBD
13,13,1,there,O,RB
14,14,1,.,O,.
15,15,2,The,O,DT
16,16,2,trees,O,NNS
17,17,2,that,O,WDT
18,18,2,stood,O,VBD
19,19,2,there,O,RB
20,20,2,were,O,VBD
21,21,2,adorned,O,VBN
22,22,2,with,O,IN
23,23,2,the,O,DT
24,24,2,flowers,O,NNS
25,25,2,of,O,IN
26,26,2,every,O,DT
27,27,2,season,O,NN
28,28,2,.,O,.
29,29,3,A,O,DT
30,30,3,large,O,JJ
31,31,3,number,O,NN
32,32,3,of,O,IN
33,33,3,Vidyadharas,O,NNPS
34,34,3,and,O,CC
35,35,3,Siddhas,B-COMMUNITY,NNPS
36,36,3,and,O,CC
37,37,3,ascetics,O,NNS
38,38,3,too,O,RB
39,39,3,",",O,","
40,40,3,O,O,NNP
41,41,3,Bharata,B-PLACE,NNP
42,42,3,",",O,","
43,43,3,repaired,O,VBN
44,44,3,thither,O,RBR
45,45,3,for,O,IN
46,46,3,waiting,O,VBG
47,47,3,upon,O,IN
48,48,3,Mahadeva,B-PER,NNP
49,49,3,",",O,","
50,50,3,the,O,DT
51,51,3,Lord,O,NNP
52,52,3,of,O,IN
53,53,3,all,O,DT
54,54,3,creatures,O,NNS
55,55,3,.,O,.
56,56,4,Many,O,JJ
57,57,4,ghostly,O,JJ
58,58,4,beings,O,NNS
59,59,4,",",O,","
60,60,4,also,O,RB
61,61,4,",",O,","
62,62,4,of,O,IN
63,63,4,diverse,O,JJ
64,64,4,forms,O,NNS
65,65,4,and,O,CC
66,66,4,aspects,O,NNS
67,67,4,",",O,","
68,68,4,and,O,CC
69,69,4,many,O,JJ
70,70,4,dreadful,O,JJ
71,71,4,Rakshasas,B-COMMUNITY,NNPS
72,72,4,and,O,CC
73,73,4,mighty,O,JJ
74,74,4,Pisachas,B-COMMUNITY,NNPS
75,75,4,",",O,","
76,76,4,of,O,IN
77,77,4,diverse,O,JJ
78,78,4,aspects,O,NNS
79,79,4,",",O,","
80,80,4,mad,O,JJ
81,81,4,with,O,IN
82,82,4,joy,O,NN
83,83,4,",",O,","
84,84,4,and,O,CC
85,85,4,armed,O,JJ
86,86,4,with,O,IN
87,87,4,diverse,O,JJ
88,88,4,kinds,O,NNS
89,89,4,of,O,IN
90,90,4,uplifted,O,JJ
91,91,4,weapons,O,NNS
92,92,4,",",O,","
93,93,4,forming,O,VBG
94,94,4,the,O,DT
95,95,4,train,O,NN
96,96,4,of,O,IN
97,97,4,Mahadeva,B-PER,NNP
98,98,4,",",O,","
99,99,4,were,O,VBD
100,100,4,there,O,RB
101,101,4,",",O,","
102,102,4,every,O,DT
103,103,4,one,O,NN
104,104,4,of,O,IN
105,105,4,whom,O,WP
106,106,4,resembled,O,VBD
107,107,4,a,O,DT
108,108,4,blazing,O,VBG
109,109,4,fire,O,NN
110,110,4,in,O,IN
111,111,4,energy,O,NN
112,112,4,.,O,.
113,113,5,The,O,DT
114,114,5,illustrious,O,JJ
115,115,5,Nandi,B-PER,NNP
116,116,5,stood,O,VBD
117,117,5,there,O,RB
118,118,5,at,O,IN
119,119,5,the,O,DT
120,120,5,command,O,NN
121,121,5,of,O,IN
122,122,5,the,O,DT
123,123,5,great,O,JJ
124,124,5,god,O,NN
125,125,5,",",O,","
126,126,5,blazing,O,VBG
127,127,5,with,O,IN
128,128,5,his,O,PRP$
129,129,5,own,O,JJ
130,130,5,energy,O,NN
131,131,5,and,O,CC
132,132,5,armed,O,JJ
133,133,5,with,O,IN
134,134,5,a,O,DT
135,135,5,lance,O,NN
136,136,5,that,O,WDT
137,137,5,resembled,O,VBD
138,138,5,a,O,DT
139,139,5,flame,O,NN
140,140,5,of,O,IN
141,141,5,fire,O,NN
142,142,5,.,O,.
143,143,6,Ganga,B-PER,NNP
144,144,6,also,O,RB
145,145,6,",",O,","
146,146,6,that,O,DT
147,147,6,foremost,O,JJ
148,148,6,of,O,IN
149,149,6,all,O,DT
150,150,6,Rivers,O,NNPS
151,151,6,and,O,CC
152,152,6,born,O,VBN
153,153,6,of,O,IN
154,154,6,all,O,DT
155,155,6,sacred,O,JJ
156,156,6,waters,O,NNS
157,157,6,in,O,IN
158,158,6,the,O,DT
159,159,6,universe,O,NN
160,160,6,",",O,","
161,161,6,waited,O,VBD
162,162,6,there,O,RB
163,163,6,in,O,IN
164,164,6,her,O,PRP$
165,165,6,embodied,O,JJ
166,166,6,form,O,NN
167,167,6,",",O,","
168,168,6,O,O,UH
169,169,6,son,O,NN
170,170,6,of,O,IN
171,171,6,Kuru,B-COMMUNITY,NNP
172,172,6,',O,POS
173,173,6,s,O,NN
174,174,6,race,O,NN
175,175,6,",",O,","
176,176,6,upon,O,IN
177,177,6,that,O,DT
178,178,6,illustrious,O,JJ
179,179,6,deity,O,NN
180,180,6,.,O,.
181,181,7,Thus,O,RB
182,182,7,adored,O,VBN
183,183,7,by,O,IN
184,184,7,the,O,DT
185,185,7,celestial,O,JJ
186,186,7,Rishis,B-COMMUNITY,NNPS
187,187,7,and,O,CC
188,188,7,the,O,DT
189,189,7,gods,O,NNS
190,190,7,",",O,","
191,191,7,the,O,DT
192,192,7,illustrious,O,JJ
193,193,7,Mahadeva,B-PER,NNP
194,194,7,of,O,IN
195,195,7,immeasurable,O,JJ
196,196,7,energy,O,NN
197,197,7,dwelt,O,VBD
198,198,7,on,O,IN
199,199,7,that,O,DT
200,200,7,summit,O,NN
201,201,7,of,O,IN
202,202,7,Meru,B-PLACE,NNP
203,203,7,.,O,.
204,204,8,``,O,``
205,205,8,',O,''
206,206,8,'',O,''
207,207,8,After,O,IN
208,208,8,some,O,DT
209,209,8,time,O,NN
210,210,8,had,O,VBD
211,211,8,passed,O,VBN
212,212,8,away,O,RP
213,213,8,",",O,","
214,214,8,the,O,DT
215,215,8,Prajapati,B-PER,NNP
216,216,8,Daksha,I-PER,NNP
217,217,8,[,O,-LRB-
218,218,8,1400,O,CD
219,219,8,],O,-RRB-
220,220,8,commenced,O,VBD
221,221,8,to,O,TO
222,222,8,perform,O,VB
223,223,8,a,O,DT
224,224,8,Sacrifice,O,NNP
225,225,8,according,O,VBG
226,226,8,to,O,IN
227,227,8,the,O,DT
228,228,8,ancient,O,JJ
229,229,8,rites,O,NNS
230,230,8,(,O,","
231,231,8,laid,O,VBN
232,232,8,down,O,RP
233,233,8,in,O,IN
234,234,8,the,O,DT
