,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,There,O,EX
1,1,1,is,O,VBZ
2,2,1,nothing,O,NN
3,3,1,else,O,RB
4,4,1,that,O,WDT
5,5,1,is,O,VBZ
6,6,1,more,O,RBR
7,7,1,sinful,O,JJ
8,8,1,than,O,IN
9,9,1,women,O,NNS
10,10,1,.,O,.
11,11,2,Verily,O,RB
12,12,2,",",O,","
13,13,2,women,O,NNS
14,14,2,are,O,VBP
15,15,2,the,O,DT
16,16,2,root,O,NN
17,17,2,of,O,IN
18,18,2,all,O,DT
19,19,2,faults,O,NNS
20,20,2,.,O,.
21,21,3,That,O,DT
22,22,3,is,O,VBZ
23,23,3,certainly,O,RB
24,24,3,known,O,VBN
25,25,3,to,O,IN
26,26,3,thee,O,PRP
27,27,3,",",O,","
28,28,3,O,O,UH
29,29,3,Narada,B-PER,NNP
30,30,3,!,O,.
31,31,4,Women,O,NNS
32,32,4,",",O,","
33,33,4,even,O,RB
34,34,4,when,O,WRB
35,35,4,possessed,O,VBN
36,36,4,of,O,IN
37,37,4,husbands,O,NNS
38,38,4,having,O,VBG
39,39,4,fame,O,NN
40,40,4,and,O,CC
41,41,4,wealth,O,NN
42,42,4,",",O,","
43,43,4,of,O,IN
44,44,4,handsome,O,JJ
45,45,4,features,O,NNS
46,46,4,and,O,CC
47,47,4,completely,O,RB
48,48,4,obedient,O,JJ
49,49,4,to,O,IN
50,50,4,them,O,PRP
51,51,4,",",O,","
52,52,4,are,O,VBP
53,53,4,prepared,O,JJ
54,54,4,to,O,TO
55,55,4,disregard,O,VB
56,56,4,them,O,PRP
57,57,4,if,O,IN
58,58,4,they,O,PRP
59,59,4,get,O,VBP
60,60,4,the,O,DT
61,61,4,opportunity,O,NN
62,62,4,.,O,.
63,63,5,This,O,DT
64,64,5,",",O,","
65,65,5,O,O,UH
66,66,5,puissant,O,JJ
67,67,5,one,O,NN
68,68,5,",",O,","
69,69,5,is,O,VBZ
70,70,5,a,O,DT
71,71,5,sinful,O,JJ
72,72,5,disposition,O,NN
73,73,5,with,O,IN
74,74,5,us,O,PRP
75,75,5,women,O,NNS
76,76,5,that,O,WDT
77,77,5,",",O,","
78,78,5,casting,O,VBG
79,79,5,off,O,RP
80,80,5,modesty,O,NN
81,81,5,",",O,","
82,82,5,we,O,PRP
83,83,5,cultivate,O,VBP
84,84,5,the,O,DT
85,85,5,companionship,O,NN
86,86,5,of,O,IN
87,87,5,men,O,NNS
88,88,5,of,O,IN
89,89,5,sinful,O,JJ
90,90,5,habits,O,NNS
91,91,5,and,O,CC
92,92,5,intentions,O,NNS
93,93,5,.,O,.
94,94,6,Women,O,NNS
95,95,6,betray,O,VBP
96,96,6,a,O,DT
97,97,6,liking,O,NN
98,98,6,for,O,IN
99,99,6,those,O,DT
100,100,6,men,O,NNS
101,101,6,who,O,WP
102,102,6,court,O,VBP
103,103,6,them,O,PRP
104,104,6,",",O,","
105,105,6,who,O,WP
106,106,6,approach,O,VBP
107,107,6,their,O,PRP$
108,108,6,presence,O,NN
109,109,6,",",O,","
110,110,6,and,O,CC
111,111,6,who,O,WP
112,112,6,respectfully,O,RB
113,113,6,serve,O,VBP
114,114,6,them,O,PRP
115,115,6,to,O,IN
116,116,6,even,O,RB
117,117,6,a,O,DT
118,118,6,slight,O,JJ
119,119,6,extent,O,NN
120,120,6,.,O,.
121,121,7,Through,O,IN
122,122,7,want,O,NN
123,123,7,of,O,IN
124,124,7,solicitation,O,NN
125,125,7,by,O,IN
126,126,7,persons,O,NNS
127,127,7,of,O,IN
128,128,7,the,O,DT
129,129,7,other,O,JJ
130,130,7,sex,O,NN
131,131,7,",",O,","
132,132,7,or,O,CC
133,133,7,fear,O,NN
134,134,7,of,O,IN
135,135,7,relatives,O,NNS
136,136,7,",",O,","
137,137,7,women,O,NNS
138,138,7,",",O,","
139,139,7,who,O,WP
140,140,7,are,O,VBP
141,141,7,naturally,O,RB
142,142,7,impatient,O,JJ
143,143,7,of,O,IN
144,144,7,all,O,DT
145,145,7,restraints,O,NNS
146,146,7,",",O,","
147,147,7,do,O,VBP
148,148,7,not,O,RB
149,149,7,transgress,O,VB
150,150,7,those,O,DT
151,151,7,that,O,WDT
152,152,7,have,O,VBP
153,153,7,been,O,VBN
154,154,7,ordained,O,VBN
155,155,7,for,O,IN
156,156,7,them,O,PRP
157,157,7,",",O,","
158,158,7,and,O,CC
159,159,7,remain,O,VBP
160,160,7,by,O,IN
161,161,7,the,O,DT
162,162,7,side,O,NN
163,163,7,of,O,IN
164,164,7,their,O,PRP$
165,165,7,husbands,O,NNS
166,166,7,.,O,.
167,167,8,There,O,EX
168,168,8,is,O,VBZ
169,169,8,none,O,NN
170,170,8,whom,O,WP
171,171,8,they,O,PRP
172,172,8,are,O,VBP
173,173,8,incapable,O,JJ
174,174,8,of,O,IN
175,175,8,admitting,O,VBG
176,176,8,to,O,IN
177,177,8,their,O,PRP$
178,178,8,favours,O,NNS
179,179,8,.,O,.
180,180,9,They,O,PRP
181,181,9,never,O,RB
182,182,9,take,O,VBP
183,183,9,into,O,IN
184,184,9,consideration,O,NN
185,185,9,the,O,DT
186,186,9,age,O,NN
187,187,9,of,O,IN
188,188,9,the,O,DT
189,189,9,person,O,NN
190,190,9,they,O,PRP
191,191,9,are,O,VBP
192,192,9,prepared,O,JJ
193,193,9,to,O,TO
194,194,9,favour,O,VB
195,195,9,.,O,.
196,196,10,Ugly,O,JJ
197,197,10,or,O,CC
198,198,10,handsome,O,JJ
199,199,10,",",O,","
200,200,10,if,O,IN
201,201,10,only,O,RB
202,202,10,the,O,DT
203,203,10,person,O,NN
204,204,10,happens,O,VBZ
205,205,10,to,O,TO
206,206,10,belong,O,VB
207,207,10,to,O,IN
208,208,10,the,O,DT
209,209,10,opposite,O,JJ
210,210,10,sex,O,NN
211,211,10,",",O,","
212,212,10,women,O,NNS
213,213,10,are,O,VBP
214,214,10,ready,O,JJ
215,215,10,to,O,TO
216,216,10,enjoy,O,VB
217,217,10,his,O,PRP$
218,218,10,companionship,O,NN
219,219,10,.,O,.
220,220,11,That,O,DT
221,221,11,women,O,NNS
222,222,11,remain,O,VBP
223,223,11,faithful,O,JJ
224,224,11,to,O,IN
225,225,11,their,O,PRP$
226,226,11,lords,O,NNS
227,227,11,is,O,VBZ
228,228,11,due,O,JJ
229,229,11,not,O,RB
230,230,11,to,O,IN
231,231,11,their,O,PRP$
232,232,11,fear,O,NN
233,233,11,of,O,IN
234,234,11,sin,O,NN
235,235,11,",",O,","
236,236,11,nor,O,CC
237,237,11,to,O,IN
238,238,11,compassion,O,NN
239,239,11,",",O,","
240,240,11,nor,O,CC
241,241,11,to,O,IN
242,242,11,wealth,O,NN
243,243,11,",",O,","
244,244,11,nor,O,CC
245,245,11,to,O,IN
246,246,11,the,O,DT
247,247,11,affection,O,NN
248,248,11,that,O,WDT
249,249,11,springs,O,VBZ
250,250,11,up,O,RP
251,251,11,in,O,IN
252,252,11,their,O,PRP$
253,253,11,hearts,O,NNS
254,254,11,for,O,IN
255,255,11,kinsmen,O,NNS
256,256,11,and,O,CC
257,257,11,children,O,NNS
258,258,11,.,O,.
259,259,12,Women,O,NNS
260,260,12,living,O,VBG
261,261,12,in,O,IN
262,262,12,the,O,DT
263,263,12,bosom,O,NN
264,264,12,of,O,IN
265,265,12,respectable,O,JJ
266,266,12,families,O,NNS
267,267,12,envy,O,VBP
268,268,12,the,O,DT
269,269,12,condition,O,NN
270,270,12,of,O,IN
271,271,12,those,O,DT
272,272,12,members,O,NNS
273,273,12,of,O,IN
274,274,12,their,O,PRP$
275,275,12,sex,O,NN
276,276,12,that,O,WDT
277,277,12,are,O,VBP
278,278,12,young,O,JJ
279,279,12,and,O,CC
280,280,12,well-adorned,O,VBN
281,281,12,with,O,IN
282,282,12,jewels,O,NNS
283,283,12,and,O,CC
284,284,12,gems,O,NNS
285,285,12,and,O,CC
286,286,12,that,O,WDT
287,287,12,lead,O,VBP
288,288,12,a,O,DT
289,289,12,free,O,JJ
290,290,12,life,O,NN
291,291,12,.,O,.
292,292,13,Even,O,RB
293,293,13,those,O,DT
294,294,13,women,O,NNS
295,295,13,that,O,WDT
296,296,13,are,O,VBP
297,297,13,loved,O,VBN
298,298,13,by,O,IN
299,299,13,their,O,PRP$
300,300,13,husbands,O,NNS
301,301,13,and,O,CC
302,302,13,treated,O,VBN
303,303,13,with,O,IN
304,304,13,great,O,JJ
305,305,13,respect,O,NN
306,306,13,",",O,","
307,307,13,are,O,VBP
308,308,13,seen,O,VBN
309,309,13,to,O,TO
310,310,13,bestow,O,VB
311,311,13,their,O,PRP$
312,312,13,favours,O,NNS
313,313,13,upon,O,IN
314,314,13,men,O,NNS
315,315,13,that,O,WDT
316,316,13,are,O,VBP
317,317,13,hump-backed,O,VBN
318,318,13,",",O,","
319,319,13,that,O,WDT
320,320,13,are,O,VBP
321,321,13,blind,O,JJ
322,322,13,",",O,","
323,323,13,that,O,WDT
324,324,13,are,O,VBP
325,325,13,idiots,O,NNS
326,326,13,",",O,","
327,327,13,or,O,CC
328,328,13,that,O,DT
329,329,13,are,O,VBP
330,330,13,dwarfs,O,NNS
331,331,13,.,O,.
332,332,14,Women,O,NNS
333,333,14,may,O,MD
334,334,14,be,O,VB
335,335,14,seen,O,VBN
336,336,14,to,O,TO
337,337,14,like,O,VB
338,338,14,the,O,DT
339,339,14,companionship,O,NN
340,340,14,of,O,IN
341,341,14,even,O,RB
342,342,14,those,O,DT
343,343,14,men,O,NNS
344,344,14,that,O,WDT
345,345,14,are,O,VBP
346,346,14,destitute,O,JJ
347,347,14,of,O,IN
348,348,14,the,O,DT
349,349,14,power,O,NN
350,350,14,of,O,IN
351,351,14,locomotion,O,NN
352,352,14,or,O,CC
353,353,14,those,O,DT
354,354,14,men,O,NNS
355,355,14,that,O,WDT
356,356,14,are,O,VBP
357,357,14,endued,O,VBN
358,358,14,with,O,IN
359,359,14,great,O,JJ
360,360,14,ugliness,O,NN
361,361,14,of,O,IN
362,362,14,features,O,NNS
363,363,14,.,O,.
364,364,15,O,O,UH
365,365,15,great,O,JJ
366,366,15,Rishi,B-COMMUNITY,NNP
367,367,15,",",O,","
368,368,15,there,O,EX
369,369,15,is,O,VBZ
370,370,15,no,O,DT
371,371,15,man,O,NN
372,372,15,in,O,IN
373,373,15,this,O,DT
374,374,15,world,O,NN
375,375,15,whom,O,WP
376,376,15,women,O,NNS
377,377,15,may,O,MD
378,378,15,regard,O,VB
379,379,15,as,O,IN
380,380,15,unfit,O,JJ
381,381,15,for,O,IN
382,382,15,companionship,O,NN
383,383,15,.,O,.
384,384,16,Through,O,IN
385,385,16,inability,O,NN
386,386,16,to,O,TO
387,387,16,obtain,O,VB
388,388,16,persons,O,NNS
389,389,16,of,O,IN
390,390,16,the,O,DT
391,391,16,opposite,O,JJ
392,392,16,sex,O,NN
393,393,16,",",O,","
394,394,16,or,O,CC
395,395,16,fear,O,NN
396,396,16,of,O,IN
397,397,16,relatives,O,NNS
398,398,16,",",O,","
399,399,16,or,O,CC
400,400,16,fear,O,NN
401,401,16,of,O,IN
402,402,16,death,O,NN
403,403,16,and,O,CC
404,404,16,imprisonment,O,NN
405,405,16,",",O,","
406,406,16,women,O,NNS
407,407,16,remain,O,VBP
408,408,16,",",O,","
409,409,16,of,O,IN
410,410,16,themselves,O,PRP
411,411,16,",",O,","
412,412,16,within,O,IN
413,413,16,the,O,DT
414,414,16,restraints,O,NNS
415,415,16,prescribed,O,VBN
416,416,16,for,O,IN
417,417,16,them,O,PRP
418,418,16,.,O,.
419,419,17,They,O,PRP
420,420,17,are,O,VBP
421,421,17,exceedingly,O,RB
422,422,17,restless,O,JJ
423,423,17,",",O,","
424,424,17,for,O,IN
425,425,17,they,O,PRP
426,426,17,always,O,RB
427,427,17,hanker,O,VBP
428,428,17,after,O,IN
429,429,17,new,O,JJ
430,430,17,companions,O,NNS
431,431,17,.,O,.
432,432,18,In,O,IN
433,433,18,consequence,O,NN
434,434,18,of,O,IN
435,435,18,their,O,PRP$
436,436,18,nature,O,NN
437,437,18,being,O,VBG
438,438,18,unintelligible,O,JJ
439,439,18,",",O,","
440,440,18,they,O,PRP
441,441,18,are,O,VBP
442,442,18,incapable,O,JJ
443,443,18,of,O,IN
444,444,18,being,O,VBG
445,445,18,kept,O,VBN
446,446,18,in,O,IN
447,447,18,obedience,O,NN
448,448,18,by,O,IN
449,449,18,affectionate,O,JJ
450,450,18,treatment,O,NN
451,451,18,.,O,.
