,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,The,O,DT
1,1,1,sense,O,NN
2,2,1,is,O,VBZ
3,3,1,that,O,IN
4,4,1,women,O,NNS
5,5,1,always,O,RB
6,6,1,regard,O,VBP
7,7,1,their,O,PRP$
8,8,1,human,O,JJ
9,9,1,lovers,O,NNS
10,10,1,as,O,IN
11,11,1,dear,O,JJ
12,12,1,without,O,IN
13,13,1,regarding,O,VBG
14,14,1,the,O,DT
15,15,1,Supreme,O,NNP
16,16,1,Being,O,NNP
17,17,1,to,O,TO
18,18,1,be,O,VB
19,19,1,so,O,RB
20,20,1,",",O,","
21,21,1,although,O,IN
22,22,1,He,O,PRP
23,23,1,is,O,VBZ
24,24,1,always,O,RB
25,25,1,with,O,IN
26,26,1,them,O,PRP
27,27,1,.,O,.
28,28,2,512,O,CD
29,29,2,.,O,.
30,30,3,i.e.,O,FW
31,31,3,",",O,","
32,32,3,coursing,O,VBG
33,33,3,on,O,RP
34,34,3,",",O,","
35,35,3,without,O,IN
36,36,3,waiting,O,VBG
37,37,3,for,O,IN
38,38,3,any,O,DT
39,39,3,one,O,CD
40,40,3,.,O,.
41,41,4,513,O,CD
42,42,4,.,O,.
43,43,5,Literally,O,RB
44,44,5,",",O,","
45,45,5,intelligent,O,JJ
46,46,5,.,O,.
47,47,6,514,O,CD
48,48,6,.,O,.
49,49,7,The,O,DT
50,50,7,true,O,JJ
51,51,7,reading,O,NN
52,52,7,is,O,VBZ
53,53,7,Jnanena,B-PER,NNP
54,54,7,and,O,CC
55,55,7,not,O,RB
56,56,7,ajnanena,O,NN
57,57,7,.,O,.
58,58,8,Then,O,RB
59,59,8,",",O,","
60,60,8,in,O,IN
61,61,8,the,O,DT
62,62,8,last,O,JJ
63,63,8,foot,O,NN
64,64,8,",",O,","
65,65,8,the,O,DT
66,66,8,word,O,NN
67,67,8,is,O,VBZ
68,68,8,a-pihitah,O,NN
69,69,8,and,O,CC
70,70,8,not,O,RB
71,71,8,apihitah,O,NN
72,72,8,.,O,.
73,73,9,The,O,DT
74,74,9,words,O,NNS
75,75,9,with,O,IN
76,76,9,ava,O,NN
77,77,9,and,O,CC
78,78,9,api,O,NN
79,79,9,frequently,O,RB
80,80,9,drop,O,VBP
81,81,9,the,O,DT
82,82,9,initial,O,NN
83,83,9,a,O,DT
84,84,9,.,O,.
85,85,10,Hence,O,RB
86,86,10,a-pihitah,O,JJ
87,87,10,means,O,VBZ
88,88,10,not,O,RB
89,89,10,covered,O,VBN
90,90,10,.,O,.
91,91,11,515,O,CD
92,92,11,.,O,.
93,93,12,The,O,DT
94,94,12,word,O,NN
95,95,12,used,O,VBN
96,96,12,in,O,IN
97,97,12,the,O,DT
98,98,12,text,O,NN
99,99,12,is,O,VBZ
100,100,12,Devanam,B-PER,NNP
101,101,12,(,O,:
102,102,12,of,O,IN
103,103,12,the,O,DT
104,104,12,gods,O,NNS
105,105,12,),O,-RRB-
106,106,12,.,O,.
107,107,13,There,O,EX
108,108,13,can,O,MD
109,109,13,be,O,VB
110,110,13,no,O,DT
111,111,13,doubt,O,NN
112,112,13,however,O,RB
113,113,13,",",O,","
114,114,13,that,O,IN
115,115,13,the,O,DT
116,116,13,word,O,NN
117,117,13,deva,O,NN
118,118,13,is,O,VBZ
119,119,13,here,O,RB
120,120,13,used,O,VBN
121,121,13,for,O,IN
122,122,13,implying,O,VBG
123,123,13,the,O,DT
124,124,13,senses,O,NNS
125,125,13,.,O,.
126,126,14,516,O,CD
127,127,14,.,O,.
128,128,15,i.e.,O,FW
129,129,15,",",O,","
130,130,15,wild,O,JJ
131,131,15,beasts,O,NNS
132,132,15,and,O,CC
133,133,15,lawless,O,JJ
134,134,15,men,O,NNS
135,135,15,.,O,.
136,136,16,517,O,CD
137,137,16,.,O,.
138,138,17,Asatyajyam,B-PER,NNP
139,139,17,and,O,CC
140,140,17,Asatyadyam,B-PER,NNP
141,141,17,are,O,VBP
142,142,17,both,O,DT
143,143,17,correct,O,JJ
144,144,17,.,O,.
145,145,18,The,O,DT
146,146,18,sense,O,NN
147,147,18,is,O,VBZ
148,148,18,the,O,DT
149,149,18,same,O,JJ
150,150,18,.,O,.
151,151,19,The,O,DT
152,152,19,first,O,JJ
153,153,19,means,O,VBZ
154,154,19,',O,''
155,155,19,having,O,VBG
156,156,19,untruth,O,NN
157,157,19,for,O,IN
158,158,19,the,O,DT
159,159,19,libation,O,NN
160,160,19,(,O,:
161,161,19,that,O,IN
162,162,19,it,O,PRP
163,163,19,eats,O,VBZ
164,164,19,up,O,RP
165,165,19,),O,NFP
166,166,19,.,O,.
167,167,19,',O,''
168,168,20,The,O,DT
169,169,20,second,O,JJ
170,170,20,means,O,VBZ
171,171,20,',O,``
172,172,20,having,O,VBG
173,173,20,untruth,O,NN
174,174,20,for,O,IN
175,175,20,the,O,DT
176,176,20,food,O,NN
177,177,20,(,O,","
178,178,20,it,O,PRP
179,179,20,devours,O,VBZ
180,180,20,),O,.
181,181,20,',O,''
182,182,20,.,O,.
183,183,21,518,O,CD
184,184,21,.,O,.
185,185,22,Santi,O,NNP
186,186,22,is,O,VBZ
187,187,22,tranquillity,O,NN
