,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,Thou,O,PRP
1,1,1,shalt,O,MD
2,2,1,take,O,VB
3,3,1,thy,O,PRP$
4,4,1,birth,O,NN
5,5,1,as,O,IN
6,6,1,the,O,DT
7,7,1,son,O,NN
8,8,1,of,O,IN
9,9,1,a,O,DT
10,10,1,maiden,O,NN
11,11,1,residing,O,VBG
12,12,1,in,O,IN
13,13,1,the,O,DT
14,14,1,house,O,NN
15,15,1,of,O,IN
16,16,1,her,O,PRP$
17,17,1,sire,O,NN
18,18,1,",",O,","
19,19,1,through,O,IN
20,20,1,an,O,DT
21,21,1,act,O,NN
22,22,1,of,O,IN
23,23,1,congress,O,NN
24,24,1,with,O,IN
25,25,1,the,O,DT
26,26,1,great,O,JJ
27,27,1,Rishi,B-PER,NNP
28,28,1,Parasara,I-PER,NNP
29,29,1,.,O,.
30,30,2,Doubts,O,NNS
31,31,2,thou,O,DT
32,32,2,wilt,O,MD
33,33,2,have,O,VB
34,34,2,none,O,NN
35,35,2,with,O,IN
36,36,2,respect,O,NN
37,37,2,to,O,IN
38,38,2,the,O,DT
39,39,2,imports,O,NNS
40,40,2,of,O,IN
41,41,2,things,O,NNS
42,42,2,past,O,JJ
43,43,2,",",O,","
44,44,2,present,O,JJ
45,45,2,",",O,","
46,46,2,and,O,CC
47,47,2,future,O,NN
48,48,2,.,O,.
49,49,3,Endued,O,VBN
50,50,3,with,O,IN
51,51,3,penances,O,NNS
52,52,3,and,O,CC
53,53,3,instructed,O,VBN
54,54,3,by,O,IN
55,55,3,me,O,PRP
56,56,3,",",O,","
57,57,3,thou,O,PRP
58,58,3,wilt,O,MD
59,59,3,behold,O,VB
60,60,3,the,O,DT
61,61,3,incidents,O,NNS
62,62,3,of,O,IN
63,63,3,thousands,O,NNS
64,64,3,and,O,CC
65,65,3,thousands,O,NNS
66,66,3,of,O,IN
67,67,3,ages,O,NNS
68,68,3,long,O,RB
69,69,3,past,O,RB
70,70,3,away,O,RB
71,71,3,.,O,.
72,72,4,Thou,O,PRP
73,73,4,wilt,O,MD
74,74,4,see,O,VB
75,75,4,through,O,IN
76,76,4,thousands,O,NNS
77,77,4,and,O,CC
78,78,4,thousands,O,NNS
79,79,4,of,O,IN
80,80,4,ages,O,NNS
81,81,4,also,O,RB
82,82,4,in,O,IN
83,83,4,the,O,DT
84,84,4,future,O,NN
85,85,4,.,O,.
86,86,5,Thou,O,PRP
87,87,5,shalt,O,VBP
88,88,5,",",O,","
89,89,5,in,O,IN
90,90,5,that,O,DT
91,91,5,birth,O,NN
92,92,5,",",O,","
93,93,5,behold,O,VB
94,94,5,me,O,PRP
95,95,5,",",O,","
96,96,5,O,O,UH
97,97,5,ascetic,O,JJ
98,98,5,",",O,","
99,99,5,--,O,:
100,100,5,me,O,PRP
101,101,5,that,O,WDT
102,102,5,am,O,VBP
103,103,5,without,O,IN
104,104,5,birth,O,NN
105,105,5,and,O,CC
106,106,5,death,O,NN
107,107,5,",",O,","
108,108,5,--,O,:
109,109,5,incarnated,O,VBN
110,110,5,on,O,IN
111,111,5,Earth,B-PLACE,NNP
112,112,5,(,O,","
113,113,5,as,O,IN
114,114,5,Krishna,B-PER,NNP
115,115,5,of,O,IN
116,116,5,Yadu,B-PER,NNP
117,117,5,',O,POS
118,118,5,s,O,NN
119,119,5,race,O,NN
120,120,5,),O,-RRB-
121,121,5,",",O,","
122,122,5,armed,O,VBN
123,123,5,with,O,IN
124,124,5,the,O,DT
125,125,5,discus,O,NN
126,126,5,.,O,.
127,127,6,All,O,PDT
128,128,6,this,O,DT
129,129,6,will,O,MD
130,130,6,happen,O,VB
131,131,6,to,O,IN
132,132,6,thee,O,PRP
133,133,6,",",O,","
134,134,6,O,O,UH
135,135,6,ascetic,O,JJ
136,136,6,",",O,","
137,137,6,through,O,IN
138,138,6,the,O,DT
139,139,6,merit,O,NN
140,140,6,that,O,WDT
141,141,6,will,O,MD
142,142,6,be,O,VB
143,143,6,thine,O,JJ
144,144,6,in,O,IN
145,145,6,consequence,O,NN
146,146,6,of,O,IN
147,147,6,thy,O,DT
148,148,6,ceaseless,O,JJ
149,149,6,devotion,O,NN
150,150,6,to,O,IN
151,151,6,me,O,PRP
152,152,6,.,O,.
153,153,7,These,O,DT
154,154,7,words,O,NNS
155,155,7,of,O,IN
156,156,7,mine,O,NN
157,157,7,will,O,MD
158,158,7,never,O,RB
159,159,7,be,O,VB
160,160,7,otherwise,O,RB
161,161,7,.,O,.
162,162,8,Thou,O,PRP
163,163,8,shalt,O,MD
164,164,8,be,O,VB
165,165,8,one,O,CD
166,166,8,of,O,IN
167,167,8,the,O,DT
168,168,8,foremost,O,JJ
169,169,8,of,O,IN
170,170,8,creatures,O,NNS
171,171,8,.,O,.
172,172,9,Great,O,JJ
173,173,9,shall,O,MD
174,174,9,be,O,VB
175,175,9,thy,O,PRP$
176,176,9,fame,O,NN
177,177,9,.,O,.
178,178,10,Surya,B-PER,NNP
179,179,10,',O,POS
180,180,10,s,O,POS
181,181,10,son,O,NN
182,182,10,Sani,O,NNP
183,183,10,(,O,","
184,184,10,Saturn,O,NNP
185,185,10,),O,","
186,186,10,will,O,MD
187,187,10,",",O,","
188,188,10,in,O,IN
189,189,10,a,O,DT
190,190,10,future,O,JJ
191,191,10,Kalpa,O,NNP
192,192,10,",",O,","
193,193,10,take,O,VB
194,194,10,birth,O,NN
195,195,10,as,O,IN
196,196,10,the,O,DT
197,197,10,great,O,JJ
198,198,10,Manu,B-PER,NNP
199,199,10,of,O,IN
200,200,10,that,O,DT
201,201,10,period,O,NN
202,202,10,.,O,.
203,203,11,During,O,IN
204,204,11,that,O,DT
205,205,11,Manwantara,O,NNP
206,206,11,",",O,","
207,207,11,O,O,UH
208,208,11,son,O,NN
209,209,11,",",O,","
210,210,11,thou,O,PRP
211,211,11,shalt,O,VBP
212,212,11,",",O,","
213,213,11,in,O,IN
214,214,11,respect,O,NN
215,215,11,of,O,IN
216,216,11,merits,O,NNS
217,217,11,",",O,","
218,218,11,be,O,VB
219,219,11,superior,O,JJ
220,220,11,to,O,IN
221,221,11,even,O,RB
222,222,11,the,O,DT
223,223,11,Manus,B-COMMUNITY,NNP
224,224,11,of,O,IN
225,225,11,the,O,DT
226,226,11,several,O,JJ
227,227,11,periods,O,NNS
228,228,11,.,O,.
229,229,12,Without,O,IN
230,230,12,doubt,O,NN
231,231,12,",",O,","
232,232,12,thou,O,PRP
233,233,12,shalt,O,MD
234,234,12,be,O,VB
235,235,12,so,O,RB
236,236,12,through,O,IN
237,237,12,my,O,PRP$
238,238,12,grace,O,NN
239,239,12,.,O,.
240,240,13,Whatever,O,WDT
241,241,13,exists,O,VBZ
242,242,13,in,O,IN
243,243,13,the,O,DT
244,244,13,world,O,NN
245,245,13,represents,O,VBZ
246,246,13,the,O,DT
247,247,13,result,O,NN
248,248,13,of,O,IN
249,249,13,my,O,PRP$
250,250,13,exertion,O,NN
251,251,13,.,O,.
252,252,14,The,O,DT
253,253,14,thoughts,O,NNS
254,254,14,of,O,IN
255,255,14,others,O,NNS
256,256,14,may,O,MD
257,257,14,not,O,RB
258,258,14,correspond,O,VB
259,259,14,with,O,IN
260,260,14,their,O,PRP$
261,261,14,acts,O,NNS
262,262,14,.,O,.
263,263,15,As,O,IN
264,264,15,regards,O,VBZ
265,265,15,myself,O,PRP
266,266,15,",",O,","
267,267,15,however,O,RB
268,268,15,",",O,","
269,269,15,I,O,PRP
270,270,15,always,O,RB
271,271,15,ordain,O,VBP
272,272,15,what,O,WP
273,273,15,I,O,PRP
274,274,15,think,O,VBP
275,275,15,",",O,","
276,276,15,without,O,IN
277,277,15,the,O,DT
278,278,15,least,O,JJS
279,279,15,impediment,O,NN
280,280,15,!,O,.
281,281,16,',O,''
282,282,16,[,O,-LRB-
283,283,16,1914,O,CD
284,284,16,],O,-RRB-
285,285,16,Having,O,VBG
286,286,16,said,O,VBD
287,287,16,these,O,DT
288,288,16,words,O,NNS
289,289,16,unto,O,IN
290,290,16,the,O,DT
291,291,16,Rishi,B-COMMUNITY,NNP
292,292,16,Apantaratamas,B-COMMUNITY,NNP
293,293,16,",",O,","
294,294,16,otherwise,O,RB
295,295,16,called,O,VBN
296,296,16,by,O,IN
297,297,16,the,O,DT
298,298,16,name,O,NN
299,299,16,of,O,IN
300,300,16,Saraswat,B-PER,NNP
301,301,16,",",O,","
302,302,16,the,O,DT
303,303,16,Supreme,O,NNP
304,304,16,Lord,O,NNP
305,305,16,dismissed,O,VBD
306,306,16,him,O,PRP
307,307,16,",",O,","
308,308,16,saying,O,VBG
309,309,16,unto,O,IN
310,310,16,him,O,PRP
311,311,16,.,O,.
312,312,16,--,O,:
313,313,16,',O,''
314,314,16,Go,O,VB
315,315,16,.,O,.
316,316,16,',O,''
317,317,17,I,O,PRP
318,318,17,am,O,VBP
319,319,17,he,O,PRP
320,320,17,that,O,WDT
321,321,17,was,O,VBD
322,322,17,born,O,VBN
323,323,17,as,O,IN
324,324,17,Apantaratamas,B-PER,NNP
325,325,17,through,O,IN
326,326,17,the,O,DT
327,327,17,command,O,NN
328,328,17,of,O,IN
329,329,17,Hari,B-PER,NNP
330,330,17,.,O,.
331,331,18,Once,O,RB
332,332,18,more,O,JJR
333,333,18,have,O,VBP
334,334,18,I,O,PRP
335,335,18,taken,O,VBN
336,336,18,birth,O,NN
337,337,18,as,O,IN
338,338,18,the,O,DT
339,339,18,celebrated,O,JJ
340,340,18,Krishna-Dwaipayana,B-PER,NNP
341,341,18,",",O,","
342,342,18,a,O,DT
343,343,18,delighter,O,NN
344,344,18,of,O,IN
345,345,18,the,O,DT
346,346,18,race,O,NN
347,347,18,of,O,IN
348,348,18,Vasishtha,B-PER,NNP
349,349,18,.,O,.
350,350,19,[,O,-LRB-
351,351,19,1915,O,CD
352,352,19,],O,-RRB-
353,353,19,I,O,PRP
354,354,19,have,O,VBP
355,355,19,thus,O,RB
356,356,19,told,O,VBD
357,357,19,you,O,PRP
358,358,19,",",O,","
359,359,19,my,O,PRP$
360,360,19,dear,O,JJ
361,361,19,disciples,O,NNS
362,362,19,",",O,","
363,363,19,the,O,DT
364,364,19,circumstances,O,NNS
365,365,19,",",O,","
366,366,19,of,O,IN
367,367,19,my,O,PRP$
368,368,19,own,O,JJ
369,369,19,former,O,JJ
370,370,19,birth,O,NN
371,371,19,which,O,WDT
372,372,19,was,O,VBD
373,373,19,due,O,JJ
374,374,19,to,O,IN
375,375,19,the,O,DT
376,376,19,grace,O,NN
377,377,19,of,O,IN
378,378,19,Narayana,B-PER,NNP
379,379,19,in,O,IN
380,380,19,so,O,RB
381,381,19,much,O,RB
382,382,19,that,O,IN
383,383,19,I,O,PRP
384,384,19,was,O,VBD
385,385,19,a,O,DT
386,386,19,very,O,RB
387,387,19,portion,O,NN
388,388,19,of,O,IN
389,389,19,Narayana,B-PER,NNP
390,390,19,himself,O,PRP
391,391,19,.,O,.
392,392,20,Ye,O,NNP
393,393,20,foremost,O,JJ
