,sentence_no,word,POS_Tags
0,1,[,-LRB-
1,1,558,CD
2,1,],-RRB-
3,1,It,PRP
4,1,is,VBZ
5,1,for,IN
6,1,this,DT
7,1,reason,NN
8,1,that,IN
9,1,a,DT
10,1,bull,NN
11,1,to,IN
12,1,this,DT
13,1,day,NN
14,1,stands,VBZ
15,1,as,IN
16,1,the,DT
17,1,device,NN
18,1,on,IN
19,1,my,PRP$
20,1,standard,NN
21,1,overhead,RB
22,1,.,.
23,2,I,PRP
24,2,always,RB
25,2,sport,VBP
26,2,with,IN
27,2,kine,NN
28,2,.,.
29,3,Hence,RB
30,3,should,MD
31,3,kine,VB
32,3,be,VB
33,3,worshipped,VBN
34,3,by,IN
35,3,all,DT
36,3,.,.
37,4,Kine,NNP
38,4,are,VBP
39,4,possessed,VBN
40,4,of,IN
41,4,great,JJ
42,4,power,NN
43,4,.,.
44,5,They,PRP
45,5,are,VBP
46,5,givers,NNS
47,5,of,IN
48,5,boons,NNS
49,5,.,.
50,6,If,IN
51,6,worshipped,VBN
52,6,",",","
53,6,they,PRP
54,6,would,MD
55,6,grant,VB
56,6,boons,NNS
57,6,.,.
58,7,That,DT
59,7,person,NN
60,7,who,WP
61,7,gives,VBZ
62,7,food,NN
63,7,to,IN
64,7,kine,NN
65,7,even,RB
66,7,for,IN
67,7,a,DT
68,7,single,JJ
69,7,day,NN
70,7,receives,VBZ
71,7,from,IN
72,7,those,DT
73,7,beneficent,JJ
74,7,creatures,NNS
75,7,for,IN
76,7,that,DT
77,7,act,NN
78,7,a,DT
79,7,fourth,JJ
80,7,part,NN
81,7,of,IN
82,7,the,DT
83,7,merits,NNS
84,7,he,PRP
85,7,may,MD
86,7,win,VB
87,7,by,IN
88,7,all,PDT
89,7,his,PRP$
90,7,good,JJ
91,7,acts,NNS
92,7,in,IN
93,7,life,NN
94,7,.,.
95,7,',''
96,7,'',''
97,7,',''
98,7,'',''
99,8,SECTION,NN
100,8,CXXXIV,NNP
101,8,'',''
102,8,',''
103,8,'',''
104,8,Skanda,NNP
105,8,said,VBD
106,8,",",","
107,8,',''
108,8,I,PRP
109,8,shall,MD
110,8,now,RB
111,8,declare,VB
112,8,a,DT
113,8,duty,NN
114,8,that,WDT
115,8,is,VBZ
116,8,approved,VBN
117,8,of,IN
118,8,by,IN
119,8,me,PRP
120,8,.,.
121,9,Do,VBP
122,9,ye,PRP
123,9,listen,VB
124,9,to,IN
125,9,it,PRP
126,9,with,IN
127,9,concentrated,JJ
128,9,attention,NN
129,9,.,.
130,10,That,DT
131,10,person,NN
132,10,who,WP
133,10,takes,VBZ
134,10,a,DT
135,10,little,JJ
136,10,earth,NN
137,10,from,IN
138,10,the,DT
139,10,horns,NNS
140,10,of,IN
141,10,a,DT
142,10,bull,NN
143,10,of,IN
144,10,blue,JJ
145,10,complexion,NN
146,10,",",","
147,10,smears,VBZ
148,10,his,PRP$
149,10,body,NN
150,10,therewith,RB
151,10,for,IN
152,10,three,CD
153,10,days,NNS
154,10,",",","
155,10,and,CC
156,10,then,RB
157,10,performs,VBZ
158,10,his,PRP$
159,10,ablutions,NNS
160,10,",",","
161,10,acquires,VBZ
162,10,great,JJ
163,10,merits,NNS
164,10,.,.
165,11,Hear,VB
166,11,what,WP
167,11,those,DT
168,11,merits,NNS
169,11,are,VBP
170,11,.,.
171,12,By,IN
172,12,such,PDT
173,12,an,DT
174,12,act,NN
175,12,he,PRP
176,12,would,MD
177,12,wash,VB
178,12,away,RB
179,12,every,DT
180,12,stain,NN
181,12,and,CC
182,12,evil,NN
183,12,",",","
184,12,and,CC
185,12,attain,VB
186,12,to,IN
187,12,sovereign,JJ
188,12,sway,NN
189,12,hereafter,RB
190,12,.,.
191,13,As,IN
192,13,many,JJ
193,13,times,NNS
194,13,he,PRP
195,13,takes,VBZ
196,13,his,PRP$
197,13,birth,NN
198,13,in,IN
199,13,this,DT
200,13,world,NN
201,13,",",","
202,13,so,RB
203,13,many,JJ
204,13,times,NNS
205,13,does,VBZ
206,13,he,PRP
207,13,become,VB
208,13,celebrated,JJ
209,13,for,IN
210,13,his,PRP$
211,13,heroism,NN
212,13,.,.
213,14,Listen,VB
214,14,now,RB
215,14,to,IN
216,14,another,DT
217,14,mystery,NN
218,14,unknown,JJ
219,14,to,IN
220,14,all,DT
221,14,.,.
222,15,Taking,VBG
223,15,a,DT
224,15,vessel,NN
225,15,of,IN
226,15,copper,NN
227,15,and,CC
228,15,placing,VBG
229,15,therein,RB
230,15,some,DT
231,15,cooked,JJ
232,15,food,NN
233,15,after,IN
234,15,having,VBG
