,sentence_no,word,POS_Tags
0,1,The,DT
1,1,latter,JJ
2,1,is,VBZ
3,1,no,DT
4,1,new-fangled,JJ
5,1,theory,NN
6,1,of,IN
7,1,men,NNS
8,1,of,IN
9,1,learning,NN
10,1,but,CC
11,1,is,VBZ
12,1,puranam,NN
13,1,saswatam,NN
14,1,",",","
15,1,and,CC
16,1,dhruvam,NN
17,1,.,.
18,2,The,DT
19,2,phalavanti,NN
20,2,vyushtimanti,NN
21,2,",",","
22,2,and,CC
23,2,dhruva,FW
24,2,karmani,FW
25,2,which,WDT
26,2,fools,NNS
27,2,regard,VBP
28,2,to,TO
29,2,be,VB
30,2,vigyunani,NN
31,2,and,CC
32,2,anaikatitikani,NN
33,2,are,VBP
34,2,",",","
35,2,of,IN
36,2,course,NN
37,2,",",","
38,2,those,DT
39,2,acts,NNS
40,2,which,WDT
41,2,are,VBP
42,2,included,VBN
43,2,within,IN
44,2,the,DT
45,2,word,NN
46,2,',''
47,2,Yoga,NNP
48,2,.,.
49,2,',''
50,3,In,IN
51,3,brief,NN
52,3,",",","
53,3,the,DT
54,3,speaker,NN
55,3,",",","
56,3,in,IN
57,3,these,DT
58,3,three,CD
59,3,verses,NNS
60,3,",",","
61,3,wishes,VBZ
62,3,to,TO
63,3,inculcate,VB
64,3,that,IN
65,3,wise,JJ
66,3,men,NNS
67,3,",",","
68,3,whatever,WDT
69,3,their,PRP$
70,3,mode,NN
71,3,of,IN
72,3,life,NN
73,3,",",","
74,3,observe,VBP
75,3,its,PRP$
76,3,duties,NNS
77,3,.,.
78,4,But,CC
79,4,by,IN
80,4,virtue,NN
81,4,of,IN
82,4,the,DT
83,4,nishkama,NN
84,4,dharma,NN
85,4,they,PRP
86,4,follow,VBP
87,4,",",","
88,4,they,PRP
89,4,convert,VBP
90,4,those,DT
91,4,duties,NNS
92,4,and,CC
93,4,their,PRP$
94,4,penances,NNS
95,4,into,IN
96,4,efficient,JJ
97,4,means,NNS
98,4,for,IN
99,4,dispelling,VBG
100,4,the,DT
101,4,darkness,NN
102,4,of,IN
103,4,ignorance,NN
104,4,.,.
105,5,Fools,NNS
106,5,",",","
107,5,on,IN
108,5,the,DT
109,5,other,JJ
110,5,hand,NN
111,5,",",","
112,5,unable,JJ
113,5,to,TO
114,5,practise,VB
115,5,that,DT
116,5,nishkama,NN
117,5,dharma,NN
118,5,",",","
119,5,look,VBP
120,5,upon,IN
121,5,it,PRP
122,5,and,CC
123,5,Yoga,NNP
124,5,itself,PRP
125,5,as,IN
126,5,fruitless,JJ
127,5,and,CC
128,5,valueless,JJ
129,5,although,IN
130,5,the,DT
131,5,rewards,NNS
132,5,these,DT
133,5,confer,NN
134,5,are,VBP
135,5,visible,JJ
136,5,.,.
137,6,1251,CD
138,6,.,.
139,7,The,DT
140,7,sciences,NNS
141,7,that,WDT
142,7,have,VBP
143,7,disputation,NN
144,7,only,RB
145,7,for,IN
146,7,their,PRP$
147,7,foremost,JJ
148,7,object,NN
149,7,",",","
150,7,are,VBP
151,7,",",","
152,7,according,VBG
153,7,to,IN
154,7,the,DT
155,7,commentator,NN
156,7,",",","
157,7,the,DT
158,7,sciences,NNS
159,7,of,IN
160,7,the,DT
161,7,Lokayatikas,NNPS
162,7,",",","
163,7,the,DT
164,7,Saughatas,NNPS
165,7,(,","
166,7,or,CC
167,7,Buddhists,NNPS
168,7,),-RRB-
169,7,",",","
170,7,the,DT
171,7,Kapalikas,NNPS
172,7,",",","
173,7,etc,FW
174,7,.,.
175,8,The,DT
176,8,other,JJ
177,8,sciences,NNS
178,8,based,VBN
179,8,on,IN
180,8,Logic,NNP
181,8,that,WDT
182,8,are,VBP
183,8,included,VBN
184,8,within,IN
185,8,the,DT
186,8,word,NN
187,8,Agama,NNP
188,8,are,VBP
189,8,the,DT
190,8,two,CD
191,8,Mimamsas,NNPS
192,8,",",","
193,8,Sankhya,NNP
194,8,",",","
195,8,and,CC
196,8,Patanjala,NNP
197,8,.,.
198,9,1252,CD
199,9,.,.
200,10,Aikatmyam,NNP
201,10,is,VBZ
202,10,explained,VBN
203,10,by,IN
204,10,the,DT
205,10,commentator,NN
206,10,as,IN
207,10,Eka,NNP
208,10,eva,FW
209,10,dwaita,FW
210,10,darsana,FW
211,10,hina,FW
212,10,atma,FW
213,10,yatra,FW
214,10,bhavati,FW
215,10,.,.
216,11,Practically,RB
217,11,",",","
218,11,it,PRP
219,11,is,VBZ
220,11,that,DT
221,11,state,NN
222,11,of,IN
223,11,the,DT
224,11,mind,NN
225,11,in,IN
226,11,which,WDT
227,11,one,PRP
228,11,perceives,VBZ
229,11,one,CD
230,11,',''
231,11,s,POS
232,11,identity,NN
233,11,with,IN
234,11,everything,NN
235,11,in,IN
236,11,the,DT
237,11,universe,NN
238,11,.,.
239,12,This,DT
240,12,is,VBZ
241,12,that,DT
242,12,true,JJ
243,12,knowledge,NN
244,12,which,WDT
245,12,brings,VBZ
246,12,about,RP
247,12,Emancipation,NN
248,12,or,CC
249,12,is,VBZ
250,12,Emancipation,NNP
251,12,itself,PRP
252,12,.,.
253,13,1253,CD
254,13,.,.
255,14,They,PRP
256,14,are,VBP
257,14,called,VBN
258,14,',''
259,14,robbers,NNS
260,14,of,IN
261,14,the,DT
262,14,scriptures,NNS
263,14,',''
264,14,because,IN
265,14,they,PRP
266,14,always,RB
267,14,seek,VBP
268,14,to,TO
269,14,rob,VB
270,14,the,DT
271,14,scriptures,NNS
272,14,of,IN
273,14,their,PRP$
274,14,true,JJ
275,14,meaning,NN
276,14,.,.
277,15,They,PRP
278,15,are,VBP
279,15,',``
280,15,depredators,NNS
281,15,of,IN
282,15,Brahma,NNP
283,15,',''
284,15,because,IN
285,15,they,PRP
286,15,deny,VBP
287,15,the,DT
288,15,very,JJ
289,15,existence,NN
290,15,of,IN
291,15,Godhead,NNP
292,15,.,.
293,16,Nirarambhah,NNP
294,16,is,VBZ
295,16,Camadyarambha-sunyah,NNP
296,16,.,.
297,17,1254,CD
298,17,.,.
299,18,The,DT
300,18,particle,NN
301,18,anu,NN
302,18,means,VBZ
303,18,',``
304,18,following,VBG
305,18,the,DT
306,18,instructions,NNS
307,18,of,IN
308,18,preceptors,NNS
309,18,.,.
310,18,',''
311,19,Samyame,NNP
312,19,refers,VBZ
313,19,to,IN
314,19,Dharana,NNP
315,19,",",","
316,19,Dhyana,NNP
317,19,and,CC
318,19,Samadhi,NNP
319,19,.,.
320,20,Some,DT
321,20,texts,NNS
322,20,read,VBP
323,20,Siddhante,NNP
324,20,for,IN
325,20,samyame,NN
326,20,.,.
327,21,1255,CD
328,21,.,.
329,22,What,WP
330,22,is,VBZ
331,22,intended,VBN
332,22,to,TO
333,22,be,VB
334,22,said,VBN
335,22,here,RB
336,22,is,VBZ
337,22,that,IN
338,22,only,RB
339,22,a,DT
340,22,life,NN
341,22,of,IN
342,22,Renunciation,NNP
343,22,",",","
344,22,so,RB
345,22,hard,JJ
346,22,to,TO
347,22,follow,VB
348,22,",",","
349,22,can,MD
350,22,lead,VB
351,22,to,IN
352,22,Emancipation,NNP
353,22,.,.
354,23,The,DT
355,23,Burdwan,NNP
356,23,translator,NN
357,23,makes,VBZ
358,23,nonsense,NN
359,23,of,IN
360,23,the,DT
361,23,second,JJ
362,23,line,NN
363,23,of,IN
364,23,64,CD
365,23,by,IN
366,23,connecting,VBG
367,23,it,PRP
368,23,with,IN
369,23,the,DT
370,23,first,JJ
371,23,line,NN
372,23,of,IN
373,23,65,CD
374,23,",",","
375,23,K.P,NNP
376,23,.,.
377,24,Singha,NNP
378,24,omits,VBZ
379,24,it,PRP
380,24,entirely,RB
381,24,.,.
382,25,1256,CD
383,25,.,.
384,26,The,DT
385,26,Vedas,NNP
386,26,are,VBP
387,26,Savda-Brahma,NNP
388,26,or,CC
389,26,Brahma,NNP
390,26,as,IN
391,26,represented,VBN
392,26,by,IN
393,26,sound,NN
394,26,.,.
395,27,1257,CD
396,27,.,.
397,28,I,PRP
398,28,have,VBP
399,28,expanded,VBN
400,28,this,DT
401,28,verse,NN
402,28,",",","
403,28,following,VBG
404,28,the,DT
405,28,lead,NN
406,28,of,IN
407,28,the,DT
408,28,commentator,NN
409,28,.,.
410,29,Some,DT
411,29,idea,NN
412,29,may,MD
413,29,be,VB
414,29,given,VBN
415,29,of,IN
416,29,the,DT
417,29,extreme,JJ
418,29,terseness,NN
419,29,of,IN
420,29,such,JJ
421,29,verses,NNS
422,29,by,IN
423,29,offering,VBG
424,29,a,DT
425,29,literal,JJ
426,29,rendering,NN
427,29,:,:
428,29,',''
429,29,That,DT
430,29,lump,NN
431,29,of,IN
432,29,matter,NN
433,29,which,WDT
