,sentence_no,word,POS_Tags
0,1,``,``
1,1,',''
2,1,Vyasa,NNP
3,1,said,VBD
4,1,",",","
5,1,``,``
6,1,Hearing,VBG
7,1,these,DT
8,1,words,NNS
9,1,from,IN
10,1,the,DT
11,1,king,NN
12,1,(,","
13,1,Marutta,NNP
14,1,),","
15,1,Samvarta,NNP
16,1,was,VBD
17,1,highly,RB
18,1,gratified,JJ
19,1,",",","
20,1,and,CC
21,1,he,PRP
22,1,said,VBD
23,1,(,","
24,1,addressing,VBG
25,1,Marutta,NNP
26,1,),","
27,1,",",","
28,1,',''
29,1,I,PRP
30,1,too,RB
31,1,am,VBP
32,1,quite,RB
33,1,able,JJ
34,1,to,TO
35,1,do,VB
36,1,all,PDT
37,1,that,DT
38,1,.,.
39,1,',''
40,2,Then,RB
41,2,",",","
42,2,O,UH
43,2,prince,NN
44,2,",",","
45,2,that,IN
46,2,Brahmana,NNP
47,2,",",","
48,2,raving,VBG
49,2,like,IN
50,2,a,DT
51,2,lunatic,NN
52,2,",",","
53,2,and,CC
54,2,repeatedly,RB
55,2,scolding,VBG
56,2,Marutta,NNP
57,2,with,IN
58,2,rude,JJ
59,2,words,NNS
60,2,",",","
61,2,again,RB
62,2,accosted,VBD
63,2,him,PRP
64,2,thus,RB
65,2,",",","
66,2,',''
67,2,I,PRP
68,2,am,VBP
69,2,afflicted,VBN
70,2,with,IN
71,2,a,DT
72,2,cerebral,JJ
73,2,disorder,NN
74,2,",",","
75,2,and,CC
76,2,",",","
77,2,I,PRP
78,2,always,RB
79,2,act,VBP
80,2,according,VBG
81,2,to,IN
82,2,the,DT
83,2,random,JJ
84,2,caprices,NNS
85,2,of,IN
86,2,my,PRP$
87,2,own,JJ
88,2,mind,NN
89,2,.,.
90,3,Why,WRB
91,3,art,NN
92,3,thou,PRP
93,3,bent,VB
94,3,upon,IN
95,3,having,VBG
96,3,this,DT
97,3,sacrifice,NN
98,3,performed,VBN
99,3,by,IN
100,3,a,DT
101,3,priest,NN
102,3,of,IN
103,3,such,PDT
104,3,a,DT
105,3,singular,JJ
106,3,disposition,NN
107,3,?,.
108,4,My,PRP$
109,4,brother,NN
110,4,is,VBZ
111,4,able,JJ
112,4,to,TO
113,4,officiate,VB
114,4,at,IN
115,4,sacrifices,NNS
116,4,",",","
117,4,and,CC
118,4,he,PRP
119,4,has,VBZ
120,4,gone,VBN
121,4,over,RP
122,4,to,IN
123,4,Vasava,NNP
124,4,(,","
125,4,Indra,NNP
126,4,),-RRB-
127,4,",",","
128,4,and,CC
129,4,is,VBZ
130,4,engaged,VBN
131,4,in,IN
132,4,performing,VBG
133,4,his,PRP$
134,4,sacrifices,NNS
135,4,",",","
136,4,do,VB
137,4,thou,DT
138,4,therefore,RB
139,4,have,VB
140,4,thy,PRP$
141,4,sacrifice,NN
142,4,performed,VBN
143,4,by,IN
144,4,him,PRP
145,4,.,.
146,5,My,PRP$
147,5,elder,JJR
148,5,brother,NN
149,5,has,VBZ
150,5,forcibly,RB
151,5,taken,VBN
152,5,away,RB
153,5,from,IN
154,5,me,PRP
155,5,all,DT
156,5,my,PRP$
157,5,household,NN
158,5,goods,NNS
159,5,and,CC
160,5,mystical,JJ
161,5,gods,NNS
162,5,",",","
163,5,and,CC
164,5,sacrificing,VBG
165,5,clients,NNS
166,5,",",","
167,5,and,CC
168,5,has,VBZ
169,5,now,RB
170,5,left,VBN
171,5,to,IN
172,5,me,PRP
173,5,only,RB
174,5,this,DT
175,5,physical,JJ
176,5,body,NN
177,5,of,IN
178,5,mine,NN
179,5,",",","
180,5,and,CC
181,5,",",","
182,5,O,UH
183,5,son,NN
184,5,of,IN
185,5,Avikshit,NNP
186,5,",",","
187,5,as,IN
188,5,he,PRP
189,5,is,VBZ
190,5,worthy,JJ
191,5,of,IN
192,5,all,DT
193,5,respect,NN
194,5,from,IN
195,5,me,PRP
196,5,",",","
197,5,I,PRP
198,5,can,MD
199,5,not,RB
200,5,by,IN
201,5,any,DT
202,5,means,NNS
203,5,officiate,VB
204,5,at,IN
205,5,thy,DT
206,5,sacrifice,NN
207,5,",",","
208,5,unless,IN
209,5,with,IN
210,5,his,PRP$
211,5,permission,NN
212,5,.,.
213,6,Thou,PRP
214,6,must,MD
215,6,therefore,RB
216,6,go,VB
217,6,to,IN
218,6,Vrihaspati,NNP
219,6,first,RB
220,6,",",","
221,6,and,CC
222,6,taking,VBG
223,6,his,PRP$
224,6,permission,NN
225,6,thou,PRP
226,6,canst,MD
227,6,come,VB
228,6,back,RB
229,6,to,IN
230,6,me,PRP
231,6,",",","
232,6,if,IN
233,6,thou,PRP
234,6,hast,VBP
235,6,any,DT
236,6,desire,NN
237,6,to,TO
238,6,perform,VB
239,6,a,DT
240,6,sacrifice,NN
241,6,",",","
242,6,and,CC
243,6,then,RB
244,6,only,RB
245,6,shall,MD
246,6,I,PRP
247,6,officiate,VB
248,6,at,IN
249,6,thy,DT
250,6,sacrifice,NN
251,6,.,.
252,6,',''
253,7,``,``
254,7,',''
255,7,'',''
256,7,Marutta,NNP
257,7,said,VBD
258,7,",",","
259,7,',''
260,7,Do,VB
261,7,thou,PRP
262,7,listen,VB
263,7,to,IN
264,7,me,PRP
265,7,",",","
266,7,O,UH
267,7,Samvarta,NNP
268,7,",",","
269,7,I,PRP
270,7,did,VBD
271,7,go,VB
272,7,to,IN
273,7,Vrihaspati,NNP
274,7,first,RB
275,7,",",","
276,7,but,CC
277,7,desiring,VBG
278,7,the,DT
279,7,patronage,NN
280,7,of,IN
281,7,Vasava,NNP
282,7,",",","
283,7,he,PRP
284,7,did,VBD
285,7,not,RB
286,7,wish,VB
287,7,to,TO
288,7,have,VB
289,7,me,PRP
290,7,as,IN
291,7,his,PRP$
292,7,sacrificer,NN
293,7,.,.
294,8,He,PRP
295,8,said,VBD
296,8,",",","
297,8,``,``
298,8,Having,VBG
299,8,secured,VBN
300,8,the,DT
301,8,priesthood,NN
302,8,of,IN
303,8,the,DT
304,8,Immortals,NNPS
305,8,",",","
306,8,I,PRP
307,8,do,VBP
308,8,not,RB
309,8,desire,VB
310,8,to,TO
311,8,act,VB
312,8,for,IN
313,8,mortals,NNS
314,8,",",","
315,8,and,CC
316,8,",",","
317,8,I,PRP
318,8,have,VBP
319,8,been,VBN
320,8,forbidden,VBN
321,8,by,IN
322,8,Sakra,NNP
323,8,(,:
324,8,Indra,NNP
325,8,),-RRB-
326,8,to,TO
327,8,officiate,VB
