,sentence_no,word,POS_Tags
0,1,Usinara,NNP
1,1,',POS
2,1,s,POS
3,1,son,NN
4,1,Sivi,NNP
5,1,of,IN
6,1,excellent,JJ
7,1,vows,NNS
8,1,",",","
9,1,by,IN
10,1,giving,VBG
11,1,away,RP
12,1,the,DT
13,1,flesh,NN
14,1,of,IN
15,1,his,PRP$
16,1,own,JJ
17,1,body,NN
18,1,",",","
19,1,is,VBZ
20,1,rejoicing,VBG
21,1,in,IN
22,1,Heaven,NNP
23,1,",",","
24,1,having,VBG
25,1,attained,VBN
26,1,to,IN
27,1,the,DT
28,1,regions,NNS
29,1,of,IN
30,1,the,DT
31,1,righteous,JJ
32,1,.,.
33,2,Mere,JJ
34,2,wealth,NN
35,2,is,VBZ
36,2,not,RB
37,2,merit,NN
38,2,.,.
39,3,Good,JJ
40,3,men,NNS
41,3,acquire,VBP
42,3,merit,NN
43,3,by,IN
44,3,exerting,VBG
45,3,to,IN
46,3,the,DT
47,3,best,JJS
48,3,of,IN
49,3,their,PRP$
50,3,power,NN
51,3,and,CC
52,3,with,IN
53,3,the,DT
54,3,aid,NN
55,3,of,IN
56,3,pious,JJ
57,3,meals,NNS
58,3,.,.
59,4,One,PRP
60,4,does,VBZ
61,4,not,RB
62,4,acquire,VB
63,4,such,JJ
64,4,merit,NN
65,4,by,IN
66,4,means,NNS
67,4,of,IN
68,4,even,RB
69,4,diverse,JJ
70,4,sacrifices,NNS
71,4,as,IN
72,4,with,IN
73,4,even,RB
74,4,a,DT
75,4,little,JJ
76,4,wealth,NN
77,4,that,WDT
78,4,has,VBZ
79,4,been,VBN
80,4,earned,VBN
81,4,lawfully,RB
82,4,.,.
83,5,Through,IN
84,5,wrath,NN
85,5,",",","
86,5,the,DT
87,5,fruits,NNS
88,5,of,IN
89,5,gifts,NNS
90,5,are,VBP
91,5,destroyed,VBN
92,5,.,.
93,6,Through,IN
94,6,cupidity,NN
95,6,one,NN
96,6,fails,VBZ
97,6,to,TO
98,6,go,VB
99,6,to,IN
100,6,Heaven,NNP
101,6,.,.
102,7,One,CD
103,7,conversant,JJ
104,7,with,IN
105,7,the,DT
106,7,merits,NNS
107,7,of,IN
108,7,gift,NN
109,7,",",","
110,7,and,CC
111,7,leading,VBG
112,7,a,DT
113,7,just,JJ
114,7,course,NN
115,7,of,IN
116,7,conduct,NN
117,7,succeeds,VBZ
118,7,",",","
119,7,through,IN
120,7,penances,NNS
121,7,",",","
122,7,in,IN
123,7,enjoying,VBG
124,7,Heaven,NNP
125,7,.,.
126,8,The,DT
127,8,fruit,NN
128,8,",",","
129,8,O,UH
130,8,Brahmana,NNP
131,8,",",","
132,8,of,IN
133,8,this,DT
134,8,gift,NN
135,8,made,VBN
136,8,by,IN
137,8,thee,PRP
138,8,(,","
139,8,of,IN
140,8,a,DT
141,8,prastha,NN
142,8,of,IN
143,8,powdered,VBN
144,8,barley,NN
145,8,),","
146,8,is,VBZ
147,8,much,RB
148,8,greater,JJR
149,8,than,IN
150,8,what,WP
151,8,one,PRP
152,8,acquires,VBZ
153,8,by,IN
154,8,many,JJ
155,8,Rajasuya,NNP
156,8,sacrifices,NNS
157,8,with,IN
158,8,profuse,JJ
159,8,gifts,NNS
160,8,or,CC
161,8,many,JJ
162,8,Horse-sacrifices,NNPS
163,8,.,.
164,9,With,IN
165,9,this,DT
166,9,prastha,NN
167,9,of,IN
168,9,powdered,JJ
169,9,barley,NN
170,9,thou,DT
171,9,hast,NN
172,9,conquered,VBD
173,9,the,DT
174,9,eternal,JJ
175,9,region,NN
176,9,of,IN
177,9,Brahman,NNP
178,9,.,.
179,10,Go,VB
180,10,thou,RB
181,10,in,IN
182,10,happiness,NN
183,10,",",","
184,10,O,UH
185,10,learned,VBD
186,10,Brahmana,NNP
187,10,",",","
188,10,to,IN
189,10,the,DT
190,10,abode,NN
191,10,of,IN
192,10,Brahman,NNP
193,10,that,WDT
194,10,is,VBZ
195,10,without,IN
196,10,the,DT
197,10,stain,NN
198,10,of,IN
199,10,darkness,NN
200,10,.,.
201,11,O,UH
202,11,foremost,JJ
203,11,of,IN
204,11,regenerate,JJ
205,11,persons,NNS
206,11,",",","
207,11,a,DT
208,11,celestial,JJ
209,11,car,NN
210,11,is,VBZ
211,11,here,RB
212,11,for,IN
213,11,all,DT
214,11,of,IN
215,11,you,PRP
216,11,.,.
217,12,Do,VB
218,12,thou,PRP
219,12,ascend,VB
220,12,it,PRP
221,12,as,IN
222,12,pleasest,JJ
223,12,thee,PRP
224,12,.,.
225,13,O,UH
226,13,Brahmana,NNP
227,13,",",","
228,13,I,PRP
229,13,am,VBP
230,13,the,DT
231,13,deity,NN
232,13,of,IN
233,13,Righteousness,NNP
234,13,.,.
235,14,Behold,VB
236,14,me,PRP
237,14,!,.
238,15,Thou,NNP
239,15,hast,NN
240,15,rescued,VBD
241,15,thy,PRP$
242,15,body,NN
243,15,.,.
244,16,The,DT
245,16,fame,NN
246,16,of,IN
247,16,thy,DT
248,16,achievement,NN
249,16,will,MD
250,16,last,VB
251,16,in,IN
252,16,the,DT
253,16,world,NN
254,16,.,.
255,17,With,IN
256,17,thy,DT
257,17,wife,NN
258,17,",",","
259,17,thy,PRP$
260,17,son,NN
261,17,",",","
262,17,and,CC
263,17,thy,PRP$
264,17,daughter-in-law,NN
265,17,",",","
266,17,go,VB
267,17,now,RB
268,17,to,IN
269,17,Heaven,NNP
270,17,.,.
271,17,',''
272,18,--,:
273,18,After,IN
274,18,the,DT
275,18,deity,NN
276,18,of,IN
277,18,Righteousness,NNP
278,18,had,VBD
279,18,said,VBN
280,18,these,DT
281,18,words,NNS
282,18,",",","
283,18,that,IN
284,18,Brahmana,NNP
285,18,",",","
286,18,with,IN
287,18,his,PRP$
288,18,wife,NN
289,18,",",","
290,18,son,NN
291,18,and,CC
292,18,daughter-in-law,NN
293,18,",",","
294,18,proceeded,VBD
295,18,to,IN
296,18,Heaven,NNP
297,18,.,.
298,19,After,IN
299,19,that,DT
300,19,learned,VBD
301,19,Brahmana,NNP
302,19,",",","
303,19,conversant,JJ
304,19,with,IN
305,19,all,DT
306,19,duties,NNS
307,19,",",","
308,19,had,VBD
309,19,thus,RB
310,19,ascended,VBN
311,19,to,IN
312,19,Heaven,NNP
313,19,with,IN
314,19,his,PRP$
315,19,son,NN
316,19,",",","
317,19,daughter-in-law,NN
318,19,",",","
319,19,and,CC
320,19,wife,NN
321,19,numbering,VBG
322,19,the,DT
323,19,fourth,JJ
324,19,",",","
325,19,I,PRP
326,19,came,VBD
327,19,out,IN
328,19,of,IN
329,19,my,PRP$
330,19,hole,NN
331,19,.,.
332,20,There,RB
333,20,with,IN
334,20,the,DT
335,20,scent,NN
336,20,of,IN
337,20,that,DT
338,20,powdered,JJ
339,20,barley,NN
340,20,",",","
341,20,with,IN
342,20,the,DT
343,20,mire,NN
344,20,caused,VBN
345,20,by,IN
346,20,the,DT
347,20,water,NN
348,20,(,","
349,20,which,WDT
350,20,the,DT
351,20,Brahmana,NNP
352,20,had,VBD
353,20,given,VBN
354,20,to,IN
355,20,his,PRP$
356,20,guest,NN
357,20,),-RRB-
358,20,",",","
359,20,with,IN
360,20,the,DT
361,20,contact,NN
362,20,(,","
363,20,of,IN
364,20,my,PRP$
365,20,body,NN
366,20,),","
367,20,with,IN
368,20,the,DT
369,20,celestial,JJ
370,20,flowers,NNS
371,20,that,WDT
372,20,had,VBD
373,20,been,VBN
374,20,rained,VBN
375,20,down,RP
376,20,",",","
377,20,with,IN
378,20,the,DT
379,20,particles,NNS
380,20,of,IN
381,20,the,DT
382,20,barley-powder,NN
383,20,which,WDT
384,20,that,DT
385,20,good,JJ
386,20,man,NN
387,20,had,VBD
388,20,given,VBN
389,20,away,RP
390,20,",",","
391,20,and,CC
392,20,the,DT
393,20,penances,NNS
394,20,of,IN
395,20,that,DT
396,20,Brahmana,NNP
397,20,",",","
398,20,my,PRP$
399,20,head,NN
400,20,became,VBD
401,20,gold,NN
402,20,.,.
403,21,Behold,VB
404,21,",",","
405,21,in,IN
406,21,consequence,NN
407,21,of,IN
408,21,the,DT
409,21,gift,NN
410,21,of,IN
411,21,that,DT
412,21,Brahmana,NNP
413,21,who,WP
414,21,was,VBD
415,21,firm,JJ
416,21,in,IN
417,21,truth,NN
418,21,",",","
419,21,and,CC
420,21,his,PRP$
421,21,penances,NNS
422,21,",",","
423,21,half,NN
424,21,of,IN
425,21,this,DT
426,21,my,PRP$
427,21,ample,JJ
428,21,body,NN
429,21,has,VBZ
430,21,become,VBN
431,21,golden,JJ
432,21,.,.
433,22,Ye,NNP
434,22,regenerate,VBP
435,22,ones,NNS
436,22,",",","
437,22,for,IN
438,22,converting,VBG
439,22,the,DT
440,22,rest,NN
441,22,of,IN
442,22,my,PRP$
443,22,body,NN
444,22,into,IN
445,22,gold,NN
446,22,I,PRP
447,22,repeatedly,RB
448,22,repair,VBP
449,22,",",","
450,22,with,IN
451,22,a,DT
