,sentence_no,word,POS_Tags
0,1,He,PRP
1,1,will,MD
2,1,become,VB
3,1,a,DT
4,1,vegetarian,NN
5,1,always,RB
6,1,",",","
7,1,and,CC
8,1,pure,JJ
9,1,for,IN
10,1,ever,RB
11,1,.,.
12,2,He,PRP
13,2,will,MD
14,2,become,VB
15,2,an,DT
16,2,eater,NN
17,2,always,RB
18,2,of,IN
19,2,ambrosia,NN
20,2,",",","
21,2,and,CC
22,2,an,DT
23,2,adorer,NN
24,2,always,RB
25,2,of,IN
26,2,gods,NNS
27,2,and,CC
28,2,guests,NNS
29,2,.,.
30,3,Indeed,RB
31,3,",",","
32,3,he,PRP
33,3,will,MD
34,3,be,VB
35,3,regarded,VBN
36,3,as,IN
37,3,one,CD
38,3,always,RB
39,3,subsisting,VBG
40,3,on,IN
41,3,sacrificial,JJ
42,3,remnants,NNS
43,3,",",","
44,3,as,IN
45,3,one,CD
46,3,ever,RB
47,3,devoted,VBN
48,3,to,IN
49,3,the,DT
50,3,duty,NN
51,3,of,IN
52,3,hospitality,NN
53,3,",",","
54,3,as,IN
55,3,one,CD
56,3,always,RB
57,3,full,JJ
58,3,of,IN
59,3,faith,NN
60,3,",",","
61,3,and,CC
62,3,as,IN
63,3,one,CD
64,3,ever,RB
65,3,worshipping,VBG
66,3,gods,NNS
67,3,and,CC
68,3,guests,NNS
69,3,.,.
70,3,'',''
71,4,``,``
72,4,',''
73,4,Yudhishthira,NNP
74,4,said,VBD
75,4,",",","
76,4,``,``
77,4,How,WRB
78,4,can,MD
79,4,one,CD
80,4,practising,VBG
81,4,such,JJ
82,4,penance,NN
83,4,come,VB
84,4,to,TO
85,4,be,VB
86,4,regarded,VBN
87,4,as,IN
88,4,one,CD
89,4,that,WDT
90,4,is,VBZ
91,4,always,RB
92,4,fasting,VBG
93,4,or,CC
94,4,as,IN
95,4,one,CD
96,4,that,WDT
97,4,is,VBZ
98,4,ever,RB
99,4,devoted,VBN
100,4,to,IN
101,4,the,DT
102,4,vow,NN
103,4,of,IN
104,4,Brahmacharya,NNP
105,4,",",","
106,4,or,CC
107,4,as,IN
108,4,one,CD
109,4,that,WDT
110,4,is,VBZ
111,4,always,RB
112,4,subsisting,VBG
113,4,upon,IN
114,4,sacrificial,JJ
115,4,remnants,NNS
116,4,or,CC
117,4,as,IN
118,4,one,CD
119,4,that,WDT
120,4,is,VBZ
121,4,ever,RB
122,4,regardful,JJ
123,4,of,IN
124,4,guests,NNS
125,4,?,.
126,4,'',''
127,5,``,``
128,5,',''
129,5,Bhishma,NNP
130,5,said,VBD
131,5,",",","
132,5,``,``
133,5,He,PRP
134,5,will,MD
135,5,be,VB
136,5,regarded,VBN
137,5,as,IN
138,5,one,CD
139,5,that,WDT
140,5,is,VBZ
141,5,always,RB
142,5,fasting,VBG
143,5,if,IN
144,5,he,PRP
145,5,eats,VBZ
146,5,once,RB
147,5,during,IN
148,5,the,DT
149,5,day,NN
150,5,and,CC
151,5,once,RB
152,5,during,IN
153,5,the,DT
154,5,night,NN
155,5,at,IN
156,5,the,DT
157,5,fixed,VBN
158,5,hours,NNS
159,5,without,IN
160,5,eating,VBG
161,5,anything,NN
162,5,during,IN
163,5,the,DT
164,5,interval,NN
165,5,.,.
166,6,Such,PDT
167,6,a,DT
168,6,Brahmana,NNP
169,6,",",","
170,6,by,IN
171,6,always,RB
172,6,speaking,VBG
173,6,the,DT
174,6,truth,NN
175,6,and,CC
176,6,by,IN
177,6,adhering,VBG
178,6,always,RB
179,6,to,IN
180,6,wisdom,NN
181,6,",",","
182,6,and,CC
183,6,by,IN
184,6,going,VBG
185,6,to,IN
186,6,his,PRP$
187,6,wife,NN
188,6,only,RB
189,6,in,IN
190,6,her,PRP$
191,6,season,NN
192,6,and,CC
193,6,never,RB
194,6,at,IN
195,6,other,JJ
196,6,times,NNS
197,6,",",","
198,6,becomes,VBZ
199,6,a,DT
200,6,Brahmacharin,NNP
201,6,(,","
202,6,celibate,JJ
203,6,),-RRB-
204,6,.,.
205,7,By,IN
206,7,never,RB
207,7,eating,VBG
208,7,meat,NN
209,7,of,IN
210,7,animals,NNS
211,7,not,RB
212,7,killed,VBN
213,7,for,IN
214,7,sacrifice,NN
215,7,",",","
216,7,he,PRP
217,7,will,MD
218,7,become,VB
219,7,a,DT
220,7,strict,JJ
221,7,vegetarian,NN
222,7,.,.
223,8,By,IN
224,8,always,RB
225,8,becoming,VBG
226,8,charitable,JJ
227,8,he,PRP
228,8,will,MD
229,8,become,VB
230,8,ever,RB
231,8,pure,JJ
232,8,",",","
233,8,and,CC
234,8,by,IN
235,8,abstaining,VBG
236,8,from,IN
237,8,sleep,NN
238,8,during,IN
239,8,the,DT
240,8,day,NN
241,8,he,PRP
242,8,will,MD
243,8,become,VB
244,8,one,CD
245,8,that,WDT
246,8,is,VBZ
247,8,always,RB
248,8,wakeful,JJ
249,8,.,.
250,9,Know,VB
251,9,",",","
252,9,O,UH
253,9,Yudhishthira,NNP
254,9,",",","
255,9,that,IN
256,9,that,DT
257,9,man,NN
258,9,who,WP
259,9,eats,VBZ
260,9,only,RB
261,9,after,IN
262,9,having,VBG
263,9,fed,VBN
264,9,his,PRP$
265,9,servants,NNS
266,9,and,CC
267,9,guests,NNS
268,9,becomes,VBZ
269,9,an,DT
270,9,eater,NN
271,9,always,RB
272,9,of,IN
273,9,ambrosia,NN
274,9,.,.
275,10,That,DT
276,10,Brahmana,NNP
277,10,who,WP
278,10,never,RB
279,10,eats,VBZ
280,10,till,IN
281,10,gods,NNS
282,10,and,CC
283,10,guests,NNS
284,10,are,VBP
285,10,fed,VBN
286,10,",",","
287,10,wins,VBZ
288,10,",",","
289,10,by,IN
290,10,such,JJ
291,10,abstention,NN
292,10,",",","
293,10,heaven,NNP
294,10,itself,PRP
295,10,.,.
296,11,He,PRP
297,11,is,VBZ
298,11,said,VBN
299,11,to,TO
300,11,subsist,VB
301,11,upon,IN
302,11,sacrificial,JJ
303,11,remnants,NNS
304,11,",",","
305,11,who,WP
306,11,eats,VBZ
307,11,only,RB
308,11,what,WP
309,11,remains,VBZ
310,11,after,IN
311,11,feeding,VBG
312,11,the,DT
313,11,gods,NNS
314,11,",",","
315,11,the,DT
316,11,Pitris,NNPS
317,11,",",","
318,11,servants,NNS
319,11,",",","
320,11,and,CC
321,11,guests,NNS
322,11,.,.
323,12,Such,JJ
324,12,men,NNS
325,12,win,VBP
326,12,numberless,JJ
327,12,regions,NNS
328,12,of,IN
329,12,felicity,NN
330,12,in,IN
331,12,next,JJ
332,12,life,NN
333,12,.,.
334,13,To,IN
335,13,their,PRP$
336,13,homes,NNS
337,13,come,VBP
338,13,",",","
339,13,with,IN
340,13,Brahman,NNP
341,13,himself,PRP
342,13,",",","
343,13,the,DT
344,13,gods,NNS
345,13,and,CC
346,13,the,DT
347,13,Apsaras,NNPS
348,13,.,.
349,14,They,PRP
350,14,who,WP
351,14,share,VBP
352,14,their,PRP$
353,14,food,NN
354,14,with,IN
355,14,the,DT
356,14,deities,NNS
357,14,and,CC
358,14,the,DT
359,14,Pitris,NNP
360,14,pass,VBP
361,14,their,PRP$
362,14,days,NNS
363,14,in,IN
364,14,constant,JJ
365,14,happiness,NN
366,14,with,IN
367,14,their,PRP$
368,14,sons,NNS
369,14,and,CC
370,14,grandsons,NNS
371,14,and,CC
372,14,at,IN
373,14,last,RB
374,14,",",","
375,14,leaving,VBG
376,14,off,IN
377,14,this,DT
378,14,body,NN
379,14,",",","
380,14,attain,VBP
381,14,to,IN
382,14,a,DT
383,14,very,RB
384,14,high,JJ
385,14,end,NN
386,14,.,.
387,14,'',''
388,14,',''
389,14,'',''
390,15,SECTION,NN
391,15,CCXXII,NNP
392,15,'',''
393,15,',''
394,15,Yudhishthira,NNP
395,15,said,VBD
396,15,",",","
397,15,``,``
398,15,In,IN
399,15,this,DT
400,15,world,NN
401,15,",",","
402,15,O,UH
403,15,Bharata,NNP
404,15,",",","
405,15,acts,VBZ
406,15,good,JJ
407,15,and,CC
408,15,bad,JJ
409,15,attach,VBP
410,15,themselves,PRP
411,15,to,IN
412,15,man,NN
413,15,for,IN
414,15,the,DT
415,15,purpose,NN
416,15,of,IN
417,15,producing,VBG
418,15,fruits,NNS
419,15,for,IN
420,15,enjoyment,NN
421,15,or,CC
422,15,endurance,NN
423,15,.,.
424,16,Is,VBZ
425,16,man,NN
426,16,",",","
427,16,however,RB
428,16,",",","
429,16,to,TO
430,16,be,VB
431,16,regarded,VBN
432,16,as,IN
433,16,their,PRP$
434,16,doer,NN
435,16,or,CC
436,16,is,VBZ
437,16,he,PRP
438,16,not,RB
439,16,to,TO
440,16,be,VB
441,16,regarded,VBN
442,16,so,RB
443,16,?,.
444,17,Doubt,NN
445,17,fills,VBZ
446,17,my,PRP$
447,17,mind,NN
448,17,with,IN
449,17,respect,NN
450,17,to,IN
451,17,this,DT
452,17,question,NN
453,17,.,.
454,18,I,PRP
455,18,desire,VBP
456,18,to,TO
457,18,hear,VB
458,18,this,DT
459,18,in,IN
460,18,detail,NN
461,18,from,IN
462,18,thee,PRP
463,18,",",","
464,18,O,UH
465,18,grandsire,NN
466,18,!,.
467,18,'',''
468,19,``,``
469,19,',''
470,19,Bhishma,NNP
471,19,said,VBD
472,19,",",","
473,19,``,``
474,19,In,IN
475,19,this,DT
476,19,connection,NN
477,19,",",","
478,19,O,NNP
479,19,Yudhishthira,NNP
480,19,",",","
481,19,is,VBZ
482,19,cited,VBN
483,19,the,DT
484,19,old,JJ
485,19,narrative,NN
486,19,of,IN
487,19,a,DT
488,19,discourse,NN
489,19,between,IN
490,19,Prahlada,NNP
491,19,and,CC
492,19,Indra,NNP
493,19,.,.
494,20,The,DT
495,20,chief,NN
496,20,of,IN
497,20,the,DT
498,20,Daityas,NNP
499,20,",",","
500,20,viz,FW
501,20,.,.
502,20,",",","
503,20,Prahlada,NNP
504,20,",",","
505,20,was,VBD
506,20,unattached,JJ
507,20,to,IN
508,20,all,DT
509,20,worldly,JJ
510,20,objects,NNS
511,20,.,.
512,21,His,PRP$
513,21,sins,NNS
514,21,had,VBD
515,21,been,VBN
516,21,washed,VBN
517,21,away,RP
518,21,.,.
519,22,Of,IN
520,22,respectable,JJ
521,22,parentage,NN
522,22,",",","
523,22,he,PRP
524,22,was,VBD
525,22,possessed,VBN
526,22,of,IN
527,22,great,JJ
528,22,learning,NN
529,22,.,.
530,23,Free,JJ
531,23,from,IN
532,23,stupefaction,NN
533,23,and,CC
534,23,pride,NN
535,23,",",","
536,23,ever,RB
537,23,observant,JJ
538,23,of,IN
539,23,the,DT
540,23,quality,NN
541,23,of,IN
542,23,goodness,NN
543,23,",",","
544,23,and,CC
545,23,devoted,JJ
546,23,to,IN
547,23,various,JJ
548,23,vows,NNS
549,23,",",","
550,23,he,PRP
551,23,took,VBD
552,23,praise,NN
553,23,and,CC
554,23,censure,NN
555,23,equally,RB
556,23,.,.
557,24,Possessed,VBN
558,24,of,IN
559,24,self-restraint,NN
560,24,",",","
561,24,he,PRP
562,24,was,VBD
563,24,then,RB
564,24,passing,VBG
565,24,his,PRP$
566,24,time,NN
567,24,in,IN
568,24,an,DT
569,24,empty,JJ
570,24,chamber,NN
571,24,.,.
572,25,Conversant,JJ
573,25,with,IN
574,25,the,DT
575,25,origin,NN
576,25,and,CC
577,25,the,DT
578,25,destruction,NN
579,25,of,IN
580,25,all,DT
581,25,created,VBN
582,25,objects,NNS
583,25,",",","
584,25,mobile,JJ
585,25,and,CC
586,25,immobile,JJ
587,25,",",","
588,25,he,PRP
589,25,was,VBD
590,25,never,RB
591,25,angry,JJ
592,25,with,IN
593,25,things,NNS
594,25,that,WDT
595,25,displeased,VBD
596,25,him,PRP
597,25,and,CC
598,25,never,RB
599,25,rejoiced,VBD
600,25,at,IN
601,25,the,DT
602,25,accession,NN
603,25,of,IN
604,25,objects,NNS
605,25,that,WDT
606,25,were,VBD
607,25,agreeable,JJ
608,25,.,.
609,26,He,PRP
610,26,cast,VBD
611,26,an,DT
612,26,equal,JJ
613,26,eye,NN
614,26,upon,IN
615,26,gold,NN
616,26,and,CC
617,26,a,DT
618,26,clump,NN
619,26,of,IN
620,26,earth,NN
621,26,.,.
622,27,Steadily,RB
623,27,engaged,VBN
624,27,in,IN
625,27,study,NN
626,27,of,IN
627,27,the,DT
628,27,Soul,NNP
629,27,and,CC
630,27,in,IN
631,27,acquiring,VBG
632,27,Emancipation,NNP
633,27,",",","
634,27,and,CC
635,27,firm,JJ
636,27,in,IN
637,27,knowledge,NN
638,27,",",","
639,27,he,PRP
640,27,had,VBD
641,27,arrived,VBN
642,27,at,IN
643,27,fixed,VBN
644,27,conclusions,NNS
645,27,in,IN
646,27,respect,NN
647,27,of,IN
648,27,truth,NN
649,27,.,.
650,28,Acquainted,VBN
651,28,with,IN
652,28,what,WP
653,28,is,VBZ
654,28,supreme,JJ
655,28,and,CC
656,28,what,WP
657,28,is,VBZ
658,28,not,RB
659,28,so,RB
660,28,among,IN
661,28,all,DT
662,28,things,NNS
663,28,",",","
664,28,omniscient,JJ
665,28,and,CC
666,28,of,IN
667,28,universal,JJ
668,28,sight,NN
669,28,",",","
670,28,as,IN
671,28,he,PRP
672,28,was,VBD
673,28,seated,VBN
674,28,one,CD
675,28,day,NN
676,28,in,IN
677,28,a,DT
678,28,solitary,JJ
679,28,chamber,NN
680,28,with,IN
681,28,his,PRP$
682,28,senses,NNS
683,28,under,IN
684,28,complete,JJ
685,28,control,NN
686,28,",",","
687,28,Sakra,NNP
688,28,approached,VBD
689,28,him,PRP
690,28,",",","
691,28,and,CC
692,28,desirous,JJ
693,28,of,IN
694,28,awakening,VBG
695,28,him,PRP
696,28,",",","
697,28,said,VBD
698,28,these,DT
699,28,words,NNS
700,28,",",","
701,28,',''
702,28,O,UH
703,28,king,NN
704,28,",",","
705,28,I,PRP
706,28,behold,VBP
707,28,all,PDT
708,28,those,DT
709,28,qualities,NNS
710,28,permanently,RB
711,28,residing,VBG
712,28,in,IN
713,28,thee,PRP
