,sentence_no,word,POS_Tags
0,1,Do,VB
1,1,thou,PRP
2,1,",",","
3,1,therefore,RB
4,1,",",","
5,1,O,NNP
6,1,Yudhishthira,NNP
7,1,",",","
8,1,observe,VB
9,1,the,DT
10,1,vow,NN
11,1,of,IN
12,1,fast,JJ
13,1,and,CC
14,1,worship,VB
15,1,the,DT
16,1,Brahmanas,NNP
17,1,every,DT
18,1,day,NN
19,1,.,.
20,2,The,DT
21,2,words,NNS
22,2,uttered,VBN
23,2,by,IN
24,2,Brahmanas,NNP
25,2,can,MD
26,2,accomplish,VB
27,2,everything,NN
28,2,both,CC
29,2,here,RB
30,2,and,CC
31,2,hereafter,RB
32,2,.,.
33,3,Indeed,RB
34,3,",",","
35,3,the,DT
36,3,Brahmanas,NNP
37,3,should,MD
38,3,ever,RB
39,3,be,VB
40,3,gratified,VBN
41,3,with,IN
42,3,gifts,NNS
43,3,of,IN
44,3,robes,NNS
45,3,",",","
46,3,food,NN
47,3,and,CC
48,3,white,JJ
49,3,complexioned,JJ
50,3,kine,NN
51,3,and,CC
52,3,good,JJ
53,3,dwelling,NN
54,3,houses,NNS
55,3,and,CC
56,3,mansions,NNS
57,3,.,.
58,4,The,DT
59,4,very,JJ
60,4,deities,NNS
61,4,should,MD
62,4,gratify,VB
63,4,the,DT
64,4,Brahmanas,NNPS
65,4,.,.
66,5,Freeing,VBG
67,5,thyself,PRP
68,5,from,IN
69,5,cupidity,NN
70,5,",",","
71,5,do,VB
72,5,thou,PRP
73,5,practise,VB
74,5,this,DT
75,5,vow,NN
76,5,of,IN
77,5,very,RB
78,5,superior,JJ
79,5,merit,NN
80,5,that,WDT
81,5,is,VBZ
82,5,not,RB
83,5,known,VBN
84,5,to,IN
85,5,all,DT
86,5,!,.
87,5,'',''
88,5,',''
89,5,'',''
90,6,SECTION,NN
91,6,CIV,NNP
92,6,'',''
93,6,',''
94,6,Yudhishthira,NNP
95,6,said,VBD
96,6,",",","
97,6,``,``
98,6,Man,NN
99,6,",",","
100,6,it,PRP
101,6,is,VBZ
102,6,said,VBN
103,6,",",","
104,6,is,VBZ
105,6,endued,VBN
106,6,with,IN
107,6,a,DT
108,6,period,NN
109,6,of,IN
110,6,life,NN
111,6,extending,VBG
112,6,for,IN
113,6,a,DT
114,6,hundred,CD
115,6,years,NNS
116,6,",",","
117,6,and,CC
118,6,with,IN
119,6,energy,NN
120,6,and,CC
121,6,might,NN
122,6,that,WDT
123,6,are,VBP
124,6,considerable,JJ
125,6,.,.
126,7,Why,WRB
127,7,then,RB
128,7,",",","
129,7,O,UH
130,7,grandsire,NN
131,7,",",","
132,7,do,VBP
133,7,human,JJ
134,7,beings,NNS
135,7,die,VB
136,7,even,RB
137,7,when,WRB
138,7,they,PRP
139,7,are,VBP
140,7,very,RB
141,7,young,JJ
142,7,?,.
143,8,By,IN
144,8,what,WP
145,8,does,VBZ
146,8,a,DT
147,8,man,NN
148,8,become,VB
149,8,endued,VBN
150,8,with,IN
151,8,longevity,NN
152,8,",",","
153,8,and,CC
154,8,by,IN
155,8,what,WP
156,8,is,VBZ
157,8,his,PRP$
158,8,life,NN
159,8,shortened,VBN
160,8,?,.
161,9,Through,IN
162,9,what,WP
163,9,does,VBZ
164,9,a,DT
165,9,man,NN
166,9,acquire,VB
167,9,the,DT
168,9,fame,NN
169,9,that,WDT
170,9,rests,VBZ
171,9,upon,IN
172,9,great,JJ
173,9,achievements,NNS
174,9,?,.
175,10,Through,IN
176,10,what,WP
177,10,does,VBZ
178,10,one,PRP
179,10,attain,VB
180,10,to,IN
181,10,wealth,NN
182,10,and,CC
183,10,prosperity,NN
184,10,?,.
185,11,Is,VBZ
186,11,it,PRP
187,11,by,IN
188,11,penances,NNS
189,11,",",","
190,11,or,CC
191,11,Brahmacharya,NNP
192,11,",",","
193,11,or,CC
194,11,silent,JJ
195,11,recitation,NN
196,11,of,IN
197,11,sacred,JJ
198,11,Mantras,NNP
199,11,",",","
200,11,or,CC
201,11,drugs,NNS
202,11,?,.
203,12,Is,VBZ
204,12,it,PRP
205,12,by,IN
206,12,his,PRP$
207,12,acts,NNS
208,12,",",","
209,12,or,CC
210,12,speech,NN
211,12,?,.
212,13,Do,VB
213,13,thou,RB
214,13,explain,VB
215,13,to,IN
216,13,me,PRP
217,13,this,DT
218,13,",",","
