,sentence_no,word,POS_Tags
0,1,``,``
1,1,',''
2,1,'',''
3,1,Narada,NNP
4,1,continued,VBD
5,1,",",","
6,1,',''
7,1,Thus,RB
8,1,addressed,VBD
9,1,",",","
10,1,the,DT
11,1,great,JJ
12,1,god,NN
13,1,applauded,VBD
14,1,the,DT
15,1,daughter,NN
16,1,of,IN
17,1,the,DT
18,1,prince,NN
19,1,of,IN
20,1,mountains,NNS
21,1,and,CC
22,1,then,RB
23,1,dismissed,VBD
24,1,all,DT
25,1,persons,NNS
26,1,that,WDT
27,1,had,VBD
28,1,assembled,VBN
29,1,there,RB
30,1,",",","
31,1,together,RB
32,1,with,IN
33,1,all,PDT
34,1,his,PRP$
35,1,own,JJ
36,1,attendants,NNS
37,1,.,.
38,2,The,DT
39,2,diverse,JJ
40,2,tribes,NNS
41,2,of,IN
42,2,ghostly,JJ
43,2,beings,NNS
44,2,",",","
45,2,as,IN
46,2,also,RB
47,2,all,PDT
48,2,the,DT
49,2,embodied,VBN
50,2,Rivers,NNPS
51,2,",",","
52,2,and,CC
53,2,the,DT
54,2,Gandharvas,NNPS
55,2,and,CC
56,2,Apsaras,NNP
57,2,",",","
58,2,all,DT
59,2,bowed,VBD
60,2,their,PRP$
61,2,heads,NNS
62,2,unto,IN
63,2,Mahadeva,NNP
64,2,and,CC
65,2,departed,VBD
66,2,for,IN
67,2,returning,VBG
68,2,to,IN
69,2,the,DT
70,2,places,NNS
71,2,whence,WRB
72,2,they,PRP
73,2,had,VBD
74,2,come,VBN
75,2,.,.
76,2,',''
77,2,'',''
78,2,',''
79,2,'',''
80,3,SECTION,NN
81,3,CXLVII,NNP
82,3,'',''
83,3,',''
84,3,'',''
85,3,',''
86,3,The,DT
87,3,Rishis,NNP
88,3,said,VBD
89,3,",",","
90,3,``,``
91,3,O,UH
92,3,wielder,NN
93,3,of,IN
94,3,Pinaka,NNP
95,3,",",","
96,3,O,UH
97,3,tearer,NN
98,3,of,IN
99,3,the,DT
100,3,eyes,NNS
101,3,of,IN
102,3,Bhaga,NNP
103,3,",",","
104,3,O,UH
105,3,thou,RB
106,3,that,DT
107,3,art,NN
108,3,worshipped,VBN
109,3,by,IN
110,3,all,PDT
111,3,the,DT
112,3,universe,NN
113,3,",",","
114,3,we,PRP
115,3,desire,VBP
116,3,to,TO
117,3,hear,VB
118,3,the,DT
119,3,glory,NN
120,3,of,IN
121,3,Vasudeva,NNP
122,3,.,.
123,3,'',''
124,4,``,``
125,4,',''
126,4,'',''
127,4,',''
128,4,Maheswara,NNP
129,4,said,VBD
130,4,",",","
131,4,``,``
132,4,Hari,NNP
133,4,is,VBZ
134,4,superior,JJ
135,4,to,IN
136,4,the,DT
137,4,Grandsire,NNP
138,4,himself,PRP
139,4,.,.
140,5,He,PRP
141,5,is,VBZ
142,5,the,DT
143,5,Eternal,NNP
144,5,Purusha,NNP
145,5,.,.
146,6,Otherwise,RB
147,6,called,VBN
148,6,Krishna,NNP
149,6,",",","
150,6,he,PRP
151,6,is,VBZ
152,6,endued,VBN
153,6,with,IN
154,6,the,DT
155,6,splendour,NN
156,6,of,IN
157,6,gold,NN
158,6,",",","
159,6,and,CC
160,6,shines,VBZ
161,6,with,IN
162,6,effulgence,NN
163,6,like,IN
164,6,a,DT
165,6,second,JJ
166,6,sun,NN
167,6,.,.
168,7,Possessed,VBN
169,7,of,IN
170,7,ten,CD
171,7,arms,NNS
172,7,",",","
173,7,he,PRP
174,7,is,VBZ
175,7,endued,VBN
176,7,with,IN
177,7,great,JJ
178,7,energy,NN
179,7,",",","
180,7,and,CC
181,7,is,VBZ
182,7,the,DT
183,7,slayer,NN
184,7,of,IN
185,7,the,DT
186,7,foes,NNS
187,7,of,IN
188,7,the,DT
189,7,gods,NNS
190,7,.,.
191,8,Having,VBG
192,8,a,DT
193,8,whorl,NN
194,8,on,IN
195,8,his,PRP$
196,8,breast,NN
197,8,",",","
198,8,he,PRP
199,8,has,VBZ
200,8,curly,JJ
201,8,locks,NNS
202,8,of,IN
203,8,hair,NN
204,8,on,IN
205,8,his,PRP$
206,8,head,NN
207,8,.,.
208,9,He,PRP
209,9,is,VBZ
210,9,worshipped,VBN
211,9,by,IN
212,9,all,PDT
213,9,the,DT
214,9,deities,NNS
215,9,.,.
216,10,Brahman,NNP
217,10,has,VBZ
218,10,risen,VBN
219,10,from,IN
220,10,his,PRP$
221,10,abdomen,NN
222,10,.,.
223,11,I,PRP
224,11,have,VBP
225,11,sprung,VBN
226,11,from,IN
227,11,his,PRP$
228,11,head,NN
229,11,",",","
230,11,All,PDT
231,11,the,DT
232,11,luminaries,NNS
233,11,in,IN
234,11,the,DT
235,11,firmament,NN
236,11,have,VBP
237,11,sprung,VBN
238,11,from,IN
239,11,his,PRP$
240,11,hair,NN
241,11,.,.
242,12,From,IN
243,12,the,DT
244,12,bristles,NNS
245,12,on,IN
246,12,his,PRP$
247,12,body,NN
248,12,have,VBP
249,12,sprung,VBN
250,12,all,PDT
251,12,the,DT
252,12,gods,NNS
253,12,and,CC
254,12,Asuras,NNP
255,12,.,.
256,13,From,IN
257,13,his,PRP$
258,13,body,NN
259,13,have,VBP
260,13,sprung,VBN
261,13,the,DT
262,13,Rishis,NNPS
263,13,as,IN
264,13,also,RB
265,13,all,PDT
266,13,the,DT
267,13,eternal,JJ
268,13,worlds,NNS
269,13,.,.
270,14,He,PRP
271,14,is,VBZ
272,14,the,DT
273,14,veritable,JJ
274,14,abode,NN
275,14,of,IN
276,14,the,DT
277,14,Grandsire,NNP
278,14,and,CC
279,14,the,DT
280,14,abode,NN
281,14,of,IN
282,14,all,PDT
283,14,the,DT
284,14,gods,NNS
285,14,besides,RB
286,14,.,.
287,15,He,PRP
288,15,is,VBZ
289,15,the,DT
290,15,Creator,NN
291,15,of,IN
292,15,this,DT
293,15,whole,JJ
294,15,Earth,NNP
295,15,",",","
296,15,and,CC
297,15,He,PRP
298,15,is,VBZ
299,15,the,DT
300,15,Lord,NNP
301,15,of,IN
302,15,the,DT
303,15,three,CD
304,15,worlds,NNS
305,15,.,.
306,16,He,PRP
307,16,is,VBZ
308,16,also,RB
309,16,the,DT
310,16,Destroyer,NNP
311,16,of,IN
312,16,all,DT
313,16,creatures,NNS
314,16,mobile,JJ
315,16,and,CC
316,16,immobile,JJ
317,16,.,.
318,17,He,PRP
319,17,is,VBZ
320,17,verily,RB
321,17,the,DT
322,17,foremost,JJ
323,17,of,IN
324,17,all,PDT
