,sentence_no,word,POS_Tags
0,1,Sometimes,RB
1,1,he,PRP
2,1,is,VBZ
3,1,seen,VBN
4,1,in,IN
5,1,this,DT
6,1,empty,JJ
7,1,forest,NN
8,1,by,IN
9,1,Brahmanas,NNP
10,1,.,.
11,1,'',''
12,2,While,IN
13,2,Dhritarashtra,NNP
14,2,was,VBD
15,2,saying,VBG
16,2,this,DT
17,2,Vidura,NNP
18,2,was,VBD
19,2,seen,VBN
20,2,at,IN
21,2,a,DT
22,2,distance,NN
23,2,.,.
24,3,He,PRP
25,3,had,VBD
26,3,matted,VBN
27,3,locks,NNS
28,3,on,IN
29,3,his,PRP$
30,3,head,NN
31,3,",",","
32,3,and,CC
33,3,gravels,NNS
34,3,in,IN
35,3,his,PRP$
36,3,mouth,NN
37,3,",",","
38,3,and,CC
39,3,was,VBD
40,3,exceedingly,RB
41,3,emaciated,VBN
42,3,.,.
43,4,He,PRP
44,4,was,VBD
45,4,perfectly,RB
46,4,naked,JJ
47,4,.,.
48,5,His,PRP$
49,5,body,NN
50,5,was,VBD
51,5,besmeared,VBN
52,5,all,RB
53,5,over,RB
54,5,with,IN
55,5,filth,NN
56,5,",",","
57,5,and,CC
58,5,with,IN
59,5,the,DT
60,5,dust,NN
61,5,of,IN
62,5,various,JJ
63,5,wild,JJ
64,5,flowers,NNS
65,5,.,.
66,6,When,WRB
67,6,Kshattri,NNP
68,6,was,VBD
69,6,beheld,VBN
70,6,from,IN
71,6,a,DT
72,6,distance,NN
73,6,",",","
74,6,the,DT
75,6,fact,NN
76,6,was,VBD
77,6,reported,VBN
78,6,to,IN
79,6,Yudhishthira,NNP
80,6,.,.
81,7,Vidura,NNP
82,7,suddenly,RB
83,7,stopped,VBD
84,7,",",","
85,7,O,NNP
86,7,king,NN
87,7,",",","
88,7,casting,VBG
89,7,his,PRP$
90,7,eyes,NNS
91,7,towards,IN
92,7,the,DT
93,7,retreat,NN
94,7,(,","
95,7,and,CC
96,7,seeing,VBG
97,7,it,PRP
98,7,peopled,VBN
99,7,by,IN
100,7,so,RB
101,7,many,JJ
102,7,individuals,NNS
103,7,),-RRB-
104,7,.,.
105,8,King,NNP
106,8,Yudhishthira,NNP
107,8,pursued,VBD
108,8,him,PRP
109,8,alone,JJ
110,8,",",","
111,8,as,IN
112,8,he,PRP
113,8,ran,VBD
114,8,and,CC
115,8,entered,VBD
116,8,the,DT
117,8,deep,JJ
118,8,forest,NN
119,8,",",","
