,sentence_no,word,POS_Tags
0,1,How,WRB
1,1,",",","
2,1,O,UH
3,1,king,NN
4,1,",",","
5,1,may,MD
6,1,one,PRP
7,1,come,VB
8,1,to,TO
9,1,be,VB
10,1,an,DT
11,1,eater,NN
12,1,of,IN
13,1,Vighasa,NNP
14,1,?,.
15,2,By,IN
16,2,doing,VBG
17,2,what,WP
18,2,may,MD
19,2,one,NN
20,2,be,VB
21,2,said,VBN
22,2,to,TO
23,2,be,VB
24,2,found,VBN
25,2,of,IN
26,2,guest,NN
27,2,?,.
28,2,'',''
29,3,``,``
30,3,',''
31,3,Bhishma,NNP
32,3,said,VBD
33,3,",",","
34,3,``,``
35,3,He,PRP
36,3,who,WP
37,3,takes,VBZ
38,3,food,NN
39,3,only,RB
40,3,morning,NN
41,3,and,CC
42,3,evening,NN
43,3,at,IN
44,3,the,DT
45,3,prescribed,VBN
46,3,hours,NNS
47,3,and,CC
48,3,abstains,VBZ
49,3,from,IN
50,3,all,DT
51,3,food,NN
52,3,during,IN
53,3,the,DT
54,3,interval,NN
55,3,between,IN
56,3,",",","
57,3,is,VBZ
58,3,said,VBN
59,3,to,TO
60,3,be,VB
61,3,an,DT
62,3,abstainer,NN
63,3,from,IN
64,3,food,NN
65,3,.,.
66,4,He,PRP
67,4,who,WP
68,4,has,VBZ
69,4,congress,NN
70,4,with,IN
71,4,only,RB
72,4,his,PRP$
73,4,wedded,JJ
74,4,wife,NN
75,4,and,CC
76,4,that,DT
77,4,only,RB
78,4,at,IN
79,4,her,PRP$
80,4,season,NN
81,4,",",","
82,4,is,VBZ
83,4,said,VBN
84,4,to,TO
85,4,be,VB
86,4,observant,JJ
87,4,of,IN
88,4,the,DT
89,4,vow,NN
90,4,of,IN
91,4,Brahmacharya,NNP
92,4,.,.
93,5,By,IN
94,5,always,RB
95,5,making,VBG
96,5,gifts,NNS
97,5,",",","
98,5,one,PRP
99,5,comes,VBZ
100,5,to,TO
101,5,be,VB
102,5,regarded,VBN
103,5,as,IN
104,5,truthful,JJ
105,5,in,IN
106,5,speech,NN
107,5,.,.
108,6,By,IN
109,6,abstaining,VBG
110,6,from,IN
111,6,all,DT
112,6,meat,NN
113,6,obtained,VBN
114,6,from,IN
115,6,animals,NNS
116,6,slaughtered,VBN
117,6,for,IN
118,6,nothing,NN
119,6,",",","
120,6,one,CD
121,6,becomes,VBZ
122,6,an,DT
123,6,abstainer,NN
124,6,from,IN
125,6,meat,NN
126,6,.,.
127,7,[,-LRB-
128,7,417,CD
129,7,],-RRB-
130,7,By,IN
131,7,making,VBG
132,7,gifts,NNS
133,7,one,NN
134,7,becomes,VBZ
135,7,cleansed,JJ
136,7,of,IN
137,7,all,DT
138,7,sins,NNS
139,7,",",","
140,7,and,CC
141,7,by,IN
142,7,abstaining,VBG
143,7,from,IN
144,7,sleep,NN
145,7,during,IN
146,7,daytime,NN
147,7,one,NN
148,7,comes,VBZ
149,7,to,TO
150,7,be,VB
151,7,regarded,VBN
152,7,as,IN
153,7,always,RB
154,7,awake,JJ
155,7,.,.
156,8,He,PRP
157,8,who,WP
158,8,always,RB
159,8,eats,VBZ
160,8,what,WP
161,8,remains,VBZ
162,8,after,IN
163,8,serving,VBG
164,8,the,DT
165,8,needs,NNS
166,8,of,IN
167,8,guests,NNS
168,8,and,CC
169,8,servants,NNS
170,8,is,VBZ
171,8,said,VBN
172,8,to,TO
173,8,always,RB
174,8,eat,VB
175,8,Amrita,NNP
176,8,.,.
177,9,He,PRP
178,9,who,WP
179,9,abstains,VBZ
180,9,from,IN
181,9,eating,VBG
182,9,till,IN
183,9,Brahmanas,NNP
184,9,have,VBP
185,9,eaten,VBN
186,9,(,","
187,9,of,IN
188,9,that,DT
189,9,food,NN
190,9,),-RRB-
191,9,",",","
192,9,is,VBZ
193,9,regarded,VBN
194,9,as,IN
195,9,conquering,VBG
196,9,heaven,NNP
197,9,by,IN
198,9,such,JJ
199,9,abstention,NN
200,9,.,.
201,10,He,PRP
202,10,who,WP
203,10,eats,VBZ
204,10,what,WP
205,10,remains,VBZ
206,10,after,IN
207,10,serving,VBG
208,10,the,DT
209,10,deities,NNS
210,10,",",","
211,10,the,DT
212,10,Pitris,NNP
213,10,",",","
214,10,and,CC
215,10,relatives,NNS
216,10,and,CC
217,10,dependants,NNS
218,10,",",","
219,10,is,VBZ
220,10,said,VBN
221,10,to,TO
222,10,eat,VB
223,10,Vighasa,NNP
224,10,.,.
225,11,Such,JJ
226,11,men,NNS
227,11,acquire,VBP
228,11,many,JJ
229,11,regions,NNS
230,11,of,IN
231,11,felicity,NN
232,11,in,IN
233,11,the,DT
234,11,abode,NN
235,11,of,IN
236,11,Brahman,NNP
237,11,himself,PRP
238,11,.,.
239,12,There,RB
240,12,",",","
241,12,O,UH
242,12,king,NN
243,12,",",","
244,12,they,PRP
245,12,dwell,VBP
246,12,in,IN
247,12,the,DT
248,12,company,NN
249,12,of,IN
250,12,Apsaras,NNP
251,12,and,CC
252,12,Gandharvas,NNP
253,12,.,.
254,13,Indeed,RB
255,13,",",","
256,13,they,PRP
257,13,sport,VBP
258,13,and,CC
259,13,enjoy,VBP
260,13,all,DT
261,13,sports,NNS
262,13,of,IN
263,13,delight,NN
264,13,in,IN
265,13,those,DT
266,13,regions,NNS
267,13,",",","
268,13,with,IN
269,13,the,DT
270,13,deities,NNS
271,13,and,CC
272,13,guests,NNS
273,13,and,CC
274,13,the,DT
275,13,Pitris,NNP
276,13,in,IN
277,13,their,PRP$
278,13,company,NN
279,13,",",","
280,13,and,CC
281,13,surrounded,VBN
282,13,by,IN
283,13,their,PRP$
284,13,own,JJ
285,13,children,NNS
286,13,and,CC
287,13,grandchildren,NNS
288,13,.,.
289,14,Even,RB
290,14,such,JJ
291,14,becomes,VBZ
292,14,their,PRP$
293,14,high,JJ
294,14,end,NN
295,14,.,.
296,14,'',''
297,15,``,``
298,15,',''
299,15,Yudhishthira,NNP
300,15,said,VBD
301,15,",",","
302,15,``,``
303,15,People,NNS
304,15,are,VBP
305,15,seen,VBN
306,15,to,TO
307,15,make,VB
308,15,diverse,JJ
309,15,kinds,NNS
310,15,of,IN
311,15,gifts,NNS
312,15,unto,IN
313,15,the,DT
314,15,Brahmanas,NNPS
315,15,.,.
316,16,What,WP
317,16,",",","
318,16,however,RB
319,16,",",","
320,16,is,VBZ
321,16,the,DT
322,16,difference,NN
323,16,",",","
324,16,O,UH
325,16,grandsire,NN
326,16,",",","
327,16,between,IN
328,16,the,DT
329,16,giver,NN
330,16,and,CC
331,16,the,DT
332,16,receiver,NN
333,16,?,.
334,16,'',''
335,17,``,``
336,17,',''
337,17,Bhishma,NNP
