,sentence_no,word,POS_Tags
0,1,1761,CD
1,1,.,.
2,2,This,DT
3,2,verse,NN
4,2,is,VBZ
5,2,not,RB
6,2,at,RB
7,2,all,RB
8,2,difficult,JJ
9,2,.,.
10,3,The,DT
11,3,sense,NN
12,3,is,VBZ
13,3,that,IN
14,3,the,DT
15,3,man,NN
16,3,who,WP
17,3,transcends,VBZ
18,3,all,DT
19,3,attachments,NNS
20,3,never,RB
21,3,comes,VBZ
22,3,to,IN
23,3,grief,NN
24,3,if,IN
25,3,brought,VBN
26,3,into,IN
27,3,union,NN
28,3,with,IN
29,3,other,JJ
30,3,creatures,NNS
31,3,.,.
32,4,The,DT
33,4,Burdwan,NNP
34,4,translator,NN
35,4,gives,VBZ
36,4,a,DT
37,4,thoroughly,RB
38,4,unmeaning,JJ
39,4,version,NN
40,4,of,IN
41,4,this,DT
42,4,couplet,NN
43,4,.,.
44,5,1762,CD
45,5,.,.
46,6,The,DT
47,6,object,NN
48,6,of,IN
49,6,this,DT
50,6,verse,NN
51,6,is,VBZ
52,6,to,TO
53,6,show,VB
54,6,that,IN
55,6,men,NNS
56,6,of,IN
57,6,knowledge,NN
58,6,do,VBP
59,6,not,RB
60,6,perform,VB
61,6,sacrifices,NNS
62,6,",",","
63,6,in,IN
64,6,which,WDT
65,6,",",","
66,6,as,IN
67,6,a,DT
68,6,matter,NN
69,6,of,IN
70,6,course,NN
71,6,",",","
72,6,a,DT
73,6,large,JJ
74,6,number,NN
75,6,of,IN
76,6,creatures,NNS
77,6,is,VBZ
78,6,slain,VBN
79,6,.,.
80,7,Men,NNS
81,7,wedded,VBD
82,7,to,IN
83,7,the,DT
84,7,religion,NN
85,7,of,IN
86,7,Pravriti,NNP
87,7,perform,VBP
88,7,sacrifices,NNS
89,7,.,.
90,8,Coming,VBG
91,8,into,IN
92,8,the,DT
93,8,world,NN
94,8,in,IN
95,8,consequence,NN
96,8,of,IN
97,8,past,JJ
98,8,acts,NNS
99,8,",",","
100,8,they,PRP
101,8,seek,VBP
102,8,happiness,NN
103,8,(,","
104,8,by,IN
105,8,repairing,VBG
106,8,to,IN
107,8,heaven,NNP
108,8,),","
109,8,along,IN
110,8,the,DT
111,8,way,NN
112,8,of,IN
113,8,sacrifices,NNS
114,8,and,CC
115,8,religious,JJ
116,8,rites,NNS
117,8,.,.
118,9,A,DT
119,9,large,JJ
120,9,number,NN
121,9,of,IN
122,9,creatures,NNS
123,9,is,VBZ
124,9,slain,VBN
125,9,",",","
126,9,for,IN
127,9,besides,IN
128,9,the,DT
129,9,victims,NNS
130,9,ostensibly,RB
131,9,offered,VBN
