,sentence_no,word,POS_Tags
0,1,In,IN
1,1,this,DT
2,1,way,NN
3,1,did,VBD
4,1,Brahman,NNP
5,1,ordain,VB
6,1,in,IN
7,1,days,NNS
8,1,of,IN
9,1,old,JJ
10,1,that,IN
11,1,the,DT
12,1,creation,NN
13,1,should,MD
14,1,go,VB
15,1,on,RP
16,1,.,.
17,2,Each,DT
18,2,",",","
19,2,affected,VBN
20,2,by,IN
21,2,his,PRP$
22,2,own,JJ
23,2,acts,NNS
24,2,",",","
25,2,obtains,VBZ
26,2,happiness,NN
27,2,or,CC
28,2,misery,NN
29,2,.,.
30,3,',''
31,3,'',''
32,3,',''
33,3,'',''
34,3,[,-LRB-
35,3,571,CD
36,3,],-RRB-
37,3,SECTION,NN
38,3,CXCI,NNP
39,3,'',''
40,3,',''
41,3,'',''
42,3,Bharadwaja,NNP
43,3,said,VBD
44,3,",",","
45,3,',''
46,3,What,WP
47,3,has,VBZ
48,3,been,VBN
49,3,said,VBN
50,3,to,TO
51,3,be,VB
52,3,the,DT
53,3,consequence,NN
54,3,of,IN
55,3,gift,NN
56,3,?,.
57,4,What,WP
58,4,of,IN
59,4,Righteousness,NNP
60,4,?,.
61,5,What,WP
62,5,of,IN
63,5,conduct,NN
64,5,?,.
65,6,What,WP
66,6,of,IN
67,6,Penances,NNS
68,6,well-performed,VBN
69,6,?,.
70,7,What,WP
71,7,of,IN
72,7,the,DT
73,7,study,NN
74,7,and,CC
75,7,recitation,NN
76,7,of,IN
77,7,the,DT
78,7,Vedas,NNP
79,7,?,.
80,8,And,CC
81,8,what,WP
82,8,of,IN
83,8,pouring,VBG
84,8,libations,NNS
85,8,upon,IN
86,8,the,DT
87,8,fire,NN
88,8,?,.
89,8,',''
90,9,``,``
91,9,',''
92,9,'',''
93,9,Bhrigu,NNP
94,9,said,VBD
95,9,",",","
96,9,',''
97,9,By,IN
98,9,pouring,VBG
99,9,libations,NNS
100,9,on,IN
101,9,the,DT
102,9,sacred,JJ
103,9,fire,NN
104,9,",",","
105,9,sin,NN
106,9,is,VBZ
107,9,burnt,VBN
108,9,.,.
109,10,By,IN
110,10,study,NN
111,10,of,IN
112,10,the,DT
113,10,Vedas,NNP
114,10,one,CD
115,10,obtains,VBZ
116,10,blessed,VBN
117,10,tranquillity,NN
118,10,.,.
119,11,By,IN
120,11,gift,NN
121,11,",",","
122,11,one,CD
123,11,obtains,VBZ
124,11,pleasure,NN
125,11,and,CC
126,11,articles,NNS
127,11,of,IN
128,11,enjoyment,NN
129,11,.,.
130,12,By,IN
131,12,Penances,NNS
132,12,",",","
133,12,one,CD
134,12,acquires,VBZ
135,12,blessed,VBN
136,12,heaven,NNP
137,12,.,.
138,13,Gift,NN
139,13,is,VBZ
140,13,said,VBN
141,13,to,TO
142,13,be,VB
143,13,of,IN
144,13,two,CD
145,13,kinds,NNS
146,13,:,:
147,13,gifts,NNS
148,13,for,IN
149,13,the,DT
150,13,other,JJ
151,13,world,NN
152,13,",",","
153,13,and,CC
154,13,those,DT
155,13,for,IN
156,13,this,DT
157,13,.,.
158,14,Whatever,WP
159,14,is,VBZ
160,14,given,VBN
161,14,to,IN
162,14,the,DT
163,14,good,NN
164,14,attends,VBZ
165,14,the,DT
166,14,giver,NN
167,14,in,IN
168,14,the,DT
169,14,other,JJ
170,14,world,NN
171,14,.,.
172,15,Whatever,WP
173,15,is,VBZ
174,15,given,VBN
175,15,to,IN
176,15,those,DT
177,15,that,WDT
178,15,are,VBP
179,15,not,RB
180,15,good,JJ
181,15,produces,VBZ
182,15,consequences,NNS
183,15,enjoyable,JJ
184,15,here,RB
185,15,.,.
186,16,The,DT
187,16,consequences,NNS
188,16,of,IN
189,16,gifts,NNS
190,16,are,VBP
191,16,commensurate,JJ
192,16,with,IN
193,16,the,DT
194,16,gifts,NNS
195,16,themselves,PRP
196,16,.,.
197,16,',''
198,17,``,``
199,17,',''
200,17,'',''
201,17,Bharadwaja,NNP
202,17,said,VBD
203,17,",",","
204,17,',''
205,17,What,WDT
206,17,course,NN
207,17,of,IN
208,17,duties,NNS
209,17,should,MD
210,17,be,VB
211,17,performed,VBN
212,17,by,IN
213,17,whom,WP
214,17,?,.
215,18,What,WP
216,18,also,RB
217,18,are,VBP
218,18,the,DT
219,18,characteristics,NNS
220,18,of,IN
221,18,duty,NN
222,18,?,.
223,19,How,WRB
224,19,many,JJ
225,19,kinds,NNS
226,19,of,IN
227,19,duty,NN
228,19,are,VBP
229,19,there,EX
230,19,?,.
231,20,It,PRP
232,20,behoveth,VB
233,20,thee,PRP
234,20,to,TO
235,20,tell,VB
236,20,me,PRP
