,sentence_no,word,POS_Tags
0,1,Hence,RB
1,1,the,DT
2,1,invention,NN
3,1,about,IN
4,1,the,DT
5,1,transformation,NN
6,1,of,IN
7,1,the,DT
8,1,mongoose,NN
9,1,.,.
10,2,Truly,RB
11,2,speaking,VBG
12,2,",",","
13,2,the,DT
14,2,doctrine,NN
15,2,is,VBZ
16,2,noble,JJ
17,2,of,IN
18,2,the,DT
19,2,gift,NN
20,2,of,IN
21,2,a,DT
22,2,small,JJ
23,2,quantity,NN
24,2,of,IN
25,2,barley,NN
26,2,made,VBN
27,2,under,IN
28,2,the,DT
29,2,circumstances,NNS
30,2,being,VBG
31,2,superior,JJ
32,2,in,IN
33,2,point,NN
34,2,of,IN
35,2,merit,NN
36,2,to,IN
37,2,even,RB
38,2,a,DT
39,2,Horse-sacrifice,NNP
40,2,performed,VBN
41,2,by,IN
42,2,a,DT
43,2,king,NN
44,2,with,IN
45,2,gifts,NNS
46,2,in,IN
47,2,profusion,NN
48,2,made,VBN
49,2,to,IN
50,2,the,DT
51,2,Brahmanas,NNP
52,2,.,.
53,3,The,DT
54,3,Mahabharata,NNP
55,3,of,IN
56,3,Krishna-Dwaipayana,NNP
57,3,Vyasa,NNP
58,3,BOOK,NNP
59,3,15,CD
60,3,ASRAMAVASIKA,NNP
61,3,PARVA,NNP
62,3,Translated,VBN
63,3,into,IN
64,3,English,NNP
65,3,Prose,NNP
66,3,from,IN
67,3,the,DT
68,3,Original,NNP
69,3,Sanskrit,NNP
70,3,Text,NNP
71,3,by,IN
72,3,Kisari,NNP
73,3,Mohan,NNP
74,3,Ganguli,NNP
75,3,[,-LRB-
76,3,1883-1896,CD
77,3,],-RRB-
78,3,Scanned,VBN
79,3,at,IN
80,3,sacred-texts.com,ADD
81,3,",",","
82,3,2003,CD
83,3,.,.
84,4,Proofed,VBN
85,4,by,IN
86,4,John,NNP
87,4,Bruno,NNP
88,4,Hare,NNP
89,4,.,.
90,5,SECTION,NN
91,5,I,PRP
92,5,(,-LRB-
93,5,Asramavasa,NNP
94,5,Parva,NNP
95,5,),","
96,5,OM,UH
97,5,!,.
98,6,AFTER,IN
99,6,HAVING,VBG
100,6,bowed,VBN
101,6,down,RP
102,6,to,IN
103,6,Narayana,NNP
104,6,",",","
105,6,and,CC
106,6,Nara,NNP
107,6,",",","
108,6,the,DT
109,6,foremost,JJ
110,6,of,IN
111,6,men,NNS
112,6,",",","
113,6,and,CC
114,6,unto,IN
115,6,the,DT
116,6,goddess,NN
117,6,Saraswati,NNP
118,6,also,RB
119,6,",",","
120,6,must,MD
121,6,the,DT
122,6,word,NN
123,6,Jaya,NNP
124,6,be,VB
125,6,uttered,VBN
126,6,.,.
127,7,``,``
128,7,Janamejaya,NNP
129,7,said,VBD
130,7,",",","
131,7,',''
132,7,After,IN
133,7,having,VBG
134,7,acquired,VBN
135,7,their,PRP$
136,7,kingdom,NN
137,7,",",","
138,7,how,WRB
139,7,did,VBD
140,7,my,PRP$
141,7,grandsires,NNS
142,7,",",","
143,7,the,DT
144,7,high-souled,JJ
145,7,Pandavas,NNP
146,7,",",","
147,7,conduct,VB
148,7,themselves,PRP
149,7,towards,IN
150,7,the,DT
151,7,high-souled,JJ
152,7,king,NN
153,7,Dhritarashtra,NNP
154,7,?,.
155,8,How,WRB
156,8,",",","
157,8,indeed,RB
158,8,",",","
159,8,did,VBD
160,8,that,DT
161,8,king,NN
162,8,who,WP
163,8,had,VBD
164,8,all,DT
165,8,his,PRP$
166,8,counsellors,NNS
167,8,and,CC
168,8,sons,NNS
169,8,slain,VBN
170,8,",",","
171,8,who,WP
172,8,was,VBD
173,8,without,IN
174,8,a,DT
175,8,refuge,NN
176,8,",",","
177,8,and,CC
178,8,whose,WP$
179,8,affluence,NN
180,8,had,VBD
181,8,disappeared,VBN
182,8,",",","
183,8,behave,VB
184,8,?,.
185,9,How,WRB
186,9,also,RB
187,9,did,VBD
188,9,Gandhari,NNP
189,9,of,IN
190,9,great,JJ
191,9,fame,NN
192,9,conduct,VB
193,9,herself,PRP
194,9,?,.
195,10,For,IN
196,10,how,WRB
197,10,many,JJ
198,10,years,NNS
199,10,did,VBD
200,10,my,PRP$
201,10,high-souled,JJ
202,10,grandsires,NNS
203,10,rule,VB
204,10,the,DT
205,10,kingdom,NN
206,10,?,.
207,11,It,PRP
208,11,behoveth,VB
209,11,thee,PRP
210,11,to,TO
211,11,tell,VB
212,11,me,PRP
213,11,all,PDT
214,11,this,DT
215,11,.,.
216,11,',''
217,12,``,``
218,12,Vaisampayana,NNP
219,12,said,VBD
220,12,",",","
221,12,',''
222,12,Having,VBG
223,12,got,VBN
224,12,back,RP
225,12,their,PRP$
226,12,kingdom,NN
227,12,",",","
228,12,the,DT
229,12,high-souled,JJ
230,12,Pandavas,NNP
231,12,",",","
232,12,their,PRP$
233,12,foes,NNS
234,12,all,DT
235,12,slain,VBN
236,12,",",","
237,12,ruled,VBD
238,12,the,DT
239,12,Earth,NNP
240,12,",",","
241,12,placing,VBG
242,12,Dhritarashtra,NNP
243,12,at,IN
244,12,their,PRP$
245,12,head,NN
246,12,.,.
247,13,Vidura,NNP
248,13,",",","
249,13,and,CC
250,13,Sanjaya,NNP
251,13,and,CC
252,13,Yuyutsu,NNP
253,13,of,IN
254,13,great,JJ
255,13,intelligence,NN
256,13,",",","
257,13,who,WP
258,13,was,VBD
259,13,Dhritarashtra,NNP
260,13,',POS
261,13,s,POS
262,13,son,NN
263,13,by,IN
264,13,his,PRP$
265,13,Vaisya,NNP
266,13,wife,NN
267,13,",",","
268,13,used,VBD
269,13,to,TO
270,13,wait,VB
271,13,upon,IN
272,13,Dhritarashtra,NNP
273,13,.,.
274,14,The,DT
275,14,Pandavas,NNPS
276,14,used,VBD
277,14,to,TO
278,14,take,VB
279,14,the,DT
280,14,opinion,NN
281,14,of,IN
282,14,that,DT
283,14,king,NN
284,14,in,IN
285,14,all,DT
286,14,matters,NNS
287,14,.,.
288,15,Indeed,RB
289,15,",",","
290,15,for,IN
291,15,ten,CD
292,15,and,CC
293,15,five,CD
294,15,years,NNS
295,15,",",","
296,15,they,PRP
297,15,did,VBD
298,15,all,DT
299,15,things,NNS
300,15,under,IN
301,15,the,DT
302,15,advice,NN
303,15,of,IN
304,15,the,DT
305,15,old,JJ
306,15,king,NN
307,15,.,.
308,16,Those,DT
309,16,heroes,NNS
310,16,used,VBD
311,16,very,RB
312,16,often,RB
313,16,to,TO
314,16,go,VB
315,16,to,IN
316,16,that,DT
317,16,monarch,NN
318,16,and,CC
319,16,sit,VB
320,16,beside,IN
321,16,him,PRP
322,16,",",","
323,16,after,IN
324,16,having,VBG
325,16,worshipped,VBN
326,16,his,PRP$
327,16,feet,NNS
328,16,",",","
329,16,agreeably,RB
330,16,to,IN
331,16,the,DT
332,16,wishes,NNS
333,16,of,IN
334,16,king,NN
335,16,Yudhishthira,NNP
336,16,the,DT
337,16,just,RB
338,16,.,.
339,17,They,PRP
340,17,did,VBD
341,17,all,DT
342,17,things,NNS
343,17,under,IN
344,17,the,DT
345,17,command,NN
346,17,of,IN
347,17,Dhritarashtra,NNP
348,17,who,WP
349,17,smelt,VBD
350,17,their,PRP$
351,17,heads,NNS
352,17,in,IN
353,17,affection,NN
354,17,.,.
355,18,The,DT
356,18,daughter,NN
357,18,of,IN
358,18,king,NN
359,18,Kuntibhoja,NNP
360,18,also,RB
361,18,obeyed,VBD
362,18,Gandhari,NNP
363,18,in,IN
364,18,everything,NN
365,18,.,.
366,19,Draupadi,NNP
367,19,and,CC
368,19,Subhadra,NNP
369,19,and,CC
370,19,the,DT
371,19,other,JJ
372,19,ladies,NNS
373,19,of,IN
374,19,the,DT
375,19,Pandavas,NNP
376,19,behaved,VBD
377,19,towards,IN
378,19,the,DT
379,19,old,JJ
380,19,king,NN
381,19,and,CC
382,19,the,DT
383,19,queen,NN
384,19,as,IN
385,19,if,IN
386,19,they,PRP
387,19,were,VBD
388,19,their,PRP$
389,19,own,JJ
390,19,father-in-law,NN
391,19,and,CC
392,19,mother-in-law,NN
393,19,.,.
394,20,Costly,JJ
395,20,beds,NNS
396,20,and,CC
397,20,robes,NNS
398,20,and,CC
399,20,ornaments,NNS
400,20,",",","
401,20,and,CC
402,20,food,NN
403,20,and,CC
404,20,drink,NN
405,20,and,CC
406,20,other,JJ
407,20,enjoyable,JJ
408,20,articles,NNS
409,20,",",","
410,20,in,IN
411,20,profusion,NN
412,20,and,CC
413,20,of,IN
414,20,such,JJ
415,20,superior,JJ
416,20,kinds,NNS
417,20,as,IN
418,20,were,VBD
419,20,worthy,JJ
420,20,of,IN
421,20,royal,JJ
422,20,use,NN
423,20,",",","
424,20,were,VBD
425,20,presented,VBN
426,20,by,IN
427,20,king,NN
428,20,Yudhishthira,NNP
429,20,unto,IN
430,20,Dhritarashtra,NNP
431,20,.,.
432,21,Similarly,RB
433,21,Kunti,NNP
434,21,behaved,VBD
435,21,towards,IN
436,21,Gandhari,NNP
437,21,as,IN
438,21,towards,IN
439,21,a,DT
440,21,senior,JJ
441,21,.,.
442,22,Vidura,NNP
443,22,",",","
444,22,and,CC
445,22,Sanjaya,NNP
446,22,",",","
447,22,and,CC
448,22,Yuyutsu,NNP
449,22,",",","
450,22,O,UH
451,22,thou,NN
452,22,of,IN
453,22,Kuru,NNP
454,22,',POS
455,22,s,NN
456,22,race,NN
457,22,",",","
458,22,used,VBD
459,22,to,TO
460,22,always,RB
461,22,wait,VB
462,22,upon,IN
463,22,the,DT
464,22,old,JJ
465,22,king,NN
466,22,whose,WP$
467,22,sons,NNS
468,22,had,VBD
469,22,all,RB
470,22,been,VBN
471,22,slain,VBN
472,22,.,.
473,23,The,DT
474,23,dear,JJ
475,23,brother-in-law,NN
476,23,of,IN
477,23,Drona,NNP
478,23,",",","
479,23,viz,FW
480,23,.,.
481,23,",",","
482,23,the,DT
483,23,very,RB
484,23,superior,JJ
485,23,Brahmana,NNP
486,23,",",","
487,23,Kripa,NNP
488,23,",",","
489,23,that,DT
490,23,mighty,JJ
491,23,bowman,NN
492,23,",",","
493,23,also,RB
494,23,attended,VBD
495,23,upon,IN
496,23,the,DT
497,23,king,NN
498,23,.,.
499,24,The,DT
500,24,holy,JJ
501,24,Vyasa,NNP
502,24,also,RB
503,24,used,VBD
504,24,to,TO
505,24,often,RB
506,24,meet,VB
507,24,with,IN
508,24,the,DT
509,24,old,JJ
510,24,monarch,NN
511,24,and,CC
512,24,recite,VB
513,24,to,IN
514,24,him,PRP
515,24,the,DT
516,24,histories,NNS
517,24,of,IN
518,24,old,JJ
519,24,Rishis,NNP
520,24,and,CC
521,24,celestial,JJ
522,24,ascetics,NNS
523,24,and,CC
524,24,Pitris,NNP
525,24,and,CC
526,24,Rakshasas,NNP
527,24,.,.
528,25,Vidura,NNP
529,25,",",","
530,25,under,IN
531,25,the,DT
532,25,orders,NNS
533,25,of,IN
534,25,Dhritarashtra,NNP
535,25,",",","
536,25,superintended,VBD
537,25,the,DT
538,25,discharge,NN
539,25,of,IN
540,25,all,DT
541,25,acts,NNS
542,25,of,IN
543,25,religious,JJ
544,25,merit,NN
545,25,and,CC
546,25,all,PDT
547,25,that,DT
548,25,related,VBN
549,25,to,IN
550,25,the,DT
551,25,administration,NN
552,25,of,IN
553,25,the,DT
554,25,law,NN
555,25,.,.
556,26,Through,IN
557,26,the,DT
558,26,excellent,JJ
559,26,policy,NN
560,26,of,IN
561,26,Vidura,NNP
562,26,",",","
563,26,by,IN
564,26,the,DT
565,26,expenditure,NN
566,26,of,IN
567,26,even,RB
568,26,a,DT
569,26,small,JJ
570,26,wealth,NN
571,26,",",","
572,26,the,DT
573,26,Pandavas,NNP
574,26,obtained,VBD
575,26,numerous,JJ
576,26,agreeable,JJ
577,26,services,NNS
578,26,from,IN
579,26,their,PRP$
580,26,feudatories,NNS
581,26,and,CC
582,26,followers,NNS
583,26,.,.
584,27,King,NNP
585,27,Dhritarashtra,NNP
586,27,liberated,VBD
587,27,prisoners,NNS
588,27,and,CC
589,27,pardoned,VBD
590,27,those,DT
591,27,that,WDT
592,27,were,VBD
593,27,condemned,VBN
594,27,to,IN
595,27,death,NN
596,27,.,.
597,28,King,NNP
598,28,Yudhishthira,NNP
599,28,the,DT
600,28,just,RB
601,28,never,RB
602,28,said,VBD
603,28,anything,NN
604,28,to,IN
