,sentence_no,word,POS_Tags
0,1,Nidhi,NNP
1,1,implies,VBZ
2,1,the,DT
3,1,largest,JJS
4,1,number,NN
5,1,that,WDT
6,1,can,MD
7,1,be,VB
8,1,named,VBN
9,1,in,IN
10,1,Arithmetical,JJ
11,1,notation,NN
12,1,.,.
13,2,Hence,RB
14,2,",",","
15,2,it,PRP
16,2,implies,VBZ
17,2,",",","
18,2,as,IN
19,2,the,DT
20,2,commentator,NN
21,2,correctly,RB
22,2,explains,VBZ
23,2,",",","
24,2,the,DT
25,2,possessor,NN
26,2,of,IN
27,2,inexhaustible,JJ
28,2,felicity,NN
29,2,and,CC
30,2,gladness,NN
31,2,.,.
32,3,98,CD
33,3,.,.
34,4,Sahasraksha,NNP
35,4,is,VBZ
36,4,either,CC
37,4,Indra,NNP
38,4,or,CC
39,4,possessor,NN
40,4,of,IN
41,4,innumerable,JJ
42,4,eyes,NNS
43,4,in,IN
44,4,consequence,NN
45,4,of,IN
46,4,Mahadeva,NNP
47,4,',POS
48,4,s,POS
49,4,being,VBG
50,4,identical,JJ
51,4,with,IN
52,4,the,DT
53,4,universe,NN
54,4,.,.
55,5,Visalaksha,NNP
56,5,is,VBZ
57,5,one,CD
58,5,whose,WP$
59,5,eyes,NNS
60,5,are,VBP
61,5,of,IN
62,5,vast,JJ
63,5,power,NN
64,5,",",","
65,5,because,IN
66,5,the,DT
67,5,Past,NNP
68,5,and,CC
69,5,the,DT
70,5,Future,NN
71,5,are,VBP
72,5,seen,VBN
73,5,by,IN
74,5,them,PRP
75,5,even,RB
76,5,as,IN
77,5,the,DT
78,5,Present,NNP
79,5,.,.
80,6,Soma,NNP
81,6,implies,VBZ
82,6,either,CC
83,6,the,DT
84,6,Moon,NNP
85,6,or,CC
86,6,the,DT
87,6,juice,NN
88,6,of,IN
89,6,the,DT
90,6,Soma,NNP
91,6,i.e,.
92,6,.,.
93,7,the,DT
94,7,libations,NNS
95,7,poured,VBD
96,7,in,RP
97,7,the,DT
98,7,sacrificial,JJ
99,7,fire,NN
100,7,.,.
101,8,All,DT
102,8,righteous,JJ
103,8,persons,NNS
104,8,",",","
105,8,again,RB
106,8,",",","
107,8,become,VBP
108,8,luminaries,NNS
109,8,in,IN
110,8,the,DT
111,8,firmament,NN
112,8,.,.
113,9,It,PRP
114,9,is,VBZ
115,9,Mahadeva,NNP
116,9,that,WDT
117,9,makes,VBZ
118,9,them,PRP
119,9,so,RB
120,9,i.e.,RB
121,9,",",","
122,9,he,PRP
123,9,is,VBZ
124,9,the,DT
125,9,giver,NN
126,9,of,IN
127,9,glorious,JJ
128,9,forms,NNS
129,9,to,IN
130,9,those,DT
131,9,that,WDT
132,9,deserve,VBP
133,9,them,PRP
134,9,.,.
135,10,99,CD
136,10,.,.
137,11,Many,JJ
138,11,of,IN
139,11,these,DT
140,11,names,NNS
141,11,require,VBP
142,11,comments,NNS
143,11,to,TO
144,11,be,VB
145,11,intelligible,JJ
146,11,.,.
147,12,Ketu,NNP
148,12,is,VBZ
149,12,no,DT
150,12,plant,NN
151,12,but,CC
152,12,Hindu,NNP
153,12,astronomers,NNS
154,12,name,VBP
155,12,the,DT
156,12,descending,VBG
157,12,node,NN
158,12,of,IN
159,12,the,DT
160,12,Moon,NNP
161,12,by,IN
162,12,that,DT
163,12,name,NN
164,12,.,.
165,13,Hence,RB
166,13,Rahu,NNP
167,13,is,VBZ
168,13,the,DT
169,13,ascending,VBG
170,13,node,NN
171,13,of,IN
172,13,the,DT
173,13,Moon,NNP
174,13,.,.
175,14,Graha,NNP
176,14,",",","
177,14,is,VBZ
178,14,that,DT
179,14,which,WDT
180,14,seizes,VBZ
181,14,;,:
182,14,Grahapati,NNP
183,14,is,VBZ
184,14,Mangala,NNP
185,14,",",","
186,14,so,RB
187,14,called,VBN
188,14,for,IN
189,14,its,PRP$
190,14,malevolence,NN
191,14,",",","
192,14,Varah,NNP
193,14,is,VBZ
194,14,Vrihaspati,NNP
195,14,or,CC
196,14,Jupiter,NNP
197,14,",",","
198,14,who,WP
199,14,is,VBZ
200,14,the,DT
201,14,counterself,NN
202,14,of,IN
203,14,Sukra,NNP
204,14,or,CC
205,14,Venus,NNP
206,14,.,.
207,15,In,IN
208,15,Hindu,NNP
