,sentence_no,word,POS_Tags
0,1,The,DT
1,1,delighter,NN
2,1,of,IN
3,1,the,DT
4,1,Yadus,NNP
5,1,",",","
6,1,beholding,VBG
7,1,his,PRP$
8,1,own,JJ
9,1,son,NN
10,1,",",","
11,1,and,CC
12,1,the,DT
13,1,son,NN
14,1,of,IN
15,1,Sini,NNP
16,1,too,RB
17,1,",",","
18,1,slain,VBN
19,1,",",","
20,1,took,VBD
21,1,up,RP
22,1,",",","
23,1,in,IN
24,1,wrath,NN
25,1,",",","
26,1,a,DT
27,1,handful,NN
28,1,of,IN
29,1,the,DT
30,1,Eraka,NNP
31,1,grass,NN
32,1,that,WDT
33,1,grew,VBD
34,1,there,RB
35,1,.,.
36,2,That,DT
37,2,handful,NN
38,2,of,IN
39,2,grass,NN
40,2,became,VBD
41,2,a,DT
42,2,terrible,JJ
43,2,bolt,NN
44,2,of,IN
45,2,iron,NN
46,2,endued,VBN
47,2,with,IN
48,2,the,DT
49,2,energy,NN
50,2,of,IN
51,2,the,DT
52,2,thunderbolt,NN
53,2,.,.
54,3,With,IN
55,3,it,PRP
56,3,Krishna,NNP
57,3,slew,VBD
58,3,all,PDT
59,3,those,DT
60,3,that,WDT
61,3,came,VBD
62,3,before,IN
63,3,him,PRP
64,3,.,.
65,4,Then,RB
66,4,the,DT
67,4,Andhakas,NNP
68,4,and,CC
69,4,the,DT
70,4,Bhojas,NNP
71,4,",",","
72,4,the,DT
73,4,Saineyas,NNP
74,4,and,CC
75,4,the,DT
76,4,Vrishnis,NNPS
77,4,",",","
78,4,urged,VBN
79,4,by,IN
80,4,Time,NNP
81,4,",",","
82,4,struck,VBD
83,4,one,CD
84,4,another,DT
85,4,in,IN
86,4,that,DT
87,4,fearful,JJ
88,4,melee,NN
89,4,.,.
90,5,Indeed,RB
91,5,",",","
92,5,O,UH
93,5,king,NN
94,5,",",","
95,5,whoever,WP
96,5,amongst,IN
97,5,them,PRP
98,5,took,VBD
99,5,up,RP
100,5,in,IN
101,5,wrath,NN
102,5,a,DT
103,5,few,JJ
104,5,blades,NNS
105,5,of,IN
106,5,the,DT
107,5,Eraka,NNP
108,5,grass,NN
109,5,",",","
110,5,these,DT
111,5,",",","
112,5,in,IN
113,5,his,PRP$
114,5,hands,NNS
115,5,",",","
116,5,became,VBD
117,5,soon,RB
118,5,converted,VBN
119,5,into,IN
120,5,a,DT
121,5,thunderbolt,NN
122,5,",",","
123,5,O,UH
124,5,puissant,JJ
125,5,one,NN
126,5,.,.
127,6,Every,DT
128,6,blade,NN
129,6,of,IN
130,6,grass,NN
131,6,there,RB
132,6,was,VBD
133,6,seen,VBN
134,6,to,TO
135,6,be,VB
136,6,converted,VBN
137,6,into,IN
138,6,a,DT
139,6,terrible,JJ
140,6,iron,NN
141,6,bolt,NN
142,6,.,.
143,7,All,PDT
144,7,this,DT
145,7,",",","
146,7,know,VBP
147,7,",",","
148,7,O,UH
149,7,king,NN
150,7,",",","
151,7,was,VBD
152,7,due,JJ
153,7,to,IN
154,7,the,DT
155,7,curse,NN
156,7,denounced,VBN
157,7,by,IN
158,7,Brahmanas,NNP
159,7,.,.
160,8,He,PRP
161,8,who,WP
162,8,hurled,VBD
163,8,a,DT
164,8,blade,NN
165,8,of,IN
166,8,grass,NN
167,8,saw,VBD
168,8,that,IN
169,8,it,PRP
170,8,pierced,VBD
171,8,through,IN
172,8,even,RB
173,8,such,JJ
174,8,things,NNS
175,8,as,IN
176,8,were,VBD
177,8,utterly,RB
178,8,impenetrable,JJ
179,8,.,.
180,9,In,IN
181,9,fact,NN
182,9,",",","
183,9,every,DT
184,9,blade,NN
185,9,was,VBD
186,9,seen,VBN
187,9,to,TO
