,sentence_no,word,POS_Tags
0,1,[,-LRB-
1,1,1633,CD
2,1,],-RRB-
3,1,When,WRB
4,1,Jiva,NNP
5,1,considers,VBZ
6,1,himself,PRP
7,1,different,JJ
8,1,from,IN
9,1,what,WP
10,1,he,PRP
11,1,truly,RB
12,1,is,VBZ
13,1,(,","
14,1,i.e,UH
15,1,.,.
16,2,when,WRB
17,2,he,PRP
18,2,regards,VBZ
19,2,himself,PRP
20,2,as,IN
21,2,fat,JJ
22,2,or,CC
23,2,lean,JJ
24,2,",",","
25,2,fair,JJ
26,2,or,CC
27,2,dark,JJ
28,2,",",","
29,2,a,DT
30,2,Brahmana,NNP
31,2,or,CC
32,2,a,DT
33,2,Sudra,NNP
34,2,),-RRB-
35,2,",",","
36,2,it,PRP
37,2,is,VBZ
38,2,only,RB
39,2,then,RB
40,2,that,IN
41,2,he,PRP
42,2,fails,VBZ
43,2,to,TO
44,2,know,VB
45,2,the,DT
46,2,Supreme,NNP
47,2,Soul,NNP
48,2,and,CC
49,2,himself,PRP
50,2,and,CC
51,2,Prakriti,NNP
52,2,with,IN
53,2,which,WDT
54,2,he,PRP
55,2,is,VBZ
56,2,united,VBN
57,2,.,.
58,3,When,WRB
59,3,Jiva,NNP
60,3,succeeds,VBZ
61,3,in,IN
62,3,understanding,VBG
63,3,Prakriti,NNP
64,3,(,:
65,3,and,CC
66,3,knowing,VBG
67,3,that,IN
68,3,she,PRP
69,3,is,VBZ
70,3,something,NN
71,3,different,JJ
72,3,from,IN
73,3,him,PRP
74,3,),","
75,3,then,RB
76,3,he,PRP
77,3,is,VBZ
78,3,said,VBN
79,3,to,TO
80,3,be,VB
81,3,restored,VBN
82,3,to,IN
83,3,his,PRP$
84,3,true,JJ
85,3,nature,NN
86,3,and,CC
87,3,then,RB
88,3,does,VBZ
89,3,he,PRP
90,3,attain,VB
91,3,to,IN
92,3,that,DT
93,3,high,JJ
94,3,understanding,NN
95,3,which,WDT
96,3,is,VBZ
97,3,pure,JJ
98,3,and,CC
99,3,stainless,JJ
100,3,and,CC
101,3,which,WDT
102,3,is,VBZ
103,3,concerned,JJ
104,3,with,IN
105,3,Brahma,NNP
106,3,.,.
107,4,When,WRB
108,4,Jiva,NNP
109,4,succeeds,VBZ
110,4,",",","
111,4,O,UH
112,4,tiger,NN
113,4,among,IN
114,4,kings,NNS
115,4,",",","
116,4,in,IN
117,4,attaining,VBG
118,4,to,IN
119,4,that,DT
120,4,excellent,JJ
121,4,understanding,NN
122,4,",",","
123,4,he,PRP
124,4,then,RB
125,4,attains,VBZ
126,4,to,IN
127,4,that,DT
128,4,Pure,NNP
129,4,Knowledge,NNP
130,4,(,","
131,4,without,IN
132,4,duality,NN
133,4,),","
134,4,which,WDT
135,4,is,VBZ
136,4,called,VBN
137,4,the,DT
138,4,twenty-sixth,JJ
139,4,or,CC
140,4,(,","
141,4,Brahma,NNP
142,4,),-RRB-
143,4,.,.
144,5,He,PRP
145,5,then,RB
146,5,casts,VBZ
147,5,off,RP
148,5,the,DT
149,5,Unmanifest,NNP
150,5,or,CC
151,5,Prakriti,NNP
152,5,which,WDT
153,5,is,VBZ
154,5,fraught,JJ
155,5,with,IN
156,5,the,DT
157,5,attributes,NNS
158,5,of,IN
159,5,Creation,NNP
160,5,and,CC
161,5,Destruction,NNP
162,5,.,.
163,6,When,WRB
164,6,Jiva,NNP
165,6,succeeds,VBZ
166,6,in,IN
167,6,knowing,VBG
168,6,Prakriti,NNP
169,6,which,WDT
170,6,is,VBZ
171,6,unintelligent,JJ
172,6,and,CC
173,6,subject,JJ
174,6,to,IN
175,6,the,DT
176,6,action,NN
177,6,of,IN
178,6,the,DT
179,6,three,CD
180,6,attributes,NNS
181,6,of,IN
182,6,Sattwa,NNP
183,6,",",","
184,6,and,CC
185,6,Rajas,NNP
186,6,and,CC
187,6,Tamas,NNP
188,6,",",","
189,6,he,PRP
190,6,then,RB
191,6,becomes,VBZ
192,6,destitute,JJ
193,6,of,IN
194,6,attributes,NNS
195,6,himself,PRP
196,6,.,.
197,7,In,IN
198,7,consequence,NN
199,7,of,IN
200,7,his,PRP$
201,7,thus,RB
202,7,understanding,VBG
203,7,the,DT
204,7,Unmanifest,NNP
205,7,(,","
206,7,to,TO
207,7,be,VB
208,7,something,NN
209,7,different,JJ
210,7,from,IN
211,7,him,PRP
212,7,),-RRB-
213,7,",",","
214,7,he,PRP
215,7,succeeds,VBZ
216,7,in,IN
217,7,acquiring,VBG
218,7,the,DT
219,7,nature,NN
220,7,of,IN
221,7,the,DT
222,7,Supreme,NNP
223,7,Soul,NNP
224,7,.,.
225,8,The,DT
226,8,learned,VBN
227,8,say,VBP
228,8,that,IN
229,8,when,WRB
230,8,he,PRP
231,8,is,VBZ
232,8,freed,VBN
233,8,from,IN
234,8,the,DT
235,8,attributes,NNS
236,8,of,IN
237,8,Sattwa,NNP
238,8,and,CC
239,8,Rajas,NNP
240,8,and,CC
241,8,Tamas,NNP
242,8,and,CC
243,8,united,VBN
244,8,in,IN
245,8,the,DT
246,8,nature,NN
247,8,with,IN
248,8,the,DT
249,8,Supreme,NNP
250,8,Soul,NNP
251,8,then,RB
252,8,does,VBZ
253,8,Jiva,NNP
254,8,become,VB
255,8,identified,JJ
256,8,with,IN
257,8,that,DT
258,8,Soul,NNP
259,8,.,.
260,9,The,DT
261,9,Supreme,NNP
262,9,Soul,NNP
263,9,is,VBZ
264,9,called,VBN
265,9,Tattwa,NNP
266,9,as,RB
267,9,well,RB
268,9,as,IN
269,9,Not-Tattwa,NNP
270,9,",",","
271,9,and,CC
272,9,transcends,VBZ
273,9,decay,NN
274,9,and,CC
275,9,destruction,NN
276,9,.,.
277,10,[,-LRB-
278,10,1634,CD
279,10,],-RRB-
280,10,O,NN
281,10,giver,NN
282,10,of,IN
283,10,honours,NNS
284,10,",",","
285,10,the,DT
286,10,Soul,NNP
287,10,",",","
288,10,though,IN
289,10,it,PRP
290,10,has,VBZ
291,10,the,DT
292,10,manifest,JJ
293,10,principles,NNS
294,10,(,-LRB-
295,10,viz,NN
296,10,.,.
297,11,the,DT
298,11,body,NN
299,11,),-RRB-
300,11,for,IN
301,11,its,PRP$
302,11,resting,NN
303,11,place,NN
304,11,",",","
305,11,yet,CC
306,11,it,PRP
307,11,can,MD
308,11,not,RB
309,11,be,VB
310,11,said,VBN
311,11,to,TO
312,11,have,VB
313,11,acquired,VBN
314,11,the,DT
315,11,nature,NN
316,11,of,IN
317,11,those,DT
318,11,principles,NNS
319,11,.,.
320,12,The,DT
321,12,wise,JJ
322,12,say,VBP
323,12,that,IN
324,12,including,VBG
325,12,the,DT
326,12,Jiva,NNP
327,12,soul,NN
328,12,there,EX
329,12,are,VBP
330,12,five,CD
331,12,and,CC
332,12,twenty,CD
333,12,principles,NNS
334,12,in,IN
335,12,all,DT
336,12,.,.
337,13,Indeed,RB
338,13,",",","
339,13,O,UH
340,13,son,NN
341,13,",",","
342,13,the,DT
343,13,Soul,NNP
344,13,is,VBZ
345,13,not,RB
346,13,to,TO
347,13,be,VB
348,13,regarded,VBN
349,13,as,IN
350,13,possessed,VBN
351,13,of,IN
352,13,any,DT
353,13,of,IN
354,13,the,DT
355,13,principles,NNS
356,13,(,-LRB-
357,13,Mahat,NNP
358,13,and,CC
359,13,the,DT
360,13,rest,NN
361,13,),-RRB-
362,13,.,.
363,14,Endued,VBN
364,14,with,IN
365,14,Intelligence,NN
366,14,",",","
367,14,it,PRP
368,14,transcends,VBZ
369,14,the,DT
370,14,principles,NNS
371,14,.,.
372,15,It,PRP
373,15,casts,VBZ
374,15,off,RP
375,15,quickly,RB
376,15,even,RB
377,15,that,DT
378,15,principle,NN
379,15,which,WDT
380,15,is,VBZ
381,15,the,DT
382,15,indication,NN
383,15,of,IN
384,15,the,DT
385,15,Knowing,NNP
386,15,or,CC
387,15,awakened,VBN
388,15,one,CD
389,15,.,.
390,16,[,-LRB-
391,16,1635,CD
392,16,],-RRB-
393,16,When,WRB
394,16,Jiva,NNP
395,16,comes,VBZ
396,16,to,TO
397,16,regard,VB
398,16,himself,PRP
399,16,as,IN
400,16,the,DT
401,16,twenty-sixth,JJ
402,16,which,WDT
403,16,is,VBZ
404,16,divested,VBN
405,16,of,IN
406,16,decay,NN
407,16,and,CC
408,16,destruction,NN
409,16,",",","
410,16,it,PRP
411,16,is,VBZ
412,16,then,RB
413,16,that,IN
414,16,",",","
415,16,without,IN
416,16,doubt,NN
417,16,",",","
418,16,he,PRP
419,16,succeeds,VBZ
420,16,by,IN
421,16,his,PRP$
422,16,own,JJ
423,16,force,NN
424,16,in,IN
425,16,attaining,VBG
426,16,to,IN
427,16,similarity,NN
428,16,with,IN
429,16,the,DT
430,16,twenty-sixth,JJ
431,16,.,.
432,17,Though,IN
433,17,awakened,VBN
434,17,by,IN
435,17,the,DT
436,17,twenty-sixth,JJ
437,17,which,WDT
438,17,is,VBZ
439,17,Pure,NNP
440,17,Intelligence,NNP
441,17,",",","
442,17,Jiva,NNP
443,17,still,RB
444,17,becomes,VBZ
445,17,subject,JJ
446,17,to,IN
447,17,Ignorance,NNP
448,17,.,.
449,18,This,DT
450,18,is,VBZ
451,18,the,DT
452,18,cause,NN
453,18,of,IN
454,18,Jiva,NNP
455,18,",",","
456,18,multifariousness,NN
457,18,(,","
458,18,in,IN
459,18,respect,NN
460,18,of,IN
461,18,forms,NNS
462,18,),-RRB-
463,18,as,IN
464,18,explained,VBN
465,18,in,IN
466,18,the,DT
467,18,Srutis,NNP
468,18,and,CC
469,18,the,DT
470,18,Sankhya,NNP
471,18,scriptures,NNS
472,18,.,.
473,19,When,WRB
474,19,Jiva,NNP
475,19,",",","
476,19,who,WP
477,19,is,VBZ
478,19,endued,VBN
479,19,with,IN
480,19,Chetana,NNP
481,19,and,CC
482,19,Unintelligent,NNP
483,19,Prakriti,NNP
484,19,",",","
485,19,loses,VBZ
486,19,all,DT
487,19,Consciousness,NNP
488,19,of,IN
489,19,a,DT
490,19,distinct,JJ
491,19,or,CC
492,19,individual,JJ
493,19,Self,NNP
494,19,",",","
495,19,then,RB
496,19,does,VBZ
497,19,he,PRP
498,19,",",","
499,19,losing,VBG
500,19,his,PRP$
501,19,multifariousness,NN
502,19,",",","
503,19,resumes,VBZ
504,19,his,PRP$
505,19,Oneness,NN
506,19,.,.
507,20,O,UH
508,20,ruler,NN
509,20,of,IN
510,20,Mithila,NNP
511,20,",",","
512,20,when,WRB
513,20,Jiva,NNP
514,20,",",","
515,20,who,WP
516,20,is,VBZ
517,20,found,VBN
518,20,to,TO
519,20,be,VB
520,20,in,IN
521,20,union,NN
522,20,with,IN
523,20,happiness,NN
524,20,and,CC
525,20,misery,NN
526,20,and,CC
527,20,who,WP
528,20,is,VBZ
529,20,seldom,RB
530,20,free,JJ
531,20,from,IN
532,20,the,DT
533,20,consciousness,NN
534,20,of,IN
535,20,Self,NNP
536,20,",",","
537,20,succeeds,VBZ
538,20,in,IN
539,20,attaining,VBG
540,20,to,IN
541,20,a,DT
542,20,similarity,NN
543,20,with,IN
544,20,the,DT
545,20,Supreme,NNP
546,20,Soul,NNP
547,20,which,WDT
548,20,is,VBZ
549,20,beyond,IN
550,20,the,DT
551,20,reach,NN
552,20,of,IN
553,20,the,DT
554,20,understanding,NN
555,20,",",","
556,20,then,RB
