,sentence_no,word,POS_Tags
0,1,Thou,DT
1,1,art,NN
2,1,adored,VBN
3,1,by,IN
4,1,all,DT
5,1,creatures,NNS
6,1,.,.
7,2,Thou,DT
8,2,art,NN
9,2,white,JJ
10,2,(,","
11,2,being,VBG
12,2,pure,JJ
13,2,and,CC
14,2,stainless,JJ
15,2,),-RRB-
16,2,.,.
17,3,Thou,DT
18,3,art,NN
19,3,he,PRP
20,3,that,WDT
21,3,has,VBZ
22,3,his,PRP$
23,3,body,NN
24,3,",",","
25,3,speech,NN
26,3,and,CC
27,3,mind,NN
28,3,perfectly,RB
29,3,stainless,JJ
30,3,.,.
31,4,Thou,DT
32,4,art,NN
33,4,he,PRP
34,4,who,WP
35,4,has,VBZ
36,4,attained,VBN
37,4,to,IN
38,4,that,DT
39,4,purity,NN
40,4,of,IN
41,4,existence,NN
42,4,which,WDT
43,4,is,VBZ
44,4,called,VBN
45,4,Emancipation,NNP
46,4,.,.
47,5,Thou,DT
48,5,art,NN
49,5,he,PRP
50,5,who,WP
51,5,is,VBZ
52,5,incapable,JJ
53,5,of,IN
54,5,being,VBG
55,5,stained,VBN
56,5,by,IN
57,5,impurity,NN
58,5,of,IN
59,5,any,DT
60,5,kind,NN
61,5,.,.
62,6,Thou,DT
63,6,art,NN
64,6,he,PRP
65,6,who,WP
66,6,has,VBZ
67,6,been,VBN
68,6,attained,VBN
69,6,to,IN
70,6,by,IN
71,6,the,DT
72,6,great,JJ
73,6,preceptors,NNS
74,6,of,IN
75,6,old,JJ
76,6,.,.
77,7,Thou,PRP
78,7,residest,VBP
79,7,in,IN
80,7,the,DT
81,7,form,NN
82,7,of,IN
83,7,Righteousness,NNP
84,7,or,CC
85,7,duly,RB
86,7,in,IN
87,7,the,DT
88,7,four,CD
89,7,modes,NNS
90,7,of,IN
91,7,life,NN
92,7,.,.
93,8,Thou,PRP
94,8,art,VBP
95,8,that,DT
96,8,Righteousness,NN
97,8,which,WDT
98,8,is,VBZ
99,8,of,IN
100,8,the,DT
101,8,form,NN
102,8,of,IN
103,8,rites,NNS
104,8,and,CC
105,8,sacrifices,NNS
106,8,.,.
107,9,Thou,DT
108,9,art,NN
109,9,of,IN
110,9,the,DT
111,9,form,NN
112,9,of,IN
113,9,that,DT
114,9,skill,NN
115,9,which,WDT
116,9,is,VBZ
117,9,possessed,VBN
118,9,by,IN
119,9,the,DT
120,9,celestial,JJ
121,9,artificer,NN
122,9,of,IN
123,9,the,DT
124,9,universe,NN
125,9,.,.
126,10,Thou,DT
127,10,art,NN
128,10,he,PRP
129,10,who,WP
130,10,is,VBZ
131,10,adored,VBN
132,10,as,IN
133,10,the,DT
134,10,primeval,JJ
