,sentence_no,word,POS_Tags
0,1,Do,VB
1,1,thou,PRP
2,1,keep,VB
3,1,to,IN
4,1,thy,PRP$
5,1,left,NN
6,1,",",","
7,1,without,IN
8,1,any,DT
9,1,scruple,NN
10,1,",",","
11,1,the,DT
12,1,atheist,NN
13,1,who,WP
14,1,transgresses,VBZ
15,1,all,DT
16,1,restraints,NNS
17,1,",",","
18,1,who,WP
19,1,is,VBZ
20,1,situated,VBN
21,1,like,IN
22,1,a,DT
23,1,house,NN
24,1,by,IN
25,1,the,DT
26,1,side,NN
27,1,of,IN
28,1,a,DT
29,1,fierce,JJ
30,1,and,CC
31,1,encroaching,JJ
32,1,current,NN
33,1,",",","
34,1,(,","
35,1,for,IN
36,1,the,DT
37,1,destruction,NN
38,1,he,PRP
39,1,courts,VBZ
40,1,),-RRB-
41,1,",",","
42,1,and,CC
43,1,who,WP
44,1,(,","
45,1,to,IN
46,1,others,NNS
47,1,),-RRB-
48,1,seems,VBZ
49,1,to,TO
50,1,stand,VB
51,1,like,IN
52,1,a,DT
53,1,bamboo,NN
54,1,with,IN
55,1,its,PRP$
56,1,tall,JJ
57,1,head,NN
58,1,erected,VBN
59,1,in,IN
60,1,pride,NN
61,1,.,.
62,2,[,-LRB-
63,2,1714,CD
64,2,],-RRB-
65,2,Do,VB
66,2,thou,PRP
67,2,with,IN
68,2,the,DT
69,2,raft,NN
70,2,of,IN
71,2,Yoga,NNP
72,2,",",","
73,2,cross,VB
74,2,the,DT
75,2,ocean,NN
76,2,of,IN
77,2,the,DT
78,2,world,NN
79,2,whose,WP$
80,2,waters,NNS
81,2,are,VBP
82,2,constituted,VBN
83,2,by,IN
84,2,thy,DT
85,2,five,CD
86,2,senses,NNS
87,2,",",","
88,2,having,VBG
89,2,Desire,NNP
90,2,and,CC
91,2,Wrath,NNP
92,2,and,CC
93,2,Death,NN
94,2,for,IN
95,2,its,PRP$
96,2,fierce,JJ
97,2,monsters,NNS
98,2,",",","
99,2,and,CC
100,2,owning,VBG
101,2,birth,NN
102,2,for,IN
103,2,its,PRP$
104,2,vortex,NN
105,2,.,.
106,3,Do,VB
107,3,thou,PRP
108,3,cross,VB
109,3,",",","
110,3,with,IN
111,3,the,DT
112,3,raft,NN
113,3,of,IN
114,3,Righteousness,NNP
115,3,",",","
116,3,the,DT
117,3,world,NN
118,3,that,WDT
119,3,is,VBZ
120,3,affected,VBN
121,3,by,IN
122,3,Death,NN
123,3,and,CC
124,3,afflicted,VBN
125,3,by,IN
126,3,Decrepitude,NNP
127,3,",",","
128,3,and,CC
129,3,upon,IN
130,3,which,WDT
131,3,the,DT
132,3,thunder-bolts,NNS
133,3,constituted,VBN
134,3,by,IN
135,3,days,NNS
136,3,and,CC
137,3,nights,NNS
138,3,are,VBP
139,3,falling,VBG
140,3,incessantly,RB
141,3,.,.
142,4,When,WRB
143,4,death,NN
144,4,is,VBZ
145,4,seeking,VBG
146,4,thee,PRP
147,4,at,IN
148,4,all,DT
149,4,moments,NNS
150,4,",",","
151,4,viz,UH
152,4,.,.
153,4,",",","
154,4,when,WRB
155,4,thou,DT
156,4,art,NN
157,4,sitting,VBG
158,4,or,CC
159,4,lying,VBG
160,4,down,RB
161,4,",",","
162,4,it,PRP
163,4,is,VBZ
164,4,certain,JJ
165,4,that,IN
166,4,Death,NN
167,4,may,MD
168,4,get,VB
169,4,thee,PRP
170,4,for,IN
171,4,his,PRP$
172,4,victim,NN
173,4,at,IN
174,4,any,DT
175,4,time,NN
176,4,.,.
177,5,Whence,WRB
178,5,art,NN
179,5,thou,PRP
180,5,to,TO
181,5,obtain,VB
182,5,thy,PRP$
183,5,rescue,NN
184,5,!,.
185,6,Like,IN
186,6,the,DT
187,6,she-wolf,NN
188,6,snatching,VBG
189,6,away,RB
190,6,a,DT
191,6,lamb,NN
192,6,",",","
193,6,Death,NNP
194,6,snatches,VBZ
195,6,away,RB
196,6,one,CD
197,6,that,WDT
198,6,is,VBZ
199,6,still,RB
200,6,engaged,VBN
201,6,in,IN
202,6,earning,VBG
203,6,wealth,NN
204,6,and,CC
205,6,still,RB
206,6,unsatisfied,JJ
207,6,in,IN
208,6,the,DT
209,6,indulgence,NN
210,6,of,IN
211,6,his,PRP$
212,6,pleasures,NNS
213,6,.,.
214,7,When,WRB
215,7,thou,DT
