,sentence_no,word,POS_Tags
0,1,1490,CD
1,1,.,.
2,2,The,DT
3,2,commentator,NN
4,2,explains,VBZ
5,2,the,DT
6,2,allusion,NN
7,2,by,IN
8,2,saying,VBG
9,2,that,IN
10,2,formerly,RB
11,2,Vishnu,NNP
12,2,",",","
13,2,induced,VBN
14,2,by,IN
15,2,the,DT
16,2,deities,NNS
17,2,",",","
18,2,used,VBD
19,2,his,PRP$
20,2,discus,NN
21,2,for,IN
22,2,striking,VBG
23,2,off,RP
24,2,the,DT
25,2,head,NN
26,2,of,IN
27,2,Usanas,NNP
28,2,',POS
29,2,mother,NN
30,2,.,.
31,3,Hence,RB
32,3,the,DT
33,3,wrath,NN
34,3,of,IN
35,3,Usanas,NNP
36,3,against,IN
37,3,the,DT
38,3,deities,NNS
39,3,and,CC
40,3,his,PRP$
41,3,desire,NN
42,3,to,TO
43,3,succour,VB
44,3,their,PRP$
45,3,foes,NNS
46,3,",",","
47,3,the,DT
48,3,Danavas,NNP
49,3,.,.
50,4,1491,CD
51,4,.,.
52,5,The,DT
53,5,construction,NN
54,5,of,IN
55,5,this,DT
56,5,verse,NN
57,5,is,VBZ
58,5,very,RB
59,5,difficult,JJ
60,5,.,.
61,6,The,DT
62,6,order,NN
63,6,of,IN
64,6,the,DT
65,6,words,NNS
66,6,",",","
67,6,is,VBZ
68,6,--,:
69,6,Indrotha,NNP
70,6,jagatah,NNP
71,6,prabhuh,UH
72,6,.,.
73,7,Dhanada,NNP
74,7,",",","
75,7,etc,FW
76,7,.,.
77,7,",",","
78,7,tasya,FW
79,7,kosasaya,FW
80,7,prabhavishnuh,FW
81,7,.,.
82,8,1492,CD
83,8,.,.
84,9,Persons,NNS
85,9,crowned,VBN
86,9,with,IN
87,9,Yoga-success,NN
88,9,are,VBP
89,9,competent,JJ
90,9,to,TO
91,9,enter,VB
92,9,the,DT
93,9,bodies,NNS
94,9,of,IN
95,9,others,NNS
96,9,and,CC
97,9,deprive,VB
98,9,the,DT
99,9,latter,JJ
100,9,of,IN
101,9,the,DT
102,9,power,NN
103,9,of,IN
104,9,will,NN
105,9,.,.
106,10,Indeed,RB
107,10,",",","
108,10,the,DT
109,10,belief,NN
110,10,is,VBZ
111,10,that,IN
112,10,the,DT
113,10,latter,JJ
114,10,then,RB
115,10,become,VBP
116,10,mere,JJ
117,10,automata,NN
118,10,incapable,JJ
119,10,of,IN
120,10,acting,VBG
121,10,in,IN
122,10,any,DT
123,10,other,JJ
124,10,way,NN
125,10,except,IN
126,10,as,IN
127,10,directed,VBN
128,10,by,IN
129,10,the,DT
130,10,enlivening,VBG
131,10,possessor,NN
132,10,.,.
133,11,1493,CD
134,11,.,.
135,12,The,DT
136,12,etymology,NN
137,12,of,IN
138,12,Pinaka,NNP
139,12,is,VBZ
140,12,panina,FW
141,12,anamayat,FW
142,12,.,.
143,13,The,DT
144,13,initial,JJ
145,13,and,CC
146,13,final,JJ
147,13,letter,NN
148,13,of,IN
149,13,pani,NN
150,13,(,HYPH
151,13,pi,NN
152,13,),-RRB-
153,13,and,CC
154,13,the,DT
155,13,middle,JJ
156,13,letter,NN
157,13,of,IN
158,13,anamayat,NN
159,13,(,","
160,13,na,FW
161,13,),-RRB-
162,13,",",","
163,13,with,IN
164,13,the,DT
165,13,suffix,NN
166,13,ka,FW
167,13,make,VBP
168,13,Pinaka,NNP
169,13,.,.
170,14,1494,CD
171,14,.,.
172,15,The,DT
173,15,last,JJ
174,15,half,NN
175,15,of,IN
176,15,the,DT
177,15,last,JJ
178,15,line,NN
179,15,may,MD
180,15,be,VB
181,15,taken,VBN
182,15,as,IN
183,15,applying,VBG
184,15,to,IN
185,15,Usanas,NNP
186,15,.,.
187,16,1495,CD
188,16,.,.
189,17,The,DT
190,17,vriddhim,NN
191,17,that,WDT
192,17,Mahadeva,NNP
193,17,saw,VBD
194,17,could,MD
195,17,not,RB
196,17,be,VB
197,17,his,PRP$
198,17,own,JJ
199,17,",",","
200,17,for,IN
201,17,the,DT
202,17,greatest,JJS
203,17,can,MD
204,17,not,RB
205,17,be,VB
206,17,greater,JJR
207,17,.,.
208,18,The,DT
209,18,commentator,NN
210,18,",",","
211,18,therefore,RB
212,18,",",","
213,18,is,VBZ
214,18,right,JJ
215,18,in,IN
216,18,holding,VBG
217,18,that,DT
218,18,vriddhim,NN
219,18,refers,VBZ
220,18,to,IN
221,18,the,DT
222,18,greatness,NN
