,sentence_no,word,POS_Tags
0,1,The,DT
1,1,sense,NN
2,1,is,VBZ
3,1,that,IN
4,1,women,NNS
5,1,always,RB
6,1,regard,VBP
7,1,their,PRP$
8,1,human,JJ
9,1,lovers,NNS
10,1,as,IN
11,1,dear,JJ
12,1,without,IN
13,1,regarding,VBG
14,1,the,DT
15,1,Supreme,NNP
16,1,Being,NNP
17,1,to,TO
18,1,be,VB
19,1,so,RB
20,1,",",","
21,1,although,IN
22,1,He,PRP
23,1,is,VBZ
24,1,always,RB
25,1,with,IN
26,1,them,PRP
27,1,.,.
28,2,512,CD
29,2,.,.
30,3,i.e.,FW
31,3,",",","
32,3,coursing,VBG
33,3,on,RP
34,3,",",","
35,3,without,IN
36,3,waiting,VBG
37,3,for,IN
38,3,any,DT
39,3,one,CD
40,3,.,.
41,4,513,CD
42,4,.,.
43,5,Literally,RB
44,5,",",","
45,5,intelligent,JJ
46,5,.,.
47,6,514,CD
48,6,.,.
49,7,The,DT
50,7,true,JJ
51,7,reading,NN
52,7,is,VBZ
53,7,Jnanena,NNP
54,7,and,CC
55,7,not,RB
56,7,ajnanena,NN
57,7,.,.
58,8,Then,RB
59,8,",",","
60,8,in,IN
61,8,the,DT
62,8,last,JJ
63,8,foot,NN
64,8,",",","
65,8,the,DT
66,8,word,NN
67,8,is,VBZ
68,8,a-pihitah,NN
69,8,and,CC
70,8,not,RB
71,8,apihitah,NN
72,8,.,.
73,9,The,DT
74,9,words,NNS
75,9,with,IN
76,9,ava,NN
77,9,and,CC
78,9,api,NN
79,9,frequently,RB
80,9,drop,VBP
81,9,the,DT
82,9,initial,NN
83,9,a,DT
84,9,.,.
85,10,Hence,RB
86,10,a-pihitah,JJ
87,10,means,VBZ
88,10,not,RB
89,10,covered,VBN
90,10,.,.
91,11,515,CD
92,11,.,.
93,12,The,DT
94,12,word,NN
95,12,used,VBN
96,12,in,IN
97,12,the,DT
98,12,text,NN
99,12,is,VBZ
100,12,Devanam,NNP
101,12,(,:
102,12,of,IN
103,12,the,DT
104,12,gods,NNS
105,12,),-RRB-
106,12,.,.
107,13,There,EX
108,13,can,MD
109,13,be,VB
110,13,no,DT
111,13,doubt,NN
112,13,however,RB
113,13,",",","
114,13,that,IN
115,13,the,DT
116,13,word,NN
117,13,deva,NN
118,13,is,VBZ
119,13,here,RB
120,13,used,VBN
121,13,for,IN
122,13,implying,VBG
123,13,the,DT
124,13,senses,NNS
125,13,.,.
126,14,516,CD
127,14,.,.
128,15,i.e.,FW
129,15,",",","
130,15,wild,JJ
131,15,beasts,NNS
132,15,and,CC
133,15,lawless,JJ
134,15,men,NNS
135,15,.,.
136,16,517,CD
137,16,.,.
138,17,Asatyajyam,NNP
139,17,and,CC
140,17,Asatyadyam,NNP
141,17,are,VBP
142,17,both,DT
143,17,correct,JJ
144,17,.,.
145,18,The,DT
146,18,sense,NN
147,18,is,VBZ
148,18,the,DT
149,18,same,JJ
150,18,.,.
151,19,The,DT
152,19,first,JJ
153,19,means,VBZ
154,19,',''
155,19,having,VBG
156,19,untruth,NN
157,19,for,IN
158,19,the,DT
159,19,libation,NN
160,19,(,:
161,19,that,IN
162,19,it,PRP
163,19,eats,VBZ
164,19,up,RP
165,19,),NFP
166,19,.,.
167,19,',''
168,20,The,DT
169,20,second,JJ
170,20,means,VBZ
171,20,',``
172,20,having,VBG
173,20,untruth,NN
174,20,for,IN
175,20,the,DT
176,20,food,NN
177,20,(,","
178,20,it,PRP
179,20,devours,VBZ
180,20,),.
181,20,',''
182,20,.,.
183,21,518,CD
184,21,.,.
185,22,Santi,NNP
186,22,is,VBZ
187,22,tranquillity,NN
188,22,.,.
189,23,The,DT
190,23,Santi-sacrifice,NNP
191,23,is,VBZ
192,23,the,DT
193,23,endeavour,NN
194,23,to,TO
195,23,practise,VB
196,23,self-denial,NN
197,23,in,IN
198,23,everything,NN
199,23,;,:
200,23,in,IN
201,23,other,JJ
202,23,words,NNS
203,23,",",","
204,23,to,TO
205,23,restrain,VB
206,23,all,DT
207,23,sorts,NNS
208,23,of,IN
209,23,propensities,NNS
210,23,or,CC
211,23,inclinations,NNS
212,23,.,.
213,24,The,DT
214,24,Brahma-sacrifice,NNP
215,24,is,VBZ
216,24,reflection,NN
217,24,on,IN
218,24,truths,NNS
219,24,laid,VBN
220,24,down,RP
221,24,in,IN
222,24,the,DT
223,24,Upanishads,NNPS
224,24,.,.
225,25,The,DT
226,25,Word-sacrifice,NNP
227,25,consists,VBZ
228,25,in,IN
229,25,the,DT
230,25,silent,JJ
231,25,recitation,NN
232,25,(,","
233,25,japa,NN
234,25,),-RRB-
235,25,of,IN
236,25,the,DT
237,25,Pranava,NNP
238,25,or,CC
239,25,Om,NNP
240,25,",",","
241,25,the,DT
242,25,initial,JJ
243,25,mantra,NN
244,25,.,.
245,26,The,DT
246,26,Mind-sacrifice,NN
247,26,is,VBZ
248,26,contemplation,NN
249,26,of,IN
250,26,the,DT
251,26,Supreme,NNP
252,26,Soul,NNP
253,26,.,.
254,27,The,DT
255,27,Work-sacrifice,NNP
256,27,consists,VBZ
257,27,in,IN
258,27,baths,NNS
259,27,",",","
260,27,cleanliness,NN
261,27,",",","
262,27,and,CC
263,27,waiting,VBG
264,27,upon,IN
265,27,the,DT
266,27,preceptor,NN
267,27,.,.
268,28,519,CD
269,28,.,.
270,29,Both,DT
271,29,readings,NNS
272,29,are,VBP
273,29,correct,JJ
274,29,",",","
275,29,viz,FW
276,29,.,.
277,29,",",","
278,29,Kshetrayajna,NNP
279,29,and,CC
280,29,Kshetrayajna,NNP
281,29,.,.
282,30,Kshetra,NNP
283,30,is,VBZ
284,30,",",","
285,30,of,IN
286,30,course,NN
287,30,",",","
288,30,the,DT
289,30,body,NN
290,30,.,.
291,31,If,IN
292,31,the,DT
293,31,latter,JJ
294,31,reading,NN
295,31,be,VB
296,31,accepted,VBN
297,31,",",","
298,31,the,DT
299,31,meaning,NN
300,31,will,MD
301,31,be,VB
302,31,',''
303,31,a,DT
304,31,sacrifice,NN
305,31,like,IN
306,31,that,DT
307,31,of,IN
308,31,a,DT
309,31,Kshatriya,NNP
310,31,",",","
311,31,i.e.,FW
312,31,",",","
313,31,battle,NN
314,31,.,.
315,31,',''
316,32,Hence,RB
317,32,",",","
318,32,all,DT
319,32,kinds,NNS
320,32,of,IN
321,32,acts,NNS
322,32,involving,VBG
323,32,cruelty,NN
324,32,.,.
325,33,520.,CD
326,33,or,CC
327,33,",",","
328,33,seek,VB
329,33,Brahma,NNP
330,33,in,IN
331,33,thy,DT
332,33,understanding,NN
333,33,.,.
334,34,The,DT
335,34,word,NN
336,34,Atman,NNP
337,34,is,VBZ
338,34,often,RB
339,34,synonymous,JJ
340,34,with,IN
341,34,Supreme,NNP
342,34,Self,NNP
343,34,.,.
344,35,521,CD
345,35,.,.
346,36,The,DT
347,36,commentator,NN
348,36,explains,VBZ
349,36,that,IN
350,36,the,DT
351,36,object,NN
352,36,of,IN
353,36,Yudhishthira,NNP
354,36,',POS
355,36,s,''
356,36,question,NN
357,36,is,VBZ
358,36,this,DT
359,36,:,:
360,36,in,IN
361,36,the,DT
362,36,preceding,VBG
363,36,section,NN
364,36,or,CC
365,36,lesson,NN
366,36,it,PRP
367,36,has,VBZ
368,36,been,VBN
369,36,inculcated,VBN
370,36,that,IN
371,36,one,PRP
372,36,may,MD
373,36,seek,VB
374,36,the,DT
375,36,acquisition,NN
376,36,of,IN
377,36,the,DT
378,36,religion,NN
379,36,of,IN
380,36,moksha,NN
381,36,or,CC
382,36,emancipation,NN
383,36,even,RB
384,36,when,WRB
385,36,he,PRP
386,36,is,VBZ
387,36,young,JJ
388,36,.,.
389,37,Yudhishthira,NNP
390,37,enquires,VBZ
391,37,whether,IN
392,37,wealth,NN
393,37,(,","
394,37,so,RB
395,37,necessary,JJ
396,37,for,IN
397,37,the,DT
398,37,performance,NN
399,37,of,IN
400,37,sacrifices,NNS
401,37,),-RRB-
402,37,is,VBZ
403,37,needed,VBN
404,37,for,IN
405,37,the,DT
406,37,acquisition,NN
407,37,of,IN
408,37,that,DT
409,37,religion,NN
410,37,.,.
411,38,If,IN
412,38,wealth,NN
413,38,be,VB
414,38,necessary,JJ
415,38,",",","
416,38,the,DT
417,38,poor,JJ
418,38,then,RB
419,38,would,MD
420,38,not,RB
421,38,be,VB
422,38,able,JJ
423,38,to,TO
424,38,acquire,VB
425,38,that,DT
426,38,religion,NN
427,38,.,.
428,39,Hence,RB
429,39,the,DT
430,39,enquiry,NN
431,39,about,IN
432,39,the,DT
433,39,way,NN
434,39,in,IN
435,39,which,WDT
436,39,joy,NN
437,39,and,CC
438,39,sorrow,NN
439,39,come,VBP
440,39,to,IN
441,39,the,DT
442,39,wealthy,JJ
443,39,and,CC
444,39,to,IN
445,39,the,DT
446,39,poor,JJ
447,39,.,.
448,40,522,CD
449,40,.,.
450,41,The,DT
451,41,verses,NNS
452,41,are,VBP
453,41,said,VBN
454,41,to,TO
455,41,be,VB
456,41,old,JJ
457,41,.,.
458,42,Nilakantha,NNP
459,42,accordingly,RB
460,42,supposes,VBZ
461,42,that,IN
462,42,it,PRP
463,42,was,VBD
464,42,not,RB
465,42,Sampaka,NNP
466,42,who,WP
467,42,recited,VBD
468,42,them,PRP
469,42,to,IN
470,42,Bhishma,NNP
471,42,",",","
472,42,but,CC
473,42,some,DT
474,42,one,NN
475,42,else,RB
476,42,.,.
477,43,I,PRP
478,43,follow,VBP
479,43,the,DT
480,43,commentator,NN
481,43,;,:
482,43,but,CC
483,43,the,DT
484,43,grammar,NN
485,43,of,IN
486,43,the,DT
487,43,concluding,VBG
488,43,verse,NN
489,43,of,IN
490,43,this,DT
491,43,section,NN
492,43,must,MD
493,43,have,VB
494,43,to,TO
495,43,be,VB
496,43,twisted,VBN
497,43,for,IN
498,43,supporting,VBG
499,43,him,PRP
500,43,.,.
501,44,523,CD
502,44,.,.
503,45,Kakataliyam,NNP
504,45,is,VBZ
