,sentence_no,word,POS_Tags
0,1,The,DT
1,1,incorporeal,JJ
2,1,denizens,NNS
3,1,of,IN
4,1,Heaven,NNP
5,1,itself,PRP
6,1,bow,VBP
7,1,to,IN
8,1,that,DT
9,1,Supreme,NNP
10,1,deity,NN
11,1,and,CC
12,1,through,IN
13,1,His,PRP$
14,1,grace,NN
15,1,they,PRP
16,1,attain,VBP
17,1,to,IN
18,1,those,DT
19,1,fruits,NNS
20,1,and,CC
21,1,that,DT
22,1,end,NN
23,1,which,WDT
24,1,He,PRP
25,1,ordains,VBZ
26,1,for,IN
27,1,them,PRP
28,1,.,.
29,2,This,DT
30,2,is,VBZ
31,2,the,DT
32,2,settled,VBN
33,2,conclusion,NN
34,2,of,IN
35,2,the,DT
36,2,scriptures,NNS
37,2,that,WDT
38,2,these,DT
39,2,persons,NNS
40,2,freed,VBD
41,2,from,IN
42,2,these,DT
43,2,seven,CD
44,2,and,CC
45,2,ten,CD
46,2,attributes,NNS
47,2,",",","
48,2,(,","
49,2,viz,NN
50,2,.,","
51,2,",",","
52,2,the,DT
53,2,five,CD
54,2,senses,NNS
55,2,of,IN
56,2,knowledge,NN
57,2,",",","
58,2,the,DT
59,2,five,CD
60,2,senses,NNS
61,2,of,IN
62,2,action,NN
63,2,",",","
64,2,the,DT
65,2,five,CD
66,2,vital,JJ
67,2,breaths,NNS
68,2,",",","
69,2,and,CC
70,2,mind,NN
71,2,and,CC
72,2,understanding,NN
73,2,),-RRB-
74,2,",",","
75,2,who,WP
76,2,have,VBP
77,2,cast,VBN
78,2,off,RP
79,2,all,DT
80,2,acts,NNS
81,2,",",","
82,2,and,CC
83,2,are,VBP
84,2,divested,VBN
85,2,of,IN
86,2,the,DT
87,2,five,CD
88,2,and,CC
89,2,ten,CD
90,2,elements,NNS
91,2,which,WDT
92,2,constitute,VBP
93,2,the,DT
94,2,gross,JJ
95,2,body,NN
96,2,",",","
97,2,are,VBP
98,2,said,VBN
99,2,to,TO
100,2,be,VB
101,2,Emancipate,NN
102,2,.,.
103,3,That,DT
104,3,which,WDT
105,3,the,DT
106,3,Emancipate,NN
107,3,attain,VBP
108,3,to,IN
109,3,as,IN
110,3,their,PRP$
111,3,ultimate,JJ
112,3,end,NN
113,3,is,VBZ
114,3,called,VBN
115,3,by,IN
116,3,the,DT
117,3,name,NN
118,3,of,IN
119,3,Kshetrajna,NNP
120,3,.,.
121,4,He,PRP
122,4,is,VBZ
123,4,regarded,VBN
124,4,(,","
125,4,in,IN
126,4,the,DT
127,4,scriptures,NNS
128,4,),-RRB-
129,4,as,IN
130,4,both,DT
131,4,possessed,VBN
132,4,of,IN
133,4,and,CC
134,4,free,JJ
135,4,from,IN
136,4,all,PDT
137,4,the,DT
138,4,attributes,NNS
139,4,.,.
140,5,He,PRP
141,5,can,MD
142,5,be,VB
143,5,apprehended,VBN
144,5,by,IN
145,5,Knowledge,NNP
146,5,alone,RB
147,5,.,.
148,6,We,PRP
149,6,two,CD
150,6,have,VBP
151,6,sprung,VBN
152,6,from,IN
153,6,Him,PRP
154,6,.,.
155,7,Knowing,VBG
156,7,him,PRP
157,7,in,IN
158,7,that,DT
159,7,way,NN
160,7,",",","
161,7,we,PRP
162,7,adore,VBP
163,7,that,DT
164,7,eternal,JJ
165,7,Soul,NNP
166,7,of,IN
167,7,all,DT
168,7,things,NNS
169,7,.,.
170,8,The,DT
171,8,Vedas,NNP
172,8,and,CC
173,8,all,PDT
174,8,the,DT
175,8,modes,NNS
176,8,of,IN
177,8,life,NN
178,8,",",","
179,8,though,IN
180,8,characterised,VBN
181,8,by,IN
182,8,divergences,NNS
183,8,of,IN
184,8,opinion,NN
185,8,",",","
186,8,all,DT
187,8,worship,VBP
188,8,Him,PRP
189,8,with,IN
190,8,devotion,NN
191,8,.,.
192,9,It,PRP
193,9,is,VBZ
194,9,He,PRP
195,9,who,WP
196,9,",",","
197,9,speedily,RB
198,9,moved,VBN
199,9,to,IN
200,9,grace,NN
201,9,",",","
202,9,confers,VBZ
203,9,on,IN
204,9,them,PRP
205,9,high,JJ
206,9,ends,NNS
207,9,fraught,JJ
208,9,with,IN
209,9,felicity,NN
210,9,.,.
211,10,Those,DT
212,10,persons,NNS
213,10,in,IN
214,10,this,DT
215,10,world,NN
216,10,who,WP
217,10,",",","
218,10,filled,VBN
219,10,with,IN
220,10,His,PRP$
221,10,spirit,NN
222,10,",",","
223,10,become,VBP
224,10,fully,RB
225,10,and,CC
226,10,conclusively,RB
227,10,devoted,JJ
228,10,to,IN
229,10,Him,PRP
230,10,",",","
231,10,attain,VBP
232,10,to,IN
233,10,ends,NNS
234,10,that,WDT
235,10,are,VBP
236,10,much,RB
237,10,higher,JJR
238,10,",",","
239,10,for,IN
240,10,they,PRP
241,10,succeed,VBP
242,10,in,IN
243,10,entering,VBG
244,10,Him,PRP
245,10,and,CC
246,10,becoming,VBG
247,10,merged,VBN
248,10,in,IN
249,10,his,PRP$
250,10,Self,NN
251,10,.,.
252,11,I,PRP
253,11,have,VBP
254,11,now,RB
255,11,",",","
256,11,O,UH
257,11,Narada,NNP
258,11,",",","
