,sentence_no,word,POS_Tags
0,1,A,DT
1,1,pure,JJ
2,1,and,CC
3,1,auspicious,JJ
4,1,breeze,NN
5,1,",",","
6,1,bearing,VBG
7,1,diverse,JJ
8,1,kinds,NNS
9,1,of,IN
10,1,perfumes,NNS
11,1,",",","
12,1,blew,VBD
13,1,there,RB
14,1,.,.
15,2,The,DT
16,2,trees,NNS
17,2,that,WDT
18,2,stood,VBD
19,2,there,RB
20,2,were,VBD
21,2,adorned,VBN
22,2,with,IN
23,2,the,DT
24,2,flowers,NNS
25,2,of,IN
26,2,every,DT
27,2,season,NN
28,2,.,.
29,3,A,DT
30,3,large,JJ
31,3,number,NN
32,3,of,IN
33,3,Vidyadharas,NNPS
34,3,and,CC
35,3,Siddhas,NNPS
36,3,and,CC
37,3,ascetics,NNS
38,3,too,RB
39,3,",",","
40,3,O,NNP
41,3,Bharata,NNP
42,3,",",","
43,3,repaired,VBN
44,3,thither,RBR
45,3,for,IN
46,3,waiting,VBG
47,3,upon,IN
48,3,Mahadeva,NNP
49,3,",",","
50,3,the,DT
51,3,Lord,NNP
52,3,of,IN
53,3,all,DT
54,3,creatures,NNS
55,3,.,.
56,4,Many,JJ
57,4,ghostly,JJ
58,4,beings,NNS
59,4,",",","
60,4,also,RB
61,4,",",","
62,4,of,IN
63,4,diverse,JJ
64,4,forms,NNS
65,4,and,CC
66,4,aspects,NNS
67,4,",",","
68,4,and,CC
69,4,many,JJ
70,4,dreadful,JJ
71,4,Rakshasas,NNPS
72,4,and,CC
73,4,mighty,JJ
74,4,Pisachas,NNPS
75,4,",",","
76,4,of,IN
77,4,diverse,JJ
78,4,aspects,NNS
79,4,",",","
80,4,mad,JJ
81,4,with,IN
82,4,joy,NN
83,4,",",","
84,4,and,CC
85,4,armed,JJ
86,4,with,IN
87,4,diverse,JJ
88,4,kinds,NNS
89,4,of,IN
90,4,uplifted,JJ
91,4,weapons,NNS
92,4,",",","
93,4,forming,VBG
94,4,the,DT
95,4,train,NN
96,4,of,IN
97,4,Mahadeva,NNP
98,4,",",","
99,4,were,VBD
100,4,there,RB
101,4,",",","
102,4,every,DT
103,4,one,NN
104,4,of,IN
105,4,whom,WP
106,4,resembled,VBD
107,4,a,DT
108,4,blazing,VBG
109,4,fire,NN
110,4,in,IN
111,4,energy,NN
112,4,.,.
113,5,The,DT
114,5,illustrious,JJ
115,5,Nandi,NNP
116,5,stood,VBD
117,5,there,RB
118,5,at,IN
119,5,the,DT
120,5,command,NN
121,5,of,IN
122,5,the,DT
123,5,great,JJ
124,5,god,NN
125,5,",",","
126,5,blazing,VBG
127,5,with,IN
128,5,his,PRP$
129,5,own,JJ
130,5,energy,NN
131,5,and,CC
132,5,armed,JJ
133,5,with,IN
134,5,a,DT
