,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,And,O,CC
1,1,1,it,O,PRP
2,2,1,was,O,VBD
3,3,1,thus,O,RB
4,4,1,that,O,DT
5,5,1,deity,O,NN
6,6,1,of,O,IN
7,7,1,fierce,O,JJ
8,8,1,rays,O,NNS
9,9,1,",",O,","
10,10,1,stupefying,O,VBG
11,11,1,her,O,PRP
12,12,1,",",O,","
13,13,1,entered,O,VBD
14,14,1,into,O,IN
15,15,1,her,O,PRP
16,16,1,by,O,IN
17,17,1,virtue,O,NN
18,18,1,of,O,IN
19,19,1,Yoga,O,NNP
20,20,1,power,O,NN
21,21,1,",",O,","
22,22,1,and,O,CC
23,23,1,placed,O,VBD
24,24,1,his,O,PRP$
25,25,1,own,O,JJ
26,26,1,self,O,NN
27,27,1,within,O,IN
28,28,1,her,O,PRP$
29,29,1,womb,O,NN
30,30,1,.,O,.
31,31,2,The,O,DT
32,32,2,deity,O,NN
33,33,2,",",O,","
34,34,2,however,O,RB
35,35,2,",",O,","
36,36,2,did,O,VBD
37,37,2,not,O,RB
38,38,2,sully,O,VB
39,39,2,her,O,PRP
40,40,2,by,O,IN
41,41,2,deflowering,O,VBG
42,42,2,her,O,PRP
43,43,2,in,O,IN
44,44,2,the,O,DT
45,45,2,flesh,O,NN
46,46,2,.,O,.
47,47,3,And,O,CC
48,48,3,after,O,IN
49,49,3,Surya,B-PER,NNP
50,50,3,had,O,VBD
51,51,3,gone,O,VBN
52,52,3,away,O,RB
53,53,3,",",O,","
54,54,3,that,O,DT
55,55,3,girl,O,NN
56,56,3,regained,O,VBD
57,57,3,her,O,PRP$
58,58,3,consciousness,O,NN
59,59,3,.,O,.
60,60,3,'',O,''
61,61,4,SECTION,O,NN
62,62,4,CCCVI,O,NNP
63,63,4,Vaisampayana,B-PER,NNP
64,64,4,said,O,VBD
65,65,4,",",O,","
66,66,4,``,O,``
67,67,4,It,O,PRP
68,68,4,was,O,VBD
69,69,4,",",O,","
70,70,4,O,O,UH
71,71,4,lord,O,NN
72,72,4,of,O,IN
73,73,4,earth,B-PLACE,NN
74,74,4,",",O,","
75,75,4,on,O,IN
76,76,4,the,O,DT
77,77,4,first,O,JJ
78,78,4,day,O,NN
79,79,4,of,O,IN
80,80,4,the,O,DT
81,81,4,lighted,O,JJ
82,82,4,fortnight,O,NN
83,83,4,during,O,IN
84,84,4,the,O,DT
85,85,4,tenth,O,JJ
86,86,4,month,O,NN
87,87,4,of,O,IN
88,88,4,the,O,DT
89,89,4,year,O,NN
90,90,4,that,O,WDT
