,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,All,O,PDT
1,1,1,this,O,DT
2,2,1,",",O,","
3,3,1,no,O,DT
4,4,1,doubt,O,NN
5,5,1,",",O,","
6,6,1,O,O,UH
7,7,1,Yudhishthira,B-PER,NNP
8,8,1,",",O,","
9,9,1,thou,O,PRP
10,10,1,wilt,O,MD
11,11,1,again,O,RB
12,12,1,make,O,VB
13,13,1,up,O,RP
14,14,1,by,O,IN
15,15,1,help,O,NN
16,16,1,of,O,IN
17,17,1,your,O,PRP$
18,18,1,intelligence,O,NN
19,19,1,.,O,.
20,20,2,The,O,DT
21,21,2,sons,O,NNS
22,22,2,of,O,IN
23,23,2,Pandu,B-PER,NNP
24,24,2,",",O,","
25,25,2,all,O,DT
26,26,2,equal,O,JJ
27,27,2,to,O,IN
28,28,2,Indra,B-PER,NNP
29,29,2,would,O,MD
30,30,2,never,O,RB
31,31,2,abandon,O,VB
32,32,2,virtue,O,NN
33,33,2,for,O,IN
34,34,2,the,O,DT
35,35,2,sake,O,NN
36,36,2,of,O,IN
37,37,2,pleasure,O,NN
38,38,2,.,O,.
39,39,3,Thou,O,NNP
40,40,3,",",O,","
41,41,3,O,O,UH
42,42,3,Yudhishthira,B-PER,NNP
43,43,3,",",O,","
44,44,3,wilt,O,MD
45,45,3,so,O,RB
46,46,3,make,O,VB
47,47,3,up,O,RP
48,48,3,thy,O,DT
49,49,3,intelligence,O,NN
50,50,3,that,O,IN
51,51,3,they,O,PRP
52,52,3,all,O,DT
53,53,3,",",O,","
54,54,3,viz,O,UH
55,55,3,.,O,.
56,56,3,",",O,","
57,57,3,the,O,DT
58,58,3,sons,O,NNS
59,59,3,of,O,IN
60,60,3,Dhritarashtra,B-PER,NNP
61,61,3,and,O,CC
62,62,3,Pandu,B-PER,NNP
63,63,3,and,O,CC
64,64,3,the,O,DT
65,65,3,Srinjayas,B-COMMUNITY,NNPS
66,66,3,",",O,","
67,67,3,and,O,CC
68,68,3,all,O,PDT
69,69,3,the,O,DT
70,70,3,kings,O,NNS
71,71,3,who,O,WP
72,72,3,have,O,VBP
73,73,3,been,O,VBN
74,74,3,assembled,O,VBN
75,75,3,here,O,RB
76,76,3,",",O,","
77,77,3,will,O,MD
78,78,3,attain,O,VB
79,79,3,peace,O,NN
80,80,3,.,O,.
81,81,4,O,O,UH
82,82,4,Yudhishthira,B-PER,NNP
83,83,4,",",O,","
84,84,4,hear,O,VB
85,85,4,what,O,WP
86,86,4,thy,O,PRP$
87,87,4,sire,O,NN
88,88,4,Dhritarashtra,B-PER,NNP
89,89,4,having,O,VBG
90,90,4,consulted,O,VBN
91,91,4,with,O,IN
92,92,4,his,O,PRP$
93,93,4,ministers,O,NNS
94,94,4,and,O,CC
95,95,4,sons,O,NNS
96,96,4,",",O,","
97,97,4,hath,O,NN
98,98,4,spoken,O,VBN
99,99,4,to,O,IN
100,100,4,me,O,PRP
101,101,4,.,O,.
102,102,5,Be,O,VB
103,103,5,attentive,O,JJ
104,104,5,to,O,IN
105,105,5,the,O,DT
106,106,5,same,O,JJ
107,107,5,.,O,.
108,108,5,',O,''
109,109,5,'',O,''
110,110,6,SECTION,O,NN
111,111,6,XXV,O,NNP
112,112,6,'',O,''
113,113,6,Yudhishthira,B-PER,NNP
114,114,6,said,O,VBD
115,115,6,",",O,","
116,116,6,',O,''
117,117,6,Here,O,RB
118,118,6,are,O,VBP
119,119,6,met,O,VBN
120,120,6,the,O,DT
121,121,6,Pandavas,B-COMMUNITY,NNPS
122,122,6,and,O,CC
123,123,6,the,O,DT
124,124,6,Srinjayas,B-COMMUNITY,NNPS
125,125,6,",",O,","
126,126,6,and,O,CC
127,127,6,Krishna,B-PER,NNP
128,128,6,",",O,","
129,129,6,and,O,CC
130,130,6,Yuyudhana,B-PER,NNP
131,131,6,and,O,CC
132,132,6,Virata,B-PER,NNP
133,133,6,",",O,","
134,134,6,O,O,UH
135,135,6,son,O,NN
136,136,6,of,O,IN
137,137,6,the,O,DT
138,138,6,Suta,B-COMMUNITY,NNP
139,139,6,Gavalgana,O,NNP
140,140,6,",",O,","
141,141,6,tell,O,VB
142,142,6,us,O,PRP
143,143,6,all,O,DT
144,144,6,that,O,WDT
145,145,6,Dhritarashtra,B-PER,NNP
146,146,6,hath,O,VBZ
147,147,6,directed,O,VBD
148,148,6,thee,O,PRP
149,149,6,to,O,TO
150,150,6,say,O,VB
151,151,6,.,O,.
152,152,6,',O,''
153,153,7,``,O,``
154,154,7,Sanjaya,B-PER,NNP
155,155,7,said,O,VBD
156,156,7,",",O,","
157,157,7,',O,''
158,158,7,I,O,PRP
159,159,7,greet,O,VBP
160,160,7,Yudhishthira,B-PER,NNP
161,161,7,",",O,","
162,162,7,and,O,CC
163,163,7,Vrikodara,B-PER,NNP
164,164,7,and,O,CC
165,165,7,Dhananjaya,B-PER,NNP
166,166,7,",",O,","
167,167,7,and,O,CC
168,168,7,the,O,DT
169,169,7,two,O,CD
170,170,7,sons,O,NNS
171,171,7,of,O,IN
172,172,7,Madri,B-PER,NNP
173,173,7,",",O,","
174,174,7,and,O,CC
175,175,7,Vasudeva,B-PER,NNP
176,176,7,the,O,DT
177,177,7,descendant,O,NN
178,178,7,of,O,IN
179,179,7,Sura,B-PER,NNP
180,180,7,",",O,","
181,181,7,and,O,CC
182,182,7,Satyaki,B-PER,NNP
183,183,7,",",O,","
184,184,7,and,O,CC
185,185,7,the,O,DT
186,186,7,aged,O,VBN
187,187,7,ruler,O,NN
188,188,7,of,O,IN
189,189,7,the,O,DT
190,190,7,Panchalas,B-COMMUNITY,NNP
191,191,7,",",O,","
192,192,7,and,O,CC
193,193,7,Dhrishtadyumna,B-PER,NNP
194,194,7,",",O,","
195,195,7,the,O,DT
196,196,7,son,O,NN
197,197,7,of,O,IN
198,198,7,Prishata,B-PER,NNP
199,199,7,.,O,.
200,200,8,Let,O,VB
201,201,8,all,O,DT
202,202,8,listen,O,VB
203,203,8,to,O,IN
204,204,8,the,O,DT
205,205,8,words,O,NNS
206,206,8,I,O,PRP
207,207,8,say,O,VBP
208,208,8,from,O,IN
209,209,8,a,O,DT
210,210,8,desire,O,NN
211,211,8,for,O,IN
212,212,8,the,O,DT
213,213,8,welfare,O,NN
214,214,8,of,O,IN
215,215,8,the,O,DT
216,216,8,Kurus,B-COMMUNITY,NNPS
217,217,8,.,O,.
218,218,9,King,O,NNP
219,219,9,Dhritarashtra,B-PER,NNP
220,220,9,",",O,","
221,221,9,eagerly,O,RB
222,222,9,welcoming,O,VBG
223,223,9,the,O,DT
224,224,9,chance,O,NN
225,225,9,of,O,IN
226,226,9,peace,O,NN
227,227,9,",",O,","
228,228,9,hastened,O,VBD
229,229,9,the,O,DT
230,230,9,preparation,O,NN
231,231,9,of,O,IN
232,232,9,my,O,PRP$
233,233,9,car,O,NN
234,234,9,for,O,IN
235,235,9,this,O,DT
236,236,9,journey,O,NN
237,237,9,here,O,RB
238,238,9,.,O,.
239,239,10,Let,O,VB
240,240,10,it,O,PRP
241,241,10,be,O,VB
242,242,10,acceptable,O,JJ
243,243,10,to,O,TO
244,244,10,king,O,VB
245,245,10,Yudhishthira,B-PER,NNP
246,246,10,with,O,IN
247,247,10,his,O,PRP$
248,248,10,brothers,O,NNS
249,249,10,and,O,CC
250,250,10,sons,O,NNS
251,251,10,and,O,CC
252,252,10,relations,O,NNS
253,253,10,.,O,.
254,254,11,Let,O,VB
255,255,11,the,O,DT
256,256,11,son,O,NN
257,257,11,of,O,IN
258,258,11,Pandu,B-PER,NNP
259,259,11,prefer,O,VB
260,260,11,peace,O,NN
261,261,11,.,O,.
262,262,12,The,O,DT
263,263,12,sons,O,NNS
264,264,12,of,O,IN
265,265,12,Pritha,B-PER,NNP
266,266,12,are,O,VBP
267,267,12,endowed,O,VBN
268,268,12,with,O,IN
269,269,12,every,O,DT
270,270,12,virtue,O,NN
271,271,12,with,O,IN
272,272,12,steadiness,O,NN
273,273,12,and,O,CC
274,274,12,mildness,O,NN
275,275,12,and,O,CC
276,276,12,candour,O,NN
277,277,12,.,O,.
278,278,13,Born,O,VBN
279,279,13,in,O,IN
280,280,13,a,O,DT
281,281,13,high,O,JJ
282,282,13,family,O,NN
283,283,13,",",O,","
284,284,13,they,O,PRP
285,285,13,are,O,VBP
286,286,13,humane,O,JJ
287,287,13,",",O,","
288,288,13,liberal,O,JJ
289,289,13,",",O,","
290,290,13,and,O,CC
291,291,13,loath,O,JJ
292,292,13,to,O,TO
293,293,13,do,O,VB
294,294,13,any,O,DT
295,295,13,act,O,NN
296,296,13,which,O,WDT
297,297,13,would,O,MD
298,298,13,bring,O,VB
299,299,13,on,O,IN
300,300,13,shame,O,NN
301,301,13,.,O,.
302,302,14,They,O,PRP
303,303,14,know,O,VBP
304,304,14,what,O,WP
305,305,14,is,O,VBZ
306,306,14,proper,O,JJ
307,307,14,to,O,TO
308,308,14,be,O,VB
309,309,14,done,O,VBN
310,310,14,.,O,.
311,311,15,A,O,DT
312,312,15,base,O,NN
313,313,15,deed,O,NN
314,314,15,is,O,VBZ
315,315,15,not,O,RB
316,316,15,befitting,O,VBG
317,317,15,you,O,PRP
318,318,15,",",O,","
319,319,15,for,O,IN
320,320,15,you,O,PRP
321,321,15,are,O,VBP
322,322,15,so,O,RB
323,323,15,high-minded,O,JJ
324,324,15,",",O,","
325,325,15,and,O,CC
326,326,15,have,O,VBP
327,327,15,such,O,PDT
328,328,15,a,O,DT
329,329,15,terrible,O,JJ
330,330,15,following,O,NN
331,331,15,of,O,IN
332,332,15,troops,O,NNS
333,333,15,.,O,.
334,334,16,If,O,IN
335,335,16,you,O,PRP
336,336,16,committed,O,VBD
337,337,16,a,O,DT
338,338,16,sinful,O,JJ
339,339,16,act,O,NN
340,340,16,",",O,","
341,341,16,it,O,PRP
342,342,16,would,O,MD
343,343,16,be,O,VB
344,344,16,a,O,DT
345,345,16,blot,O,NN
346,346,16,on,O,IN
347,347,16,your,O,PRP$
348,348,16,fair,O,JJ
349,349,16,name,O,NN
350,350,16,",",O,","
351,351,16,as,O,IN
352,352,16,a,O,DT
353,353,16,drop,O,NN
354,354,16,of,O,IN
355,355,16,collyrium,O,NN
356,356,16,on,O,IN
357,357,16,a,O,DT
358,358,16,white,O,JJ
359,359,16,cloth,O,NN
360,360,16,.,O,.
361,361,17,Who,O,WP
362,362,17,could,O,MD
363,363,17,knowingly,O,RB
364,364,17,be,O,VB
365,365,17,ever,O,RB
366,366,17,guilty,O,JJ
367,367,17,of,O,IN
368,368,17,an,O,DT
369,369,17,act,O,NN
370,370,17,",",O,","
371,371,17,which,O,WDT
372,372,17,would,O,MD
373,373,17,result,O,VB
374,374,17,in,O,IN
375,375,17,universal,O,JJ
376,376,17,slaughter,O,NN
377,377,17,",",O,","
378,378,17,which,O,WDT
379,379,17,would,O,MD
380,380,17,be,O,VB
381,381,17,sinful,O,JJ
382,382,17,and,O,CC
383,383,17,lead,O,VB
384,384,17,to,O,IN
385,385,17,hell,O,NN
386,386,17,",",O,","
387,387,17,--,O,:
388,388,17,an,O,DT
389,389,17,act,O,NN
390,390,17,consisting,O,VBG
391,391,17,in,O,IN
392,392,17,the,O,DT
393,393,17,destruction,O,NN
394,394,17,(,O,","
395,395,17,of,O,IN
396,396,17,men,O,NNS
397,397,17,),O,-RRB-
398,398,17,",",O,","
399,399,17,an,O,DT
400,400,17,act,O,NN
