,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,Enraged,O,VBN
1,1,1,at,O,IN
2,2,1,the,O,DT
3,3,1,ill,O,JJ
4,4,1,treatment,O,NN
5,5,1,of,O,IN
6,6,1,Draupadi,B-PER,NNP
7,7,1,",",O,","
8,8,1,the,O,DT
9,9,1,Brahmanas,B-COMMUNITY,NNP
10,10,1,in,O,IN
11,11,1,a,O,DT
12,12,1,body,O,NN
13,13,1,did,O,VBD
14,14,1,not,O,RB
15,15,1,perform,O,VB
16,16,1,that,O,DT
17,17,1,evening,O,NN
18,18,1,their,O,PRP$
19,19,1,Agnihotra,B-EVE,NNP
20,20,1,ceremony,O,NN
21,21,1,.,O,.
22,22,2,The,O,DT
23,23,2,winds,O,NNS
24,24,2,blew,O,VBD
25,25,2,mightily,O,RB
26,26,2,as,O,IN
27,27,2,they,O,PRP
28,28,2,did,O,VBD
29,29,2,at,O,IN
30,30,2,the,O,DT
31,31,2,time,O,NN
32,32,2,of,O,IN
33,33,2,the,O,DT
34,34,2,universal,O,JJ
35,35,2,dissolution,O,NN
36,36,2,.,O,.
37,37,3,There,O,EX
38,38,3,was,O,VBD
39,39,3,a,O,DT
40,40,3,terrible,O,JJ
41,41,3,thunder-storm,O,NN
42,42,3,also,O,RB
43,43,3,.,O,.
44,44,4,Meteors,O,NNS
45,45,4,fell,O,VBD
46,46,4,from,O,IN
47,47,4,the,O,DT
48,48,4,sky,O,NN
49,49,4,",",O,","
50,50,4,and,O,CC
51,51,4,Rahu,O,NNP
52,52,4,by,O,IN
53,53,4,swallowing,O,VBG
54,54,4,the,O,DT
55,55,4,Sun,O,NNP
56,56,4,unseasonably,O,RB
57,57,4,alarmed,O,VBD
58,58,4,the,O,DT
59,59,4,people,O,NNS
60,60,4,terribly,O,RB
61,61,4,.,O,.
62,62,5,Our,O,PRP$
63,63,5,war-chariots,O,NNS
64,64,5,were,O,VBD
65,65,5,suddenly,O,RB
66,66,5,ablaze,O,JJ
67,67,5,",",O,","
68,68,5,and,O,CC
69,69,5,all,O,DT
70,70,5,their,O,PRP$
71,71,5,flagstaffs,O,NNS
72,72,5,fell,O,VBD
73,73,5,down,O,RP
74,74,5,foreboding,O,VBG
75,75,5,evil,O,NN
76,76,5,unto,O,IN
77,77,5,the,O,DT
78,78,5,Bharatas,B-COMMUNITY,NNPS
79,79,5,.,O,.
80,80,6,Jackals,O,NNS
81,81,6,began,O,VBD
82,82,6,to,O,TO
83,83,6,cry,O,VB
84,84,6,frightfully,O,RB
85,85,6,from,O,IN
86,86,6,within,O,IN
87,87,6,the,O,DT
88,88,6,sacred,O,JJ
89,89,6,fire-chamber,O,NN
90,90,6,of,O,IN
91,91,6,Duryodhana,B-PER,NNP
92,92,6,",",O,","
93,93,6,and,O,CC
94,94,6,asses,O,NNS
95,95,6,from,O,IN
96,96,6,all,O,DT
97,97,6,directions,O,NNS
98,98,6,began,O,VBD
99,99,6,to,O,TO
100,100,6,bray,O,VB
101,101,6,in,O,IN
102,102,6,response,O,NN
103,103,6,.,O,.
104,104,7,Then,O,RB
105,105,7,Bhishma,B-PER,NNP
106,106,7,and,O,CC
107,107,7,Drona,B-PER,NNP
108,108,7,",",O,","
109,109,7,and,O,CC
110,110,7,Kripa,B-PER,NNP
111,111,7,",",O,","
112,112,7,and,O,CC
113,113,7,Somadatta,B-PER,NNP
114,114,7,and,O,CC
115,115,7,the,O,DT
116,116,7,high-souled,O,JJ
117,117,7,Vahlika,B-PER,NNP
118,118,7,",",O,","
119,119,7,all,O,DT
120,120,7,left,O,VBD
121,121,7,the,O,DT
122,122,7,assembly,O,NN
123,123,7,.,O,.
124,124,8,It,O,PRP
125,125,8,was,O,VBD
126,126,8,then,O,RB
127,127,8,that,O,IN
128,128,8,at,O,IN
129,129,8,the,O,DT
130,130,8,advice,O,NN
131,131,8,of,O,IN
132,132,8,Vidura,B-PER,NNP
133,133,8,I,O,PRP
134,134,8,addressed,O,VBD
135,135,8,Krishna,B-PER,NNP
136,136,8,and,O,CC
137,137,8,said,O,VBD
138,138,8,",",O,","
139,139,8,',O,''
140,140,8,I,O,PRP
141,141,8,will,O,MD
142,142,8,grant,O,VB
143,143,8,thee,O,PRP
144,144,8,boons,O,NNS
145,145,8,",",O,","
146,146,8,O,O,UH
147,147,8,Krishna,B-PER,NNP
148,148,8,",",O,","
149,149,8,indeed,O,RB
150,150,8,",",O,","
151,151,8,whatever,O,WDT
152,152,8,thou,O,PRP
153,153,8,wouldst,O,MD
154,154,8,ask,O,VB
155,155,8,?,O,.
156,156,9,The,O,DT
157,157,9,princess,O,NN
158,158,9,of,O,IN
159,159,9,the,O,DT
160,160,9,Panchala,B-PLACE,NNP
161,161,9,there,O,RB
162,162,9,begged,O,VBD
163,163,9,of,O,IN
164,164,9,me,O,PRP
165,165,9,the,O,DT
166,166,9,liberation,O,NN
167,167,9,of,O,IN
168,168,9,the,O,DT
169,169,9,Pandavas,B-COMMUNITY,NNP
170,170,9,.,O,.
171,171,10,Out,O,IN
172,172,10,of,O,IN
173,173,10,my,O,PRP$
174,174,10,own,O,JJ
175,175,10,motion,O,NN
176,176,10,I,O,PRP
177,177,10,then,O,RB
178,178,10,set,O,VBD
179,179,10,free,O,JJ
180,180,10,the,O,DT
181,181,10,Pandavas,B-COMMUNITY,NNPS
182,182,10,",",O,","
183,183,10,commanding,O,VBG
184,184,10,them,O,PRP
185,185,10,to,O,TO
186,186,10,return,O,VB
187,187,10,(,O,","
188,188,10,to,O,IN
189,189,10,their,O,PRP$
190,190,10,capital,O,NN
191,191,10,),O,","
192,192,10,on,O,IN
193,193,10,their,O,PRP$
194,194,10,cars,O,NNS
195,195,10,and,O,CC
196,196,10,with,O,IN
197,197,10,their,O,PRP$
198,198,10,bows,O,NNS
199,199,10,and,O,CC
200,200,10,arrows,O,NNS
201,201,10,.,O,.
202,202,11,It,O,PRP
203,203,11,was,O,VBD
204,204,11,then,O,RB
205,205,11,that,O,WRB
206,206,11,Vidura,B-PER,NNP
207,207,11,told,O,VBD
208,208,11,me,O,PRP
209,209,11,",",O,","
210,210,11,',O,''
211,211,11,Even,O,RB
212,212,11,this,O,DT
213,213,11,will,O,MD
214,214,11,prove,O,VB
215,215,11,the,O,DT
216,216,11,destruction,O,NN
217,217,11,of,O,IN
218,218,11,the,O,DT
219,219,11,Bharata,B-COMMUNITY,NNP
220,220,11,race,O,NN
221,221,11,",",O,","
222,222,11,viz,O,FW
223,223,11,.,O,.
224,224,11,",",O,","
225,225,11,this,O,DT
226,226,11,dragging,O,NN
227,227,11,of,O,IN
228,228,11,Krishna,B-PER,NNP
229,229,11,into,O,IN
230,230,11,the,O,DT
231,231,11,court,O,NN
232,232,11,.,O,.
233,233,12,This,O,DT
234,234,12,daughter,O,NN
235,235,12,of,O,IN
236,236,12,the,O,DT
237,237,12,King,O,NNP
238,238,12,of,O,IN
239,239,12,Panchala,B-PLACE,NNP
240,240,12,is,O,VBZ
241,241,12,the,O,DT
242,242,12,faultless,O,JJ
243,243,12,Sree,B-COMMUNITY,NNP
244,244,12,herself,O,PRP
245,245,12,.,O,.
246,246,13,Of,O,IN
247,247,13,celestial,O,JJ
248,248,13,origin,O,NN
249,249,13,",",O,","
250,250,13,she,O,PRP
251,251,13,is,O,VBZ
252,252,13,the,O,DT
253,253,13,wedded,O,VBN
254,254,13,wife,O,NN
255,255,13,of,O,IN
256,256,13,the,O,DT
257,257,13,Pandavas,B-COMMUNITY,NNP
258,258,13,.,O,.
259,259,14,The,O,DT
260,260,14,wrathful,O,JJ
261,261,14,sons,O,NNS
262,262,14,of,O,IN
263,263,14,Pandu,B-PER,NNP
264,264,14,will,O,MD
265,265,14,never,O,RB
266,266,14,forgive,O,VB
267,267,14,this,O,DT
268,268,14,insult,O,NN
269,269,14,offered,O,VBN
270,270,14,unto,O,IN
271,271,14,her,O,PRP
272,272,14,.,O,.
273,273,15,Nor,O,CC
274,274,15,will,O,MD
275,275,15,the,O,DT
276,276,15,mighty,O,JJ
277,277,15,bowmen,O,NNS
278,278,15,of,O,IN
279,279,15,the,O,DT
280,280,15,Vrishni,O,NNP
281,281,15,race,O,NN
282,282,15,",",O,","
283,283,15,nor,O,CC
284,284,15,the,O,DT
285,285,15,mighty,O,JJ
286,286,15,warriors,O,NNS
287,287,15,amongst,O,IN
288,288,15,the,O,DT
289,289,15,Panchalas,B-COMMUNITY,NNPS
290,290,15,suffer,O,VBP
291,291,15,this,O,DT
292,292,15,in,O,IN
293,293,15,silence,O,NN
294,294,15,.,O,.
295,295,16,Supported,O,VBN
296,296,16,by,O,IN
297,297,16,Vasudeva,B-PER,NNP
298,298,16,of,O,IN
299,299,16,unbaffled,O,JJ
300,300,16,prowess,O,NN
301,301,16,",",O,","
302,302,16,Arjuna,B-PER,NNP
303,303,16,will,O,MD
304,304,16,assuredly,O,RB
305,305,16,come,O,VB
306,306,16,back,O,RB
307,307,16,",",O,","
308,308,16,surrounded,O,VBN
309,309,16,by,O,IN
310,310,16,the,O,DT
311,311,16,Panchala,B-PLACE,NNP
312,312,16,host,O,NN
313,313,16,.,O,.
314,314,17,And,O,CC
315,315,17,that,O,DT
316,316,17,mighty,O,JJ
317,317,17,warrior,O,NN
318,318,17,amongst,O,IN
319,319,17,them,O,PRP
320,320,17,",",O,","
321,321,17,Bhimasena,B-PER,NNP
322,322,17,endued,O,VBD
323,323,17,with,O,IN
324,324,17,surpassing,O,VBG
325,325,17,strength,O,NN
326,326,17,",",O,","
327,327,17,will,O,MD
328,328,17,also,O,RB
329,329,17,come,O,VB
330,330,17,back,O,RB
331,331,17,",",O,","
332,332,17,whirling,O,VBG
333,333,17,his,O,PRP$
334,334,17,mace,O,NN
335,335,17,like,O,IN
336,336,17,Yama,B-PER,NNP
337,337,17,himself,O,PRP
338,338,17,with,O,IN
339,339,17,his,O,PRP$
340,340,17,club,O,NN
341,341,17,.,O,.
342,342,18,These,O,DT
343,343,18,kings,O,NNS
344,344,18,will,O,MD
345,345,18,scarcely,O,RB
346,346,18,be,O,VB
347,347,18,able,O,JJ
348,348,18,to,O,TO
349,349,18,bear,O,VB
350,350,18,the,O,DT
351,351,18,force,O,NN
352,352,18,of,O,IN
353,353,18,Bhima,B-PER,NNP
354,354,18,',O,POS
355,355,18,s,O,NN
356,356,18,mace,O,NN
357,357,18,.,O,.
358,358,19,Therefore,O,RB
359,359,19,",",O,","
360,360,19,O,O,UH
361,361,19,king,O,NN
362,362,19,",",O,","
363,363,19,not,O,RB
364,364,19,hostility,O,NN
365,365,19,but,O,CC
366,366,19,peace,O,NN
367,367,19,for,O,IN
368,368,19,ever,O,RB
369,369,19,with,O,IN
370,370,19,the,O,DT
371,371,19,sons,O,NNS
372,372,19,of,O,IN
373,373,19,Pandu,B-PER,NNP
374,374,19,is,O,VBZ
375,375,19,what,O,WP
376,376,19,seemeth,O,NN
377,377,19,to,O,IN
378,378,19,me,O,PRP
379,379,19,to,O,TO
380,380,19,be,O,VB
381,381,19,the,O,DT
382,382,19,best,O,JJS
383,383,19,.,O,.
