,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
0,0,1,Therefore,O,RB
1,1,1,",",O,","
2,2,1,speak,O,VBP
3,3,1,truly,O,RB
4,4,1,without,O,IN
5,5,1,degrading,O,VBG
6,6,1,thyself,O,PRP
7,7,1,.,O,.
8,8,2,He,O,PRP
9,9,2,who,O,WP
10,10,2,being,O,VBG
11,11,2,one,O,CD
12,12,2,thing,O,NN
13,13,2,representeth,O,VB
14,14,2,himself,O,PRP
15,15,2,as,O,IN
16,16,2,another,O,DT
17,17,2,thing,O,NN
18,18,2,to,O,IN
19,19,2,others,O,NNS
20,20,2,",",O,","
21,21,2,is,O,VBZ
22,22,2,like,O,IN
23,23,2,a,O,DT
24,24,2,thief,O,NN
25,25,2,and,O,CC
26,26,2,a,O,DT
27,27,2,robber,O,NN
28,28,2,of,O,IN
29,29,2,his,O,PRP$
30,30,2,own,O,JJ
31,31,2,self,O,NN
32,32,2,.,O,.
33,33,3,Of,O,IN
34,34,3,what,O,WP
35,35,3,sin,O,NN
36,36,3,is,O,VBZ
37,37,3,he,O,PRP
38,38,3,not,O,RB
39,39,3,capable,O,JJ
40,40,3,?,O,.
41,41,4,Thou,O,PRP
42,42,4,thinkest,O,VBP
43,43,4,that,O,IN
44,44,4,thou,O,PRP
45,45,4,alone,O,RB
46,46,4,hast,O,VBP
47,47,4,knowledge,O,NN
48,48,4,of,O,IN
49,49,4,thy,O,DT
50,50,4,deed,O,NN
51,51,4,.,O,.
52,52,5,But,O,CC
53,53,5,knowest,O,JJS
54,54,5,thou,O,RB
55,55,5,not,O,RB
56,56,5,that,O,IN
57,57,5,the,O,DT
58,58,5,Ancient,O,JJ
59,59,5,",",O,","
60,60,5,Omniscient,O,JJ
61,61,5,one,O,NN
62,62,5,(,O,","
63,63,5,Narayana,B-PER,NNP
64,64,5,),O,","
65,65,5,liveth,O,NN
66,66,5,in,O,IN
67,67,5,thy,O,PRP$
68,68,5,heart,O,NN
69,69,5,?,O,.
70,70,6,He,O,PRP
71,71,6,knoweth,O,VBP
72,72,6,all,O,PDT
73,73,6,thy,O,DT
74,74,6,sins,O,NNS
75,75,6,",",O,","
76,76,6,and,O,CC
77,77,6,thou,O,PRP
78,78,6,sinnest,O,VBP
79,79,6,in,O,IN
80,80,6,His,O,PRP$
81,81,6,presence,O,NN
82,82,6,.,O,.
83,83,7,He,O,PRP
84,84,7,that,O,DT
85,85,7,sins,O,VBZ
86,86,7,thinks,O,VBZ
87,87,7,that,O,IN
88,88,7,none,O,NN
89,89,7,observes,O,VBZ
90,90,7,him,O,PRP
91,91,7,.,O,.
92,92,8,But,O,CC
93,93,8,he,O,PRP
94,94,8,is,O,VBZ
95,95,8,observed,O,VBN
96,96,8,by,O,IN
97,97,8,the,O,DT
98,98,8,gods,O,NNS
99,99,8,and,O,CC
100,100,8,by,O,IN
101,101,8,Him,O,PRP
102,102,8,also,O,RB
103,103,8,who,O,WP
104,104,8,is,O,VBZ
105,105,8,in,O,IN
106,106,8,every,O,DT
107,107,8,heart,O,NN
108,108,8,.,O,.
109,109,9,The,O,DT
110,110,9,Sun,O,NNP
111,111,9,",",O,","
112,112,9,the,O,DT
113,113,9,Moon,O,NNP
114,114,9,",",O,","
115,115,9,the,O,DT
116,116,9,Air,O,NNP
117,117,9,",",O,","
118,118,9,the,O,DT
119,119,9,Fire,O,NNP
120,120,9,",",O,","
121,121,9,the,O,DT
122,122,9,Earth,B-PLACE,NN
123,123,9,",",O,","
124,124,9,the,O,DT
125,125,9,Sky,O,NNP
126,126,9,",",O,","
127,127,9,Water,O,NNP
128,128,9,",",O,","
129,129,9,the,O,DT
130,130,9,heart,O,NN
131,131,9,",",O,","
132,132,9,Yama,B-PER,NNP
133,133,9,",",O,","
134,134,9,the,O,DT
135,135,9,day,O,NN
136,136,9,",",O,","
137,137,9,the,O,DT
138,138,9,night,O,NN
139,139,9,",",O,","
140,140,9,both,O,DT
141,141,9,twilights,O,NNS
142,142,9,",",O,","
143,143,9,and,O,CC
144,144,9,Dharma,B-PER,NNP
145,145,9,",",O,","
146,146,9,all,O,DT
147,147,9,witness,O,VBP
148,148,9,the,O,DT
149,149,9,acts,O,NNS
150,150,9,of,O,IN
151,151,9,man,O,NN
152,152,9,.,O,.
153,153,10,Yama,B-PER,NNP
154,154,10,",",O,","
155,155,10,the,O,DT
156,156,10,son,O,NN
157,157,10,of,O,IN
158,158,10,Surya,B-PER,NNP
159,159,10,",",O,","
160,160,10,takes,O,VBZ
161,161,10,no,O,DT
162,162,10,account,O,NN
163,163,10,of,O,IN
164,164,10,the,O,DT
165,165,10,sins,O,NNS
166,166,10,of,O,IN
167,167,10,him,O,PRP
168,168,10,with,O,IN
169,169,10,whom,O,WP
170,170,10,Narayana,B-PER,NNP
171,171,10,the,O,DT
172,172,10,witness,O,NN
173,173,10,of,O,IN
174,174,10,all,O,DT
175,175,10,acts,O,NNS
176,176,10,",",O,","
177,177,10,is,O,VBZ
178,178,10,gratified,O,JJ
179,179,10,.,O,.
180,180,11,But,O,CC
181,181,11,he,O,PRP
182,182,11,with,O,IN
183,183,11,whom,O,WP
184,184,11,Narayana,B-PER,NNP
185,185,11,is,O,VBZ
186,186,11,not,O,RB
187,187,11,gratified,O,VBN
188,188,11,is,O,VBZ
189,189,11,tortured,O,VBN
190,190,11,for,O,IN
191,191,11,his,O,PRP$
192,192,11,sins,O,NNS
193,193,11,by,O,IN
194,194,11,Yama,B-PER,NNP
195,195,11,.,O,.
196,196,12,Him,O,PRP
197,197,12,who,O,WP
198,198,12,degradeth,O,VBP
199,199,12,himself,O,PRP
200,200,12,by,O,IN
201,201,12,representing,O,VBG
202,202,12,his,O,PRP$
203,203,12,self,O,NN
204,204,12,falsely,O,RB
205,205,12,",",O,","
206,206,12,the,O,DT
207,207,12,gods,O,NNS
208,208,12,never,O,RB
209,209,12,bless,O,VBP
210,210,12,.,O,.
211,211,13,Even,O,RB
212,212,13,his,O,PRP$
213,213,13,own,O,JJ
214,214,13,soul,O,NN
215,215,13,blesseth,O,VBP
216,216,13,him,O,PRP
217,217,13,not,O,RB
218,218,13,.,O,.
219,219,14,I,O,PRP
220,220,14,am,O,VBP
221,221,14,a,O,DT
222,222,14,wife,O,NN
223,223,14,devoted,O,VBN
224,224,14,to,O,IN
225,225,14,my,O,PRP$
226,226,14,husband,O,NN
227,227,14,.,O,.
228,228,15,I,O,PRP
229,229,15,have,O,VBP
230,230,15,come,O,VBN
231,231,15,of,O,IN
232,232,15,my,O,PRP$
233,233,15,own,O,JJ
234,234,15,accord,O,NN
235,235,15,",",O,","
236,236,15,it,O,PRP
237,237,15,is,O,VBZ
238,238,15,true,O,JJ
239,239,15,.,O,.
240,240,16,But,O,CC
241,241,16,do,O,VB
242,242,16,not,O,RB
243,243,16,",",O,","
244,244,16,on,O,IN
245,245,16,that,O,DT
246,246,16,account,O,NN
247,247,16,",",O,","
248,248,16,treat,O,VB
249,249,16,me,O,PRP
250,250,16,with,O,IN
251,251,16,disrespect,O,NN
252,252,16,.,O,.
253,253,17,I,O,PRP
254,254,17,am,O,VBP
255,255,17,thy,O,DT
256,256,17,wife,O,NN
257,257,17,and,O,CC
258,258,17,",",O,","
259,259,17,therefore,O,RB
260,260,17,",",O,","
261,261,17,deserve,O,VBP
262,262,17,to,O,TO
263,263,17,be,O,VB
264,264,17,treated,O,VBN
265,265,17,respectfully,O,RB
266,266,17,.,O,.
267,267,18,Wilt,O,NNP
268,268,18,thou,O,PRP
269,269,18,not,O,RB
270,270,18,treat,O,VB
271,271,18,me,O,PRP
272,272,18,so,O,RB
273,273,18,",",O,","
274,274,18,because,O,IN
275,275,18,I,O,PRP
276,276,18,have,O,VBP
277,277,18,come,O,VBN
278,278,18,hither,O,JJR
279,279,18,of,O,IN
280,280,18,my,O,PRP$
281,281,18,own,O,JJ
282,282,18,accord,O,NN
283,283,18,?,O,.
284,284,19,In,O,IN
285,285,19,the,O,DT
286,286,19,presence,O,NN
287,287,19,of,O,IN
288,288,19,so,O,RB
289,289,19,many,O,JJ
290,290,19,",",O,","
291,291,19,why,O,WRB
292,292,19,dost,O,VBP
293,293,19,thou,O,PRP
294,294,19,treat,O,VB
295,295,19,me,O,PRP
296,296,19,like,O,IN
297,297,19,an,O,DT
298,298,19,ordinary,O,JJ
299,299,19,woman,O,NN
300,300,19,?,O,.
301,301,20,I,O,PRP
302,302,20,am,O,VBP
303,303,20,not,O,RB
304,304,20,certainly,O,RB
305,305,20,crying,O,VBG
306,306,20,in,O,IN
307,307,20,the,O,DT
308,308,20,wilderness,O,NN
309,309,20,.,O,.
310,310,21,Dost,O,NN
311,311,21,thou,O,RB
312,312,21,not,O,RB
313,313,21,hear,O,VB
314,314,21,me,O,PRP
315,315,21,?,O,.
316,316,22,But,O,CC
317,317,22,if,O,IN
318,318,22,thou,O,PRP
319,319,22,refuse,O,VBP
320,320,22,to,O,TO
321,321,22,do,O,VB
322,322,22,what,O,WP
323,323,22,I,O,PRP
324,324,22,supplicate,O,VBP
325,325,22,thee,O,PRP
326,326,22,for,O,IN
327,327,22,",",O,","
328,328,22,O,O,UH
329,329,22,Dushmanta,B-PER,NNP
330,330,22,",",O,","
331,331,22,thy,O,PRP$
332,332,22,head,O,NN
333,333,22,this,O,DT
334,334,22,moment,O,NN
335,335,22,shall,O,MD
336,336,22,burst,O,VB
337,337,22,into,O,IN
338,338,22,a,O,DT
339,339,22,hundred,O,CD
340,340,22,pieces,O,NNS
341,341,22,!,O,.
342,342,23,The,O,DT
343,343,23,husband,O,NN
344,344,23,entering,O,VBG
345,345,23,the,O,DT
346,346,23,womb,O,NN
347,347,23,of,O,IN
348,348,23,the,O,DT
349,349,23,wife,O,NN
350,350,23,cometh,O,NN
351,351,23,out,O,RP
352,352,23,himself,O,PRP
353,353,23,in,O,IN
354,354,23,the,O,DT
355,355,23,form,O,NN
356,356,23,of,O,IN
357,357,23,the,O,DT
358,358,23,son,O,NN
359,359,23,.,O,.
360,360,24,Therefore,O,RB
361,361,24,is,O,VBZ
362,362,24,the,O,DT
363,363,24,wife,O,NN
364,364,24,called,O,VBN
365,365,24,by,O,IN
366,366,24,those,O,DT
367,367,24,cognisant,O,JJ
368,368,24,of,O,IN
369,369,24,the,O,DT
370,370,24,Vedas,B-LIT&ART,NNP
371,371,24,as,O,IN
372,372,24,Jaya,B-PER,NNP
373,373,24,(,O,:
374,374,24,she,O,PRP
375,375,24,of,O,IN
376,376,24,whom,O,WP
377,377,24,one,O,CD
378,378,24,is,O,VBZ
379,379,24,born,O,VBN
380,380,24,),O,:
381,381,24,.,O,.
382,382,25,And,O,CC
383,383,25,the,O,DT
384,384,25,son,O,NN
385,385,25,that,O,WDT
386,386,25,is,O,VBZ
387,387,25,so,O,RB
388,388,25,born,O,VBN
389,389,25,unto,O,IN
390,390,25,persons,O,NNS
391,391,25,cognisant,O,JJ
392,392,25,of,O,IN
393,393,25,the,O,DT
394,394,25,Vedic,O,NNP
395,395,25,Mantras,O,NNPS
396,396,25,rescueth,O,VBP
397,397,25,the,O,DT
398,398,25,spirits,O,NNS
399,399,25,of,O,IN
400,400,25,deceased,O,JJ
401,401,25,ancestors,O,NNS
402,402,25,.,O,.
403,403,26,And,O,CC
404,404,26,because,O,IN
405,405,26,the,O,DT
406,406,26,son,O,NN
407,407,26,rescueth,O,NN
408,408,26,ancestors,O,NNS
409,409,26,from,O,IN
410,410,26,the,O,DT
411,411,26,hell,O,NN
412,412,26,call,O,VBP
413,413,26,Put,O,NNP
414,414,26,",",O,","
415,415,26,therefore,O,RB
416,416,26,",",O,","
417,417,26,hath,O,VBP
418,418,26,he,O,PRP
419,419,26,been,O,VBN
420,420,26,called,O,VBN
421,421,26,by,O,IN
422,422,26,the,O,DT
423,423,26,Self-create,O,NNP
424,424,26,himself,O,PRP
425,425,26,as,O,IN
426,426,26,Puttra,O,NNP
427,427,26,(,O,","
428,428,26,the,O,DT
429,429,26,rescuer,O,NN
430,430,26,from,O,IN
431,431,26,Put,O,NNP
432,432,26,),O,-RRB-
433,433,26,.,O,.
434,434,27,By,O,IN
435,435,27,a,O,DT
436,436,27,son,O,NN
437,437,27,one,O,CD
438,438,27,conquereth,O,NN
439,439,27,the,O,DT
440,440,27,three,O,CD
441,441,27,worlds,O,NNS
442,442,27,.,O,.
443,443,28,By,O,IN
444,444,28,a,O,DT
445,445,28,son,O,NN
446,446,28,',O,POS
447,447,28,s,O,POS
448,448,28,son,O,NN
449,449,28,",",O,","
450,450,28,one,O,CD
451,451,28,enjoyeth,O,JJ
452,452,28,eternity,O,NN
453,453,28,.,O,.
454,454,29,And,O,CC
455,455,29,by,O,IN
456,456,29,a,O,DT
457,457,29,grandson,O,NN
458,458,29,',O,POS
459,459,29,s,O,POS
460,460,29,son,O,NN
461,461,29,great-grand-fathers,O,NNS
462,462,29,enjoy,O,VBP
463,463,29,everlasting,O,VBG
464,464,29,happiness,O,NN
465,465,29,.,O,.
466,466,30,She,O,PRP
467,467,30,is,O,VBZ
468,468,30,a,O,DT
469,469,30,true,O,JJ
470,470,30,wife,O,NN
471,471,30,who,O,WP
472,472,30,is,O,VBZ
473,473,30,skilful,O,JJ
474,474,30,in,O,IN
475,475,30,household,O,NN
476,476,30,affairs,O,NNS
477,477,30,.,O,.
478,478,31,She,O,PRP
479,479,31,is,O,VBZ
480,480,31,a,O,DT
481,481,31,true,O,JJ
482,482,31,wife,O,NN
483,483,31,who,O,WP
484,484,31,hath,O,VBZ
485,485,31,borne,O,VBN
486,486,31,a,O,DT
487,487,31,son,O,NN
488,488,31,.,O,.
489,489,32,She,O,PRP
490,490,32,is,O,VBZ
491,491,32,a,O,DT
492,492,32,true,O,JJ
493,493,32,wife,O,NN
494,494,32,whose,O,WP$
495,495,32,heart,O,NN
496,496,32,is,O,VBZ
497,497,32,devoted,O,JJ
498,498,32,to,O,IN
499,499,32,her,O,PRP$
500,500,32,lord,O,NN
501,501,32,.,O,.
502,502,33,She,O,PRP
503,503,33,is,O,VBZ
504,504,33,a,O,DT
505,505,33,true,O,JJ
506,506,33,wife,O,NN
507,507,33,who,O,WP
508,508,33,knoweth,O,VBP
509,509,33,none,O,NN
510,510,33,but,O,CC
511,511,33,her,O,PRP$
512,512,33,lord,O,NN
513,513,33,.,O,.
514,514,34,The,O,DT
515,515,34,wife,O,NN
516,516,34,is,O,VBZ
517,517,34,a,O,DT
518,518,34,man,O,NN
519,519,34,',O,POS
520,520,34,s,O,JJ
521,521,34,half,O,NN
522,522,34,.,O,.
523,523,35,The,O,DT
524,524,35,wife,O,NN
525,525,35,is,O,VBZ
526,526,35,the,O,DT
527,527,35,first,O,JJ
528,528,35,of,O,IN
529,529,35,friends,O,NNS
530,530,35,.,O,.
531,531,36,The,O,DT
532,532,36,wife,O,NN
533,533,36,is,O,VBZ
534,534,36,the,O,DT
535,535,36,root,O,NN
536,536,36,of,O,IN
537,537,36,religion,O,NN
538,538,36,",",O,","
539,539,36,profit,O,NN
540,540,36,",",O,","
541,541,36,and,O,CC
542,542,36,desire,O,NN
543,543,36,.,O,.
544,544,37,The,O,DT
545,545,37,wife,O,NN
546,546,37,is,O,VBZ
547,547,37,the,O,DT
548,548,37,root,O,NN
549,549,37,of,O,IN
550,550,37,salvation,O,NN
551,551,37,.,O,.
552,552,38,They,O,PRP
553,553,38,that,O,WDT
554,554,38,have,O,VBP
555,555,38,wives,O,NNS
556,556,38,can,O,MD
557,557,38,perform,O,VB
558,558,38,religious,O,JJ
559,559,38,acts,O,NNS
560,560,38,.,O,.
561,561,39,They,O,PRP
562,562,39,that,O,WDT
563,563,39,have,O,VBP
564,564,39,wives,O,NNS
565,565,39,can,O,MD
566,566,39,lead,O,VB
567,567,39,domestic,O,JJ
568,568,39,lives,O,NNS
569,569,39,.,O,.
570,570,40,They,O,PRP
571,571,40,that,O,WDT
572,572,40,have,O,VBP
573,573,40,wives,O,NNS
574,574,40,have,O,VBP
575,575,40,the,O,DT
576,576,40,means,O,NNS
577,577,40,to,O,TO
578,578,40,be,O,VB
579,579,40,cheerful,O,JJ
580,580,40,.,O,.
581,581,41,They,O,PRP
582,582,41,that,O,WDT
583,583,41,have,O,VBP
584,584,41,wives,O,NNS
585,585,41,can,O,MD
586,586,41,achieve,O,VB
587,587,41,good,O,JJ
588,588,41,fortune,O,NN
589,589,41,.,O,.
590,590,42,Sweet-speeched,O,JJ
591,591,42,wives,O,NNS
592,592,42,are,O,VBP
593,593,42,friends,O,NNS
594,594,42,on,O,IN
595,595,42,occasions,O,NNS
596,596,42,of,O,IN
597,597,42,joy,O,NN
598,598,42,.,O,.
599,599,43,They,O,PRP
600,600,43,are,O,VBP
601,601,43,as,O,IN
602,602,43,fathers,O,NNS
603,603,43,on,O,IN
604,604,43,occasions,O,NNS
605,605,43,of,O,IN
606,606,43,religious,O,JJ
607,607,43,acts,O,NNS
608,608,43,.,O,.
609,609,44,They,O,PRP
610,610,44,are,O,VBP
611,611,44,mothers,O,NNS
612,612,44,in,O,IN
613,613,44,sickness,O,NN
614,614,44,and,O,CC
615,615,44,woe,O,NN
616,616,44,.,O,.
617,617,45,Even,O,RB
618,618,45,in,O,IN
619,619,45,the,O,DT
620,620,45,deep,O,JJ
621,621,45,woods,O,NNS
622,622,45,to,O,IN
623,623,45,a,O,DT
624,624,45,traveller,O,NN
625,625,45,a,O,DT
626,626,45,wife,O,NN
627,627,45,is,O,VBZ
628,628,45,his,O,PRP$
629,629,45,refreshment,O,NN
630,630,45,and,O,CC
631,631,45,solace,O,NN
632,632,45,.,O,.
633,633,46,He,O,PRP
634,634,46,that,O,DT
635,635,46,hath,O,NN
636,636,46,a,O,DT
637,637,46,wife,O,NN
638,638,46,is,O,VBZ
639,639,46,trusted,O,VBN
640,640,46,by,O,IN
641,641,46,all,O,DT
642,642,46,.,O,.
643,643,47,A,O,DT
644,644,47,wife,O,NN
645,645,47,",",O,","
646,646,47,therefore,O,RB
647,647,47,",",O,","
648,648,47,is,O,VBZ
649,649,47,one,O,CD
650,650,47,',O,''
651,651,47,s,O,POS
652,652,47,most,O,RBS
653,653,47,valuable,O,JJ
654,654,47,possession,O,NN
655,655,47,.,O,.
656,656,48,Even,O,RB
657,657,48,when,O,WRB
658,658,48,the,O,DT
659,659,48,husband,O,NN
660,660,48,leaving,O,VBG
661,661,48,this,O,DT
662,662,48,world,O,NN
663,663,48,goeth,O,NN
664,664,48,into,O,IN
665,665,48,the,O,DT
666,666,48,region,O,NN
667,667,48,of,O,IN
668,668,48,Yama,B-PER,NNP
669,669,48,",",O,","
670,670,48,it,O,PRP
671,671,48,is,O,VBZ
672,672,48,the,O,DT
673,673,48,devoted,O,JJ
674,674,48,wife,O,NN
675,675,48,that,O,WDT
676,676,48,accompanies,O,VBZ
677,677,48,him,O,PRP
678,678,48,thither,O,RBR
679,679,48,.,O,.
680,680,49,A,O,DT
681,681,49,wife,O,NN
682,682,49,going,O,VBG
683,683,49,before,O,IN
684,684,49,waits,O,NNS
685,685,49,for,O,IN
686,686,49,the,O,DT
687,687,49,husband,O,NN
688,688,49,.,O,.
689,689,50,But,O,CC
690,690,50,if,O,IN
691,691,50,the,O,DT
692,692,50,husband,O,NN
693,693,50,goeth,O,NN
694,694,50,before,O,RB
695,695,50,",",O,","
696,696,50,the,O,DT
697,697,50,chaste,O,JJ
698,698,50,wife,O,NN
699,699,50,followeth,O,NN
700,700,50,close,O,JJ
701,701,50,.,O,.
702,702,51,For,O,IN
703,703,51,these,O,DT
704,704,51,reasons,O,NNS
705,705,51,",",O,","
706,706,51,O,O,UH
707,707,51,king,O,NN
708,708,51,",",O,","
709,709,51,doth,O,NN
710,710,51,marriage,O,NN
711,711,51,exist,O,VBP
712,712,51,.,O,.
713,713,52,The,O,DT
714,714,52,husband,O,NN
715,715,52,enjoyth,O,VBP
716,716,52,the,O,DT
717,717,52,companionship,O,NN
718,718,52,of,O,IN
719,719,52,the,O,DT
720,720,52,wife,O,NN
721,721,52,both,O,CC
722,722,52,in,O,IN
723,723,52,this,O,DT
724,724,52,and,O,CC
725,725,52,in,O,IN
726,726,52,the,O,DT
727,727,52,other,O,JJ
728,728,52,worlds,O,NNS
729,729,52,.,O,.
730,730,53,It,O,PRP
731,731,53,hath,O,VBZ
732,732,53,been,O,VBN
733,733,53,said,O,VBN
734,734,53,by,O,IN
735,735,53,learned,O,VBN
736,736,53,persons,O,NNS
737,737,53,that,O,IN
738,738,53,one,O,PRP
739,739,53,is,O,VBZ
740,740,53,himself,O,PRP
741,741,53,born,O,VBN
742,742,53,as,O,IN
743,743,53,one,O,CD
744,744,53,',O,''
745,745,53,s,O,POS
746,746,53,son,O,NN
747,747,53,.,O,.
748,748,54,Therefore,O,RB
749,749,54,",",O,","
750,750,54,a,O,DT
751,751,54,man,O,NN
752,752,54,whose,O,WP$
753,753,54,wife,O,NN
754,754,54,hath,O,VBZ
755,755,54,borne,O,VBN
756,756,54,a,O,DT
757,757,54,son,O,NN
758,758,54,should,O,MD
759,759,54,look,O,VB
760,760,54,upon,O,IN
761,761,54,her,O,PRP
762,762,54,as,O,IN
763,763,54,his,O,PRP$
764,764,54,mother,O,NN
765,765,54,.,O,.
766,766,55,Beholding,O,VBG
767,767,55,the,O,DT
768,768,55,face,O,NN
769,769,55,of,O,IN
770,770,55,the,O,DT
771,771,55,son,O,NN
772,772,55,one,O,CD
773,773,55,hath,O,NN
774,774,55,begotten,O,VBN
775,775,55,upon,O,IN
776,776,55,his,O,PRP$
777,777,55,wife,O,NN
